,time,n6,n6_bkg,n9,n9_bkg,na,na_bkg,b1,b1_bkg
1509,45.45,962.4639076032455,1000.538326203973,1162.8839522011945,1198.6232603141568,1444.6227929370702,28856.388292702773,1728.1569005702988,1573.307552864709
1510,45.5,1062.2519741853334,1000.5383262039629,1243.2822651801462,1198.623260314149,1222.9840811580953,28941.130914806807,1244.480128462536,1573.3075528647162
1511,45.55,1263.1832217188032,1000.5383262039637,1203.0798845043996,1198.623260314135,1263.5885916002164,29026.045132660063,1526.594889924561,1573.3075528646955
1512,45.6,1263.3858741427746,1000.53832620398,1122.5144323284796,1198.623260314159,1323.706377858078,29111.13111821997,1666.5997349504987,1573.3075528647012
1513,45.65,962.309542903022,1000.5383262039749,1082.3378497555334,1198.6232603141427,1162.883952201526,29196.389043443527,1587.301587301678,1573.3075528646943
1514,45.7,901.6229212580595,1000.5383262039766,1263.1832217184433,1198.6232603141377,1002.6469880482193,29281.819080288675,1647.247890718788,1573.3075528647164
1515,45.75,1062.422322896264,1000.5383262039607,982.0820138694592,1198.6232603141616,1183.1708980067253,29367.421400711195,1485.8244317726333,1573.3075528646982
1516,45.8,961.8467457518983,1000.5383262039703,1123.234916559756,1198.6232603141505,1164.565095173145,29453.196176671277,1910.0084442479679,1573.3075528647103
1517,45.85,821.4786615906764,1000.5383262039826,1042.5020048113101,1198.6232603141407,1203.079884504057,29539.143580122996,1425.4165830151335,1573.3075528647094
1518,45.9,1163.0705061362657,1000.5383262039711,1605.3941242575968,1198.6232603141482,1485.1087741832748,29625.263783028015,1828.7046340582212,1573.3075528646887
1519,45.95,941.7705285938098,1000.5383262039643,1002.0040080160892,1198.6232603141532,1062.5927262521154,29711.556957339628,1747.4792110232788,1573.3075528646941
1520,46.0,1163.0705061362657,1000.5383262039776,1143.1551080984166,1198.623260314128,1424.730103945179,29798.02327501796,1647.7775098465695,1573.3075528647173
1521,46.05,921.6959204937609,1000.5383262039702,1022.0850535092169,1198.6232603141486,1323.9187996470305,29884.662908018716,1989.4698766127901,1573.3075528646773
1522,46.1,881.8342151673476,1000.5383262039627,1202.8869286284348,1198.6232603141602,1183.1708980063881,29971.476028299952,1526.1044176703342,1573.3075528647419
1523,46.15,1062.422322896264,1000.5383262039702,961.8467457518983,1198.623260314155,1444.622792937482,30058.46280782085,1667.1353392520937,1573.307552864691
1524,46.2,1223.1802686986862,1000.5383262039743,1444.622792937482,1198.6232603141345,1042.3348300193024,30145.62341853464,1324.769169008506,1573.3075528647153
1525,46.25,861.619845308985,1000.5383262039769,1102.4253357383736,1198.6232603141523,1162.6974581025336,30232.958032403018,1345.1114234086472,1573.3075528646814
1526,46.3,1243.8809084343861,1000.5383262039695,1343.8164386859446,1198.6232603141473,1565.3849241391276,30320.466821381015,1608.2341588936267,1573.307552864717
1527,46.35,1082.6850589462483,1000.5383262039654,1323.9187996470305,1198.623260314148,1323.9187996470305,30408.14995742619,1545.9984740795164,1573.3075528646946
1528,46.4,942.0725596312423,1000.5383262039779,981.9245721614924,1198.6232603141436,1243.6812966381196,30496.00761249759,1646.9832088054286,1573.3075528647182
1529,46.45,1022.0850535092169,1000.5383262039646,1203.0798845043996,1198.623260314143,1424.2728184554471,30584.03995855144,1707.170114480917,1573.3075528646975
1530,46.5,1042.167708834138,1000.5383262039811,1344.03209628856,1198.6232603141566,1444.3909484830601,30672.247167543657,1485.3472501000224,1573.3075528646918
1531,46.55,982.0820138694592,1000.5383262039603,1283.4910957805962,1198.6232603141475,1223.7692091642957,30760.629411434886,1465.922326197923,1573.3075528647078
1532,46.6,1223.1802686986862,1000.5383262039848,1042.167708834435,1198.6232603141314,1445.0867052023946,30849.186862179624,1384.485733777518,1573.3075528646978
1533,46.65,1002.0040080158038,1000.5383262039624,1263.7913741220789,1198.6232603141611,1344.4636192154896,30937.9196917378,1405.5095976223602,1573.3075528646957
1534,46.7,1002.0040080160892,1000.5383262039713,1243.2822651801462,1198.6232603141405,1284.1091492777618,31026.82807206433,1627.355647526914,1573.3075528646975
1535,46.75,1344.0320962889432,1000.5383262039799,1083.032490974791,1198.6232603141361,1383.8193413822937,31115.91217511877,1445.318773085035,1573.3075528647262
1536,46.8,1182.9811124033236,1000.5383262039695,1223.3765191930422,1198.6232603141507,1002.164675699568,31205.172172857434,1626.5713482470105,1573.307552864709
1537,46.85,741.0968232985239,1000.5383262039745,1162.6974581028646,1198.623260314165,1605.6518946693275,31294.60823723821,1707.718889380095,1573.3075528646875
1538,46.9,801.4104824489278,1000.538326203961,1424.2728184550413,1198.6232603141218,1464.7457763149273,31384.220540218346,1748.884332408236,1573.307552864704
1539,46.95,801.410482449156,1000.5383262039712,1042.167708834435,1198.6232603141686,1224.5553458867685,31474.00925375295,1565.8877378945726,1573.3075528646855
1540,47.0,821.3470090949625,1000.5383262039679,1122.8745588707732,1198.6232603141498,1304.0163704209708,31563.97454980487,1647.2478907192583,1573.307552864725
1541,47.05,1183.1708980063881,1000.5383262039721,1062.4223228959613,1198.6232603141298,1243.282265179792,31654.11660032638,1627.6172487236565,1573.3075528646987
1542,47.1,1142.9717264889362,1000.5383262039718,1082.6850589462483,1198.6232603141457,1384.485733777518,31744.43557727711,1444.8547118318372,1573.307552864725
1543,47.15,1142.7884037051053,1000.538326203976,1243.0828454568036,1198.623260314157,1404.1563026559415,31834.93165261412,1728.7127120689258,1573.30755286468
1544,47.2,1082.8587470923856,1000.538326203984,1183.3607445144885,1198.6232603141345,1464.275685000284,31925.604998296454,1828.4106891702872,1573.3075528647003
1545,47.25,942.0725596312423,1000.5383262039552,1263.1832217188032,1198.6232603141552,1162.6974581028646,32016.45578627712,1405.5095976227612,1573.307552864677
1546,47.3,881.6928502723224,1000.5383262039898,1243.4817488966278,1198.6232603141436,1344.03209628856,32107.48418851872,1404.607111324826,1573.307552864747
1547,47.35,941.9215199006509,1000.5383262039536,982.0820138694592,1198.6232603141552,1102.955921870676,32198.690376975723,1667.1353392520937,1573.307552864668
1548,47.4,941.9215199006509,1000.5383262039749,1344.0320962889432,1198.6232603141368,1383.8193413822937,32290.074523607058,1768.2044687350312,1573.307552864735
1549,47.45,1344.03209628856,1000.5383262039708,1002.1646756992825,1198.6232603141423,1263.5885915998563,32381.63680036638,1607.9755587711393,1573.3075528647003
1550,47.5,680.9260594408782,1000.5383262039688,1404.1563026559415,1198.6232603141532,1343.8164386859446,32473.37737921693,1627.0941304086743,1573.3075528647191
1551,47.55,600.8171112713632,1000.5383262039753,1323.706377858078,1198.6232603141439,1042.167708834435,32565.296432112187,1123.0547088080216,1573.3075528646975
1552,47.6,1123.0547088080216,1000.5383262039629,761.1569585770804,1198.623260314163,1183.1708980067253,32657.394131010366,1344.679484606507,1573.307552864693
1553,47.65,881.5515306940716,1000.5383262039768,1002.164675699568,1198.623260314132,1062.5927262521154,32749.670647868654,1425.8746033659486,1573.3075528647084
1554,47.7,901.9120535533281,1000.5383262039667,1203.079884504057,1198.6232603141602,1404.1563026555411,32842.12615464611,2011.5867396197523,1573.3075528647105
1555,47.75,1122.6944667201924,1000.53832620398,1042.502004811607,1198.6232603141468,1202.8869286287775,32934.76082329807,1163.6305272450709,1573.3075528646934
1556,47.8,861.6198453092303,1000.5383262039632,861.6198453092303,1198.6232603141407,1122.8745588707732,33027.57482578324,1284.3152994060774,1573.3075528646705
1557,47.85,1062.4223228959613,1000.5383262039815,1404.3816708126162,1198.623260314157,1123.2349165594358,33120.568334058255,1566.6425644730093,1573.3075528647007
1558,47.9,982.0820138694592,1000.5383262039632,1163.0705061362657,1198.6232603141377,941.7705285938098,33213.741520082025,1486.0631376014987,1573.3075528647034
1559,47.95,942.0725596312423,1000.5383262039745,1403.9310068191735,1198.6232603141418,1203.2729022943088,33307.09455580904,1646.718611936796,1573.3075528647114
1560,48.0,1283.697047496864,1000.5383262039769,1102.6021410529477,1198.6232603141552,1182.7913876749801,33400.62761319915,1768.2044687350312,1573.3075528647046
1561,48.05,1163.0705061362657,1000.5383262039618,1524.634890065887,1198.6232603141475,1243.2822651801462,33494.34086420996,1465.4514795038376,1573.3075528647125
1562,48.1,961.8467457516244,1000.5383262039674,1102.4253357383736,1198.6232603141375,1424.7301039447727,33588.234480796564,1586.7914674804556,1573.3075528647305
1563,48.15,761.278948633748,1000.5383262039614,1384.7080072246424,1198.6232603141536,1183.1708980067253,33682.308634920766,1526.1044176707699,1573.307552864706
1564,48.2,962.0009620010168,1000.5383262039786,1002.0040080160892,1198.6232603141427,1243.4817488969823,33776.56349853354,1789.2324393873405,1573.3075528646857
1565,48.25,841.4135748054819,1000.5383262039703,1022.0850535089257,1198.623260314149,1223.9656487015147,33870.99924359815,1284.3152994057111,1573.3075528647062
1566,48.3,1162.6974581028646,1000.5383262039843,1162.6974581028646,1198.6232603141482,1424.0442857716725,33965.616042068774,1748.6031273868427,1573.3075528646914
1567,48.35,1002.0040080160892,1000.5383262039766,1102.955921870676,1198.6232603141482,1162.6974581028646,34060.414065904224,1465.4514795038376,1573.3075528646957
1568,48.4,1122.8745588707732,1000.5383262039519,921.843687374802,1198.623260314149,1243.4817488969823,34155.39348706257,1404.1563026559415,1573.3075528647043
1569,48.45,1142.7884037051053,1000.5383262039775,1142.6051397186234,1198.6232603141536,1424.5014245015057,34250.55447749663,1566.6425644734563,1573.3075528646975
1570,48.5,982.0820138691794,1000.5383262039765,1364.5850056185682,1198.6232603141486,1303.3888109080647,34345.897209171395,1605.909747871803,1573.3075528647062
1571,48.55,1103.1328974287605,1000.5383262039737,1203.0798845043996,1198.6232603141266,1223.3765191930422,34441.42185403741,1646.718611936796,1573.3075528647112
1572,48.6,1082.6850589462483,1000.5383262039683,1163.0705061362657,1198.623260314164,982.0820138694592,34537.12858405664,1646.4541000723773,1573.3075528646975
1573,48.65,1062.2519741850308,1000.5383262039616,1042.3348300190055,1198.623260314148,1203.272902293966,34633.017571184704,1526.1044176703342,1573.3075528647191
1574,48.7,1042.3348300193024,1000.5383262039722,1404.6071113252265,1198.6232603141311,1143.3385485618655,34729.08898737764,1646.4541000723773,1573.3075528647157
1575,48.75,1123.0547088080216,1000.5383262039883,1062.422322896264,1198.6232603141677,1203.0798845043996,34825.34300459479,1666.8674940756864,1573.3075528646812
1576,48.8,861.7579862920848,1000.5383262039594,1062.2519741853334,1198.6232603141434,1444.622792937482,34921.77979479453,1809.4089264174738,1573.3075528647034
1577,48.85,1183.1708980067253,1000.5383262039677,1263.1832217188032,1198.623260314137,1163.0705061362657,35018.39952993184,1607.717041800735,1573.307552864729
1578,48.9,1042.3348300190055,1000.5383262039815,1384.0414008902849,1198.6232603141425,1364.365971107233,35115.20238196506,1586.2816754343594,1573.3075528646757
1579,48.95,1243.6812966381196,1000.5383262039702,1182.9811124033236,1198.6232603141507,1243.0828454568036,35212.18852285097,1708.2680172033613,1573.3075528646993
1580,49.0,1102.6021410529477,1000.5383262039645,1283.4910957805962,1198.6232603141448,1464.510692934321,35309.358124549784,1748.3220127809368,1573.307552864699
1581,49.05,982.5546420691563,1000.5383262039738,901.6229212580595,1198.6232603141523,1444.8547118314252,35406.71135901524,1910.0084442474222,1573.3075528647166
1582,49.1,1183.3607445144885,1000.5383262039758,1384.0414008906794,1198.6232603141464,1122.6944667201924,35504.248398205884,1506.2055669358613,1573.3075528647043
1583,49.15,781.4691620246507,1000.5383262039775,1243.4817488969823,1198.6232603141325,1283.4910957805962,35601.969414081854,1707.9934091549421,1573.3075528646937
1584,49.2,1524.8796147673422,1000.538326203953,1062.422322896264,1198.6232603141643,982.2395060739044,35699.874578595336,1666.8674940756864,1573.3075528646912
1585,49.25,962.0009620010168,1000.5383262039791,1022.0850535092169,1198.62326031414,1243.2822651801462,35797.96406370926,1768.4887459808083,1573.307552864707
1586,49.3,1183.1708980063881,1000.5383262039691,1163.257119935555,1198.6232603141561,1182.9811124029866,35896.2380413769,1687.560270009258,1573.30755286471
1587,49.35,1022.2489476849651,1000.5383262039777,1403.9310068191735,1198.6232603141384,1082.3378497555334,35994.69668355895,1566.8943350744164,1573.3075528647116
1588,49.4,821.4786615909103,1000.5383262039609,1223.3765191930422,1198.6232603141566,1042.167708834435,36093.34016220974,1807.955002008942,1573.3075528647107
1589,49.45,821.6103562981576,1000.538326203977,1163.0705061359345,1198.6232603141505,1203.272902293966,36192.16864928821,1667.6712879240715,1573.3075528647007
1590,49.5,801.2820512820969,1000.5383262039753,1102.4253357386879,1198.6232603141407,1203.2729022943088,36291.1823167522,1486.7797155027772,1573.3075528646968
1591,49.55,941.9215199006509,1000.5383262039622,1464.510692934321,1198.6232603141455,1243.4817488969823,36390.38133655947,1666.5997349504987,1573.3075528647123
1592,49.6,1122.5144323284796,1000.5383262039757,1525.369299935861,1198.6232603141539,1424.2728184554471,36489.765880664716,1505.9636159191252,1573.3075528646982
1593,49.65,1082.5114265095638,1000.5383262039685,1263.1832217188032,1198.6232603141373,1143.1551080984166,36589.3361210278,1567.3981191223465,1573.3075528647148
1594,49.7,961.8467457516244,1000.5383262039708,1243.4817488966278,1198.6232603141457,1504.755025881443,36689.09222960652,1465.6868650360063,1573.3075528646848
1595,49.75,1022.0850535092169,1000.5383262039745,1384.263531677646,1198.6232603141423,1525.614260478648,36789.03437835669,1526.1044176707699,1573.3075528646968
1596,49.8,1123.234916559756,1000.5383262039771,821.4786615909103,1198.623260314162,1263.3858741427746,36889.16273923718,1606.683804627341,1573.3075528647112
1597,49.85,681.1443224615806,1000.5383262039741,1323.7063778577005,1198.6232603141418,882.1170809941855,36989.47748420212,1466.1578630243691,1573.3075528646912
1598,49.9,1002.3253949162627,1000.5383262039531,921.6959204937609,1198.6232603141473,1324.3438478209277,37089.97878521445,1586.7914674809085,1573.307552864725
1599,49.95,841.683366733515,1000.5383262039777,1223.3765191930422,1198.6232603141548,1203.0798845043996,37190.66681422699,1546.2468372224666,1573.3075528646511
1600,50.0,1042.167708834435,1000.5383262039771,1203.0798845043996,1198.62326031414,1303.807116781075,37291.54174319886,1525.124418044717,1573.3075528647478
1601,50.05,962.1552277101254,1000.5383262039785,1484.3938056648524,1198.6232603141468,1323.9187996470305,37392.60374408814,1586.7914674809085,1573.3075528647153
1602,50.1,1002.1646756992825,1000.5383262039581,1142.605139718298,1198.62326031414,1243.4817488966278,37493.85298885023,1445.3187730846228,1573.3075528646903
1603,50.15,1102.779003087844,1000.5383262039759,1143.1551080984166,1198.6232603141555,1223.3765191930422,37595.289649445636,1586.7914674809085,1573.3075528647062
1604,50.2,1082.5114265095638,1000.5383262039705,1263.5885916002164,1198.6232603141436,1082.6850589462483,37696.913897826365,1486.7797155027772,1573.307552864685
1605,50.25,1102.6021410526334,1000.5383262039742,1243.0828454564494,1198.6232603141502,1344.03209628856,37798.72590595661,1849.7667685374572,1573.3075528647191
1606,50.3,962.1552277101254,1000.5383262039757,1384.0414008906794,1198.6232603141386,1344.679484606507,37900.7258457902,1465.4514795038376,1573.3075528647014
1607,50.35,941.7705285938098,1000.5383262039679,881.6928502725734,1198.6232603141425,1203.46598202831,38002.91388928354,1527.0856775438906,1573.3075528646955
1608,50.4,901.767464229942,1000.5383262039662,1102.6021410529477,1198.623260314162,1062.2519741853334,38105.29020839736,1587.556770226368,1573.3075528646818
1609,50.45,1042.3348300193024,1000.5383262039686,1162.6974581028646,1198.6232603141518,1505.4799470071919,38207.85497508459,1686.7469879519035,1573.3075528647187
1610,50.5,1002.1646756992825,1000.5383262039696,1343.6008502784407,1198.6232603141432,1002.1646756992825,38310.6083613078,1768.4887459803033,1573.307552864694
1611,50.55,1263.791374122439,1000.5383262039912,1122.5144323284796,1198.6232603141264,1203.0798845043996,38413.55053901933,1747.760054642713,1573.3075528647182
1612,50.6,841.4135748057215,1000.5383262039629,801.410482449156,1198.6232603141514,1263.5885916002164,38516.68168018156,1365.023285691422,1573.307552864708
1613,50.65,1203.079884504057,1000.53832620396,1263.5885915998563,1198.6232603141586,1243.6812966377652,38620.001956747576,1667.1353392516178,1573.3075528647232
1614,50.7,901.767464229942,1000.5383262039883,1283.2852101380263,1198.6232603141445,1102.779003087844,38723.51154067675,1305.063646950241,1573.3075528646923
1615,50.75,701.0937061816833,1000.5383262039605,1162.883952201526,1198.623260314143,1263.5885916002164,38827.210603928914,1565.8877378945726,1573.3075528647062
1616,50.8,921.843687374802,1000.538326203964,1182.9811124033236,1198.6232603141577,1304.2256912396908,38931.099318454726,1728.7127120689258,1573.3075528646957
1617,50.85,942.0725596312423,1000.538326203977,1082.3378497555334,1198.6232603141373,1806.5034122843263,39035.17785621959,1565.636290646416,1573.3075528647016
1618,50.9,1042.8365153214372,1000.5383262039786,1182.9811124029866,1198.6232603141423,1203.079884504057,39139.44638917496,1526.1044176703342,1573.3075528646846
1619,50.95,841.5484491464774,1000.5383262039668,1082.5114265095638,1198.623260314153,1525.124418044717,39243.90508928133,1687.2890888639884,1573.3075528647025
1620,51.0,1223.1802686986862,1000.5383262039658,1263.1832217188032,1198.6232603141532,941.9215199006509,39348.55412849496,1629.7130900165914,1573.3075528647323
1621,51.05,1223.1802686983376,1000.5383262039678,1363.7092892664948,1198.623260314134,1283.2852101376607,39453.393678774584,1748.884332408236,1573.3075528646657
1622,51.1,1082.5114265095638,1000.5383262039828,1102.779003087844,1198.623260314156,1082.8587470923856,39558.42391207454,1466.1578630247875,1573.307552864734
1623,51.15,1243.6812966381196,1000.5383262039783,1264.1971344865672,1198.6232603141525,1283.4910957805962,39663.64500035584,1587.046486399705,1573.3075528646953
1624,51.2,821.7420932377107,1000.5383262039603,1202.8869286287775,1198.6232603141373,1364.365971107622,39769.05711557445,1486.0631376014987,1573.3075528646982
1625,51.25,841.5484491464774,1000.5383262039705,1142.6051397186234,1198.6232603141373,1243.6812966381196,39874.6604296877,2050.6634499398037,1573.3075528646982
1626,51.3,841.5484491462378,1000.538326203975,1142.7884037047797,1198.6232603141657,1123.0547088077014,39980.45511465317,1567.1461866105878,1573.3075528647198
1627,51.35,1002.0040080160892,1000.5383262039661,1163.0705061362657,1198.6232603141445,1243.2822651801462,40086.441342426515,1748.0409885474176,1573.3075528646857
1628,51.4,1062.2519741853334,1000.5383262039663,1082.6850589462483,1198.6232603141505,1042.3348300193024,40192.61928496671,1283.9030653186417,1573.3075528647023
1629,51.45,1162.6974581025336,1000.5383262039809,1022.4128944306239,1198.623260314147,1102.4253357383736,40298.98911423445,1727.8791288270584,1573.30755286471
1630,51.5,1042.167708834435,1000.5383262039658,1222.9840811580953,1198.6232603141384,1103.1328974287605,40405.551002181266,1485.347250100446,1573.307552864701
1631,51.55,821.4786615909103,1000.538326203969,1082.6850589462483,1198.6232603141486,1263.791374122439,40512.30512076725,1606.9419893942747,1573.3075528647307
1632,51.6,921.9915016436025,1000.5383262039758,1102.6021410529477,1198.6232603141498,1343.8164386859446,40619.25164195116,1505.7217426220495,1573.3075528646805
1633,51.65,982.2395060739044,1000.5383262039816,1082.5114265095638,1198.6232603141514,1243.4817488969823,40726.39073768901,1606.1676839062914,1573.3075528646923
1634,51.7,962.1552277098513,1000.5383262039624,1203.465982027967,1198.6232603141445,1343.8164386855615,40833.72257993572,1526.594889924125,1573.3075528647184
1635,51.75,921.6959204937609,1000.538326203974,1082.6850589462483,1198.623260314148,1565.8877378945726,40941.24734065419,1445.783132530203,1573.3075528647084
1636,51.8,1304.0163704209708,1000.5383262039734,1605.909747872261,1198.6232603141436,1123.0547088080216,41048.9651917977,1486.3019201414843,1573.3075528646843
1637,51.85,1183.1708980063881,1000.5383262039591,1283.2852101376607,1198.6232603141523,1082.6850589459398,41156.876305326216,1647.7775098460988,1573.3075528647082
1638,51.9,1183.550651955935,1000.5383262039816,1183.3607445144885,1198.6232603141527,1122.6944667201924,41264.98085319259,1909.701282515286,1573.3075528646798
1639,51.95,1063.104264452261,1000.5383262039627,1022.0850535092169,1198.6232603141357,1505.2382290371347,41373.27900736084,1587.301587301678,1573.3075528647448
1640,52.0,1162.6974581028646,1000.5383262039747,1283.4910957805962,1198.6232603141502,1484.8703748295252,41481.77093978394,1344.679484606507,1573.3075528647028
1641,52.05,1122.6944667201924,1000.5383262039678,1384.0414008906794,1198.6232603141457,1404.3816708130166,41590.45682241911,1646.9832088054286,1573.3075528647057
1642,52.1,1203.465982027967,1000.538326203963,982.0820138691794,1198.6232603141532,1263.5885915998563,41699.336827226885,1606.941989393816,1573.3075528646805
1643,52.15,861.6198453092303,1000.5383262040016,1323.706377858078,1198.6232603141418,1485.1087741832748,41808.411126162515,1364.5850056189572,1573.3075528647091
1644,52.2,620.8692169037005,1000.5383262039644,1002.0040080160892,1198.623260314152,1464.745776315345,41917.67989118237,1827.8230827944642,1573.307552864705
1645,52.25,1263.5885915998563,1000.5383262039715,1283.2852101376607,1198.6232603141352,1424.2728184550413,42027.14329424709,1749.1656278897444,1573.3075528647266
1646,52.3,1143.1551080984166,1000.5383262039552,1122.5144323284796,1198.6232603141486,1062.7631842791864,42136.801507310265,1566.6425644734563,1573.307552864685
1647,52.35,1082.3378497555334,1000.5383262039696,1283.697047496864,1198.6232603141502,1162.883952201526,42246.6547023324,1526.8402442945264,1573.3075528646857
1648,52.4,1042.3348300193024,1000.5383262039802,1564.882433191647,1198.6232603141507,1263.3858741427746,42356.70305127047,1405.2838673412832,1573.3075528647005
1649,52.45,801.2820512820969,1000.5383262039633,1122.6944667201924,1198.6232603141377,1444.390948483472,42466.94672607931,1667.6712879245476,1573.307552864718
1650,52.5,1163.443793628877,1000.5383262039782,1243.282265179792,1198.6232603141693,1102.6021410526334,42577.385898719236,1587.5567702259145,1573.307552864701
1651,52.55,921.843687374802,1000.5383262039669,1263.1832217188032,1198.6232603141316,1243.4817488969823,42688.02074114938,1727.8791288275518,1573.3075528647055
1652,52.6,961.8467457518983,1000.5383262039788,1062.5927262521154,1198.6232603141336,1122.5144323284796,42798.851425320405,1708.5427135679367,1573.307552864709
1653,52.65,961.8467457516244,1000.538326203955,1323.4940242236496,1198.6232603141527,1142.7884037047797,42909.878123195864,1486.30192014106,1573.3075528646982
1654,52.7,1102.779003087844,1000.5383262040048,1022.2489476849651,1198.6232603141655,1162.6974581028646,43021.101006730234,1486.7797155027772,1573.307552864708
1655,52.75,1022.2489476849651,1000.5383262039506,941.9215199006509,1198.623260314137,1404.3816708130166,43132.52024788207,1748.0409885474176,1573.307552864716
1656,52.8,781.2187011738757,1000.5383262039688,962.0009620010168,1198.6232603141436,1384.0414008906794,43244.136018606536,1525.8592997109768,1573.3075528646812
1657,52.85,801.2820512820969,1000.5383262039796,1303.388810908436,1198.6232603141427,1626.048901915217,43355.94849087051,2012.234385061287,1573.307552864709
1658,52.9,1042.5020048113101,1000.5383262039663,1243.282265179792,1198.6232603141675,1183.3607445141513,43467.95783661499,1445.0867052019826,1573.307552864701
1659,52.95,1142.9717264889362,1000.5383262039691,1042.3348300193024,1198.6232603141327,1222.9840811580953,43580.16422781038,1546.4952801768306,1573.3075528647123
1660,53.0,921.6959204937609,1000.5383262039749,1122.6944667201924,1198.6232603141498,1263.5885916002164,43692.56783640858,1324.1312896237014,1573.3075528646775
1661,53.05,1022.7409457343355,1000.5383262039708,1363.7092892664948,1198.6232603141452,1323.918799646653,43805.16883437181,1748.0409885469185,1573.307552864697
1662,53.1,1122.8745588707732,1000.5383262039612,1464.275685000284,1198.6232603141445,1424.0442857716725,43917.967393650346,1445.318773085035,1573.3075528647273
1663,53.15,1203.2729022943088,1000.53832620397,1243.4817488969823,1198.6232603141484,1203.2729022943088,44030.96368620837,1425.4165830155403,1573.3075528647116
1664,53.2,961.8467457518983,1000.5383262039768,1263.1832217188032,1198.6232603141566,1183.7406203604062,44144.15788399814,1808.24559993581,1573.3075528646864
1665,53.25,982.2395060739044,1000.538326203973,1384.263531677646,1198.6232603141484,1424.2728184554471,44257.55015897978,1486.5407794295745,1573.3075528647005
1666,53.3,1203.272902293966,1000.5383262039861,941.9215199003826,1198.623260314135,1082.337849755225,44371.14068311014,1446.4802314365068,1573.3075528647018
1667,53.35,941.9215199006509,1000.5383262039512,901.767464229942,1198.6232603141452,1203.6591237362265,44484.929628348764,1404.3816708130166,1573.3075528647119
1668,53.4,1304.435079269591,1000.5383262039873,921.843687374802,1198.6232603141525,1283.9030653186417,44598.917166647676,1849.4692827276708,1573.3075528646914
1669,53.45,1002.486165690685,1000.5383262039533,1585.2630734033387,1198.623260314134,1162.6974581025336,44713.10346996914,1545.7501907090864,1573.30755286472
1670,53.5,1022.2489476849651,1000.5383262039919,1022.0850535092169,1198.623260314151,1404.6071113252265,44827.4887102714,1708.8174982912801,1573.3075528646955
1671,53.55,841.4135748057215,1000.5383262039594,1042.167708834435,1198.6232603141566,1202.8869286287775,44942.07305950637,1627.6172487241213,1573.307552864704
1672,53.6,1143.3385485618655,1000.5383262039696,1042.167708834435,1198.623260314144,1163.0705061362657,45056.856689635206,1566.3908747691473,1573.3075528647062
1673,53.65,1182.9811124033236,1000.5383262039821,1022.5768937723645,1198.6232603141425,1162.883952201526,45171.83977261633,1526.8402442945264,1573.307552864691
1674,53.7,1062.4223228959613,1000.5383262039422,962.1552277098513,1198.6232603141511,1343.6008502784407,45287.02248040359,1605.6518946688693,1573.3075528647248
1675,53.75,1082.8587470923856,1000.5383262039912,1022.2489476849651,1198.6232603141416,1323.9187996470305,45402.40498495752,1788.369569585763,1573.30755286471
1676,53.8,1303.597930287668,1000.5383262039737,1323.4940242240266,1198.6232603141495,1424.0442857716725,45517.987458236195,1506.4475957097231,1573.3075528646766
1677,53.85,901.9120535533281,1000.5383262039818,1182.7913876746431,1198.6232603141552,1464.7457763149273,45633.77007219041,1445.0867052019826,1573.3075528647053
1678,53.9,1022.9050503430324,1000.5383262039685,1102.4253357386879,1198.6232603141498,841.4135748057215,45749.752998787226,1669.2812034915078,1573.3075528646857
1679,53.95,821.3470090949625,1000.5383262039729,1323.706377858078,1198.6232603141457,1082.5114265095638,45865.936409977956,1586.0269022285588,1573.307552864729
1680,54.0,921.843687374802,1000.5383262039662,1303.388810908436,1198.623260314152,1264.4001123911933,45982.320477718764,1344.463619215873,1573.307552864725
1681,54.05,1022.2489476849651,1000.53832620396,1243.0828454568036,1198.623260314143,1082.5114265095638,46098.9053739735,1648.0424471421475,1573.3075528646812
1682,54.1,942.072559630974,1000.538326203978,1222.9840811577467,1198.623260314139,1444.6227929370702,46215.69127069523,1424.7301039447727,1573.307552864709
1683,54.15,982.2395060739044,1000.5383262039657,1303.597930287668,1198.6232603141461,1343.8164386859446,46332.67833983743,1385.375255993333,1573.307552864705
1684,54.2,1002.164675699568,1000.5383262039668,1042.502004811607,1198.623260314151,1303.597930287668,46449.86675336724,1767.6361883337022,1573.307552864689
1685,54.25,942.072559630974,1000.5383262039834,1002.3253949159771,1198.623260314141,982.2395060736246,46567.25668323304,1648.0424471416768,1573.3075528647196
1686,54.3,1384.0414008906794,1000.5383262039644,1484.6320520023319,1198.6232603141502,921.6959204937609,46684.84830139806,1628.140703517681,1573.3075528646766
1687,54.35,1002.3253949162627,1000.5383262039737,1444.390948483472,1198.6232603141393,1283.9030653186417,46802.64177981908,1687.2890888639884,1573.3075528647187
1688,54.4,1002.3253949162627,1000.538326203977,1243.0828454568036,1198.6232603141498,1424.2728184554471,46920.63729044857,1486.3019201414843,1573.3075528646664
1689,54.45,1163.0705061362657,1000.5383262039581,1364.8041104689282,1198.6232603141584,1464.9809351796944,47038.83500525129,1807.6644974693727,1573.3075528647385
1690,54.5,1002.3253949159771,1000.5383262039867,1323.918799646653,1198.6232603141264,1364.1470069006677,47157.235096176446,1607.2002571516741,1573.3075528646914
1691,54.55,1022.2489476849651,1000.5383262039685,1283.9030653186417,1198.6232603141646,1223.1802686986862,47275.83773518739,1526.1044176707699,1573.3075528647278
