,time,n6,n6_bkg,n9,n9_bkg,b1,b1_bkg
377,7.7,972.1192198993667,1000.538326203972,1293.3368089671167,1198.6232603141477,1576.9702083207553,1573.3075528647016
378,7.8,1002.0040080160179,1000.5383262039715,1132.832080200485,1198.6232603141466,1455.1512353732003,1573.3075528647032
379,7.9,1002.0843354176545,1000.5383262039697,1243.2822651800577,1198.6232603141486,1808.8270761314961,1573.3075528647043
380,8.0,1022.4128944308422,1000.5383262039716,1243.3819990373638,1198.623260314147,1355.285613894168,1573.3075528647003
381,8.1,1072.3806851209533,1000.5383262039715,1193.030296954247,1198.6232603141468,1707.3072751375644,1573.3075528647055
382,8.2,1152.9284382330957,1000.5383262039694,1364.47547957298,1198.6232603141466,1677.48156779233,1573.3075528647025
383,8.3,932.0318293880526,1000.5383262039719,1112.4696826955683,1198.6232603141482,1606.1676839061768,1573.307552864702
384,8.4,1002.0843354176545,1000.5383262039703,1193.3174224343506,1198.6232603141477,1707.9934091548203,1573.307552864706
385,8.5,911.8784696474607,1000.5383262039711,1233.132155675398,1198.6232603141457,1566.6425644733447,1573.3075528647005
386,8.6,992.282249173084,1000.5383262039711,1203.0798845043141,1198.6232603141482,1698.5948901441052,1573.307552864703
387,8.7,1223.4746680572653,1000.5383262039703,1082.5982357658227,1198.6232603141475,1526.2270061852141,1573.307552864706
388,8.8,911.6592197799866,1000.538326203972,1032.3744612608853,1198.6232603141475,1525.7367702561414,1573.3075528647032
389,8.9,831.513354304823,1000.5383262039705,1142.6967643638825,1198.6232603141468,1727.7402764384196,1573.3075528647037
390,9.0,1032.540048519343,1000.5383262039711,1283.4910957805046,1198.6232603141477,1658.658195781958,1573.3075528647037
391,9.1,1082.5114265094867,1000.538326203971,1293.4405518679505,1198.6232603141475,1647.6450731393431,1573.3075528647014
392,9.2,952.1900370852826,1000.5383262039715,1052.5471641371971,1198.6232603141475,1697.9122711836917,1573.3075528647037
393,9.3,911.8053746417778,1000.5383262039715,1212.935303434294,1198.623260314148,1404.9454078355614,1573.3075528647053
394,9.4,1012.2066104106808,1000.538326203972,1122.5144323283996,1198.6232603141455,1637.302368563771,1573.307552864702
395,9.5,1052.884904638695,1000.5383262039708,1162.790697674402,1198.6232603141489,1455.618688136185,1573.3075528647037
396,9.6,1132.6504019405247,1000.538326203972,1052.294000921995,1198.6232603141457,1455.3849242195918,1573.307552864703
397,9.7,1022.3309144850114,1000.53832620397,1182.886242431516,1198.6232603141493,1697.2302006547652,1573.3075528647037
398,9.8,921.9175885842421,1000.538326203971,1032.4572482508222,1198.6232603141464,1687.5602700096192,1573.3075528647014
399,9.9,952.0373599502801,1000.5383262039726,1183.265813645645,1198.6232603141486,1505.842669557863,1573.3075528647055
400,10.0,962.0780886715168,1000.5383262039697,1202.983398829079,1198.623260314147,1809.4089264173447,1573.3075528647041
401,10.1,1022.3309144850114,1000.53832620397,1283.4910957805046,1198.6232603141457,1455.1512353732003,1573.3075528647018
402,10.2,921.8436873747364,1000.5383262039728,1102.690564978532,1198.6232603141489,1526.9629510567972,1573.307552864704
403,10.3,1032.208927103988,1000.5383262039705,1273.4382833650677,1198.6232603141466,1637.1708081396282,1573.3075528647018
404,10.4,841.5484491464175,1000.5383262039703,1122.6944667201124,1198.6232603141468,1546.2468372223564,1573.3075528647043
405,10.5,1012.2877703610015,1000.5383262039726,1192.9346191631244,1198.6232603141466,1516.6428958839501,1573.3075528647053
406,10.6,901.7674642298778,1000.5383262039692,1112.4696826955683,1198.6232603141486,1647.9099678456355,1573.3075528647014
407,10.7,1082.5982357658227,1000.5383262039717,1363.8186923385285,1198.6232603141477,1324.7691690084114,1573.3075528647055
408,10.8,951.8847317688889,1000.5383262039717,1183.075997593727,1198.6232603141466,1525.9818488474605,1573.3075528647037
409,10.9,1042.418410712839,1000.5383262039697,1082.5114265094867,1198.6232603141477,1576.5901468136587,1573.3075528647025
410,11.0,901.9120535535206,1000.5383262039711,1273.4382833650677,1198.6232603141468,1405.1710293881283,1573.307552864702
411,11.1,1102.8674553839826,1000.5383262039705,1022.1669940273234,1198.6232603141475,1586.5365305056607,1573.3075528647025
412,11.2,1022.3309144850114,1000.5383262039709,1183.075997593727,1198.6232603141468,1374.8670292836446,1573.3075528647055
413,11.3,952.1900370852826,1000.5383262039713,1172.8382686100197,1198.6232603141493,1536.2988251832294,1573.3075528647041
414,11.4,821.4128300677048,1000.5383262039711,1173.1205005313968,1198.6232603141455,1839.824663704154,1573.3075528647037
415,11.5,701.2060744480407,1000.538326203972,1434.4467850335839,1198.6232603141477,1566.8943350743045,1573.3075528647032
416,11.6,962.0009620009483,1000.5383262039688,1092.381391433309,1198.6232603141482,1687.9672052085605,1573.3075528647014
417,11.7,1233.5278897647095,1000.5383262039711,1213.5192056965027,1198.6232603141475,1606.94198939416,1573.307552864706
418,11.8,941.9215199005838,1000.5383262039728,1273.4382833650677,1198.6232603141464,1576.3368742343998,1573.3075528647028
419,11.9,992.1231435271341,1000.5383262039688,1163.070506136183,1198.6232603141486,1556.1936507298828,1573.3075528647018
420,12.0,1132.832080200485,1000.5383262039715,1203.0798845043141,1198.6232603141477,1677.6163783577201,1573.3075528647062
421,12.1,1032.3744612608853,1000.5383262039709,1243.3819990373638,1198.623260314147,1384.9303520532899,1573.3075528647007
422,12.2,1012.3689433273717,1000.538326203972,1273.336140688586,1198.623260314148,1525.859299710868,1573.3075528647037
423,12.3,1062.7631842791106,1000.5383262039711,1152.7435296004326,1198.6232603141464,1566.8943350743045,1573.3075528647055
424,12.4,911.8053746417778,1000.5383262039703,1082.9456120648008,1198.6232603141486,1465.2161695636257,1573.3075528647014
425,12.5,932.1813042519362,1000.5383262039703,1213.0325814536168,1198.623260314147,1667.9393915035332,1573.307552864703
426,12.6,972.1971655942292,1000.5383262039728,1223.1802686985989,1198.6232603141473,1566.768439659306,1573.3075528647073
427,12.7,972.1192198993667,1000.5383262039703,1283.4910957805046,1198.6232603141468,1637.0392688560578,1573.3075528646996
428,12.8,1052.3783751277738,1000.5383262039709,1273.5404424299372,1198.6232603141475,1698.1852529190455,1573.307552864705
429,12.9,1042.3348300192283,1000.5383262039715,1142.6051397185422,1198.6232603141482,1829.43990993524,1573.3075528647025
430,13.0,1132.7412337857454,1000.5383262039722,1142.788403705024,1198.6232603141464,1687.4246685415587,1573.3075528647025
431,13.1,1032.2916875463382,1000.5383262039703,1253.2333420224,1198.623260314147,1435.0225790265727,1573.307552864705
432,13.2,1032.4572482508222,1000.5383262039717,1133.0138167525456,1198.6232603141466,1374.7566580367877,1573.307552864703
433,13.3,1122.784505573807,1000.5383262039715,1072.3806851209533,1198.6232603141502,1425.302123900891,1573.3075528647064
434,13.4,1022.4128944308422,1000.5383262039697,1223.0821670609764,1198.6232603141455,1646.8508997429071,1573.3075528646998
435,13.5,1032.2916875463382,1000.5383262039703,1343.9242588357813,1198.6232603141475,1758.2638400482015,1573.3075528647053
436,13.6,861.6889102641054,1000.5383262039726,1343.8164386858489,1198.6232603141466,1545.750190709417,1573.307552864703
437,13.7,1052.2096402444986,1000.5383262039683,1142.788403705024,1198.623260314147,1537.0396415583152,1573.3075528647066
438,13.8,861.6889102641054,1000.5383262039734,1172.8382686100197,1198.6232603141477,1475.399963867735,1573.3075528647018
439,13.9,1002.1646756994966,1000.5383262039722,1152.9284382330957,1198.6232603141466,1515.5469016600543,1573.307552864701
440,14.0,1162.9772216875035,1000.53832620397,1243.2822651800577,1198.6232603141466,1677.2120116500714,1573.307552864703
441,14.1,971.9633659993048,1000.5383262039719,1333.9752462337576,1198.623260314148,1687.289088863868,1573.3075528647053
442,14.2,921.6959204936953,1000.5383262039717,982.3182711198289,1198.6232603141498,1485.7051076132136,1573.3075528647048
443,14.3,1062.4223228961882,1000.5383262039697,1223.2783860746629,1198.6232603141464,1516.2773883879042,1573.3075528647048
444,14.4,1022.2489476848922,1000.5383262039732,1192.9346191631244,1198.6232603141468,1748.462558784492,1573.3075528647048
445,14.5,1022.3309144850114,1000.53832620397,1243.681296638031,1198.623260314146,1667.5372684533854,1573.307552864702
446,14.6,1042.3348300192283,1000.5383262039717,1133.0138167525456,1198.623260314152,1576.5901468136587,1573.3075528647014
447,14.7,1032.2916875463382,1000.5383262039686,1032.3744612608853,1198.6232603141445,1536.4222449840113,1573.3075528647055
448,14.8,1032.1261799306424,1000.5383262039728,1213.0325814536168,1198.623260314148,1586.663988752739,1573.307552864703
449,14.9,971.9633659993048,1000.5383262039722,1002.0843354176545,1198.623260314146,1717.384754444085,1573.307552864703
450,15.0,951.8847317688889,1000.5383262039694,1152.835976502179,1198.6232603141489,1414.6684057389182,1573.3075528647043
451,15.1,982.0820138693892,1000.5383262039709,891.7299561148501,1198.623260314146,1697.9122711836917,1573.3075528647037
452,15.2,962.0009620009483,1000.5383262039711,1193.030296954247,1198.6232603141482,1768.488745980682,1573.3075528647037
453,15.3,951.8847317688889,1000.5383262039709,1132.7412337857454,1198.623260314146,1446.131597975395,1573.3075528647032
454,15.4,911.8784696474607,1000.5383262039728,1042.1677088343606,1198.6232603141482,1506.3265716007015,1573.3075528647007
455,15.5,1122.6944667201124,1000.5383262039705,1202.983398829079,1198.6232603141489,1727.3238531372774,1573.307552864705
456,15.6,1072.2947106808417,1000.5383262039705,1142.8800577455024,1198.623260314144,1899.9175697138794,1573.3075528647037
457,15.7,1172.8382686100197,1000.5383262039737,1022.1669940273234,1198.6232603141505,1576.3368742343998,1573.3075528647041
458,15.8,1112.7373338412335,1000.5383262039692,1172.7442214782425,1198.6232603141452,1304.5397984987571,1573.3075528647032
459,15.9,1002.1646756994966,1000.5383262039686,1233.2310653913078,1198.6232603141457,1607.2002571520184,1573.307552864706
460,16.0,1002.1646756994966,1000.5383262039732,1152.835976502179,1198.6232603141475,1617.277749874412,1573.3075528647007
461,16.1,1052.294000921995,1000.5383262039728,1253.4344102841608,1198.6232603141505,1728.434761636763,1573.307552864705
462,16.2,1022.1669940273234,1000.538326203972,1283.2852101379349,1198.6232603141464,1354.632844327581,1573.307552864706
463,16.3,771.1876289485698,1000.5383262039703,1203.0798845043141,1198.6232603141464,1607.2002571520184,1573.307552864701
464,16.4,1102.690564978532,1000.5383262039705,1112.6481024838959,1198.6232603141482,1739.3577446662798,1573.3075528647007
465,16.5,1223.6710130390998,1000.5383262039694,1172.932330827051,1198.6232603141493,1527.2084237601262,1573.307552864706
466,16.6,1072.4666733486868,1000.538326203973,1042.418410712839,1198.6232603141445,1516.1555917022897,1573.307552864707
467,16.7,1203.1763856581204,1000.5383262039726,1102.4253357386092,1198.6232603141475,1585.6448958291292,1573.3075528647005
468,16.8,1032.3744612608853,1000.538326203972,1052.2096402444986,1198.6232603141502,1455.852527159159,1573.307552864707
469,16.9,941.997033711455,1000.5383262039688,1102.690564978532,1198.623260314144,1616.6281755196073,1573.3075528647014
470,17.0,941.9215199005838,1000.538326203972,1142.6051397185422,1198.623260314148,1446.0154241645039,1573.3075528647041
471,17.1,1072.4666733486868,1000.5383262039694,1032.208927103988,1198.6232603141477,1525.9818488474605,1573.3075528647053
472,17.2,971.9633659993048,1000.5383262039732,1172.932330827051,1198.6232603141498,1545.750190709417,1573.3075528647018
473,17.3,932.2560596643746,1000.5383262039694,1112.7373338412335,1198.6232603141457,1697.0938523026007,1573.307552864702
474,17.4,982.2395060738345,1000.5383262039743,1243.3819990373638,1198.6232603141468,1606.8128866393279,1573.3075528647014
475,17.5,951.9610397418546,1000.53832620397,1142.8800577455024,1198.6232603141505,1566.5167095115457,1573.3075528647053
476,17.6,1022.2489476848922,1000.5383262039697,1162.883952201443,1198.6232603141452,1798.308183809173,1573.3075528647018
477,17.7,1122.6944667201124,1000.5383262039715,1172.8382686100197,1198.6232603141455,1445.0867052022916,1573.307552864706
478,17.8,1082.5982357658227,1000.5383262039683,1042.2512627274764,1198.623260314151,1717.7988065818572,1573.307552864707
479,17.9,982.2395060738345,1000.5383262039749,1243.1825473211245,1198.6232603141448,1445.6670146975941,1573.3075528646996
480,18.0,1052.4627628650894,1000.5383262039709,1192.9346191631244,1198.623260314149,1727.7402764384196,1573.3075528646991
481,18.1,1092.6441989614714,1000.5383262039703,1112.7373338412335,1198.623260314146,1636.9077507079644,1573.3075528647087
482,18.2,992.2026899717231,1000.5383262039709,1092.556582402807,1198.623260314147,1697.2302006547652,1573.3075528647007
483,18.3,1052.3783751277738,1000.5383262039728,1293.6480876070334,1198.6232603141489,1646.5863453815025,1573.307552864706
484,18.4,871.656146678677,1000.5383262039694,1102.8674553839826,1198.6232603141452,1596.4817157659872,1573.3075528647037
485,18.5,881.7635270540957,1000.5383262039722,1132.6504019405247,1198.62326031415,1737.6805480222336,1573.3075528647014
486,18.6,941.9215199005838,1000.5383262039711,1142.6967643638825,1198.6232603141464,1556.9439701066535,1573.3075528647014
487,18.7,911.9515763734262,1000.5383262039728,982.4758391145548,1198.6232603141468,1586.2816754346989,1573.3075528647014
488,18.8,1012.2877703610015,1000.5383262039671,1002.0040080160179,1198.6232603141482,1607.4586079408227,1573.3075528647075
489,18.9,841.4135748056616,1000.5383262039726,1263.6899747261825,1198.623260314146,1668.7442197112632,1573.3075528646998
490,19.0,1012.1254634732795,1000.5383262039709,1233.0332618240695,1198.623260314147,1677.346778891521,1573.3075528646996
491,19.1,992.2026899717231,1000.5383262039703,1102.4253357386092,1198.6232603141489,1475.399963867735,1573.307552864714
492,19.2,1173.3087306203327,1000.5383262039745,1202.8869286286917,1198.6232603141466,1737.5409276258717,1573.3075528647025
493,19.3,1303.807116780982,1000.53832620397,1122.6944667201124,1198.6232603141464,1466.0400851508005,1573.3075528646996
494,19.4,1143.0634099386193,1000.5383262039686,1072.3806851209533,1198.6232603141486,1454.8008427811571,1573.307552864707
495,19.5,1012.0443295456678,1000.5383262039722,1263.1832217187132,1198.6232603141443,1708.2680172032394,1573.3075528647003
496,19.6,1022.4128944308422,1000.5383262039717,1343.9242588357813,1198.62326031415,1495.0532800866717,1573.307552864703
497,19.7,941.9215199005838,1000.5383262039694,1353.8720741319983,1198.6232603141475,1667.8053289394127,1573.3075528647048
498,19.8,921.7697980121702,1000.5383262039726,1052.3783751277738,1198.6232603141452,1525.7367702561414,1573.3075528647025
499,19.9,1052.5471641371971,1000.5383262039709,1062.3371417117507,1198.6232603141475,1415.3500230872498,1573.3075528647041
500,20.0,1092.8194742435328,1000.5383262039703,1183.075997593727,1198.6232603141475,1616.8879426356045,1573.3075528647003
501,20.1,1092.4689798945462,1000.538326203972,1182.886242431516,1198.6232603141432,1566.0134918085223,1573.3075528647082
502,20.2,1102.8674553839826,1000.5383262039726,1203.3694344163487,1198.62326031415,1656.5267152580934,1573.307552864701
503,20.3,1022.4128944308422,1000.5383262039669,1142.8800577455024,1198.6232603141511,1466.275659824026,1573.3075528647064
504,20.4,1032.208927103988,1000.5383262039717,1162.6974581027819,1198.6232603141452,1777.7152843339843,1573.3075528647041
505,20.5,1012.0443295456678,1000.5383262039737,1042.3348300192283,1198.6232603141455,1809.4089264173447,1573.3075528647016
506,20.6,982.2395060738345,1000.5383262039703,1132.6504019405247,1198.6232603141482,1567.3981191222347,1573.3075528647037
507,20.7,891.8729331596226,1000.5383262039691,1062.5075177418557,1198.623260314147,1516.0338145820149,1573.307552864706
508,20.8,1012.1254634732795,1000.5383262039709,1022.4948875255477,1198.6232603141477,1596.7382353531677,1573.3075528647025
509,20.9,1092.9071329736946,1000.5383262039728,1223.0821670609764,1198.623260314144,1767.778224186395,1573.3075528647014
510,21.0,1012.3689433273717,1000.5383262039703,1223.1802686985989,1198.62326031415,1606.6838046272264,1573.3075528647007
511,21.1,1112.7373338412335,1000.5383262039697,1233.2310653913078,1198.6232603141482,1839.9726517725812,1573.3075528647087
512,21.2,992.282249173084,1000.5383262039732,1334.2964345191326,1198.6232603141436,1526.104417670661,1573.3075528647014
513,21.3,1132.9229411882495,1000.5383262039669,1343.7086358348852,1198.6232603141527,1606.5547433528568,1573.3075528647018
514,21.4,1062.4223228961882,1000.5383262039754,1112.7373338412335,1198.6232603141448,1385.0415512465177,1573.307552864706
515,21.5,962.0780886715168,1000.5383262039697,1042.418410712839,1198.6232603141443,1516.0338145820149,1573.3075528647014
516,21.6,971.8854577880951,1000.53832620397,1243.3819990373638,1198.6232603141466,1475.636933084361,1573.3075528647048
517,21.7,971.8854577880951,1000.5383262039715,1112.4696826955683,1198.623260314151,1526.2270061852141,1573.307552864707
518,21.8,941.9215199005838,1000.5383262039722,1162.883952201443,1198.623260314146,1586.5365305056607,1573.3075528647018
519,21.9,1092.8194742435328,1000.5383262039675,1223.0821670609764,1198.623260314144,1456.4374535446466,1573.3075528647048
520,22.0,972.1971655942292,1000.538326203972,1162.883952201443,1198.6232603141489,1547.1167369901327,1573.307552864706
521,22.1,1193.030296954247,1000.5383262039703,1112.6481024838959,1198.6232603141493,1646.7186119366784,1573.3075528647016
522,22.2,951.8084360284405,1000.53832620397,1293.8556899560508,1198.6232603141466,1688.102893890651,1573.3075528647007
523,22.3,932.0318293880526,1000.538326203972,1434.3316816786491,1198.6232603141477,1717.660767020889,1573.307552864703
524,22.4,982.1607536580337,1000.538326203972,1243.4817488968936,1198.6232603141477,1445.4348349795025,1573.3075528647048
525,22.5,951.8847317688889,1000.5383262039717,1303.4933622107062,1198.6232603141452,1546.3710487207072,1573.307552864706
526,22.6,1022.4128944308422,1000.5383262039686,1223.0821670609764,1198.6232603141475,1587.3015873015647,1573.3075528647007
527,22.7,1032.3744612608853,1000.5383262039745,1273.642617887139,1198.6232603141475,1688.3743367100578,1573.30755286471
528,22.8,941.9215199005838,1000.5383262039709,1112.7373338412335,1198.6232603141464,1576.4635003514184,1573.307552864703
529,22.9,1042.418410712839,1000.5383262039694,1323.7063778579836,1198.6232603141507,1617.0178575015336,1573.307552864695
530,23.0,881.834215167536,1000.5383262039709,1202.983398829079,1198.6232603141434,1686.746987951783,1573.307552864712
531,23.1,982.3182711198289,1000.5383262039722,1283.8000481424835,1198.623260314146,1676.403862755703,1573.3075528647037
532,23.2,1032.3744612608853,1000.5383262039688,1112.6481024838959,1198.623260314149,1798.8864993065488,1573.3075528647025
533,23.3,881.6928502725107,1000.5383262039734,1142.6051397185422,1198.6232603141493,1526.104417670661,1573.3075528647037
534,23.4,1042.418410712839,1000.5383262039692,1052.3783751277738,1198.6232603141443,1636.2504768214346,1573.3075528647094
535,23.5,861.5507914245519,1000.53832620397,1173.0264081329663,1198.623260314146,1545.6260789272733,1573.3075528646984
536,23.6,1042.6692332370721,1000.5383262039736,1283.6970474967725,1198.623260314147,1425.645556403337,1573.3075528647037
537,23.7,1253.5349686114666,1000.5383262039703,1474.4528475997301,1198.6232603141502,1737.2617541322481,1573.3075528647037
538,23.8,952.113692397108,1000.5383262039688,1112.8265795119446,1198.623260314146,1566.5167095115457,1573.3075528647007
539,23.9,1042.502004811533,1000.5383262039722,1183.170898006641,1198.6232603141466,1495.7736864295969,1573.3075528647037
540,24.0,962.0780886715168,1000.5383262039728,1152.835976502179,1198.6232603141498,1587.0464863995917,1573.3075528647066
541,24.1,1203.3694344163487,1000.5383262039686,1203.0798845043141,1198.623260314144,1526.349614395865,1573.3075528647082
542,24.2,1112.7373338412335,1000.538326203974,1293.8556899560508,1198.6232603141484,1596.8665260620442,1573.3075528646991
543,24.3,982.2395060738345,1000.5383262039705,1172.932330827051,1198.623260314148,1717.936868331668,1573.307552864709
544,24.4,1072.3806851209533,1000.5383262039697,1233.428932432144,1198.6232603141439,1748.7437185929398,1573.3075528646991
545,24.5,1062.4223228961882,1000.5383262039697,1263.5885916001264,1198.623260314147,1526.104417670661,1573.3075528647018
546,24.6,992.5210033484911,1000.5383262039728,1243.4817488968936,1198.6232603141505,1304.6445345429543,1573.3075528647094
547,24.7,952.113692397108,1000.5383262039717,1112.6481024838959,1198.6232603141439,1586.154278600949,1573.3075528647037
548,24.8,1072.8107642021944,1000.5383262039688,1052.294000921995,1198.6232603141482,1324.7691690084114,1573.3075528646946
549,24.9,1052.3783751277738,1000.5383262039732,1263.3858741426845,1198.6232603141473,1525.7367702561414,1573.3075528647112
550,25.0,982.003286704864,1000.5383262039715,1182.9811124032394,1198.6232603141477,1475.7554462403164,1573.3075528646996
551,25.1,1133.195611624766,1000.5383262039677,1062.3371417117507,1198.6232603141486,1506.5686392671837,1573.3075528647082
552,25.2,1142.6967643638825,1000.538326203974,1253.3338680890993,1198.6232603141443,1677.886064503141,1573.3075528646996
553,25.3,952.0373599502801,1000.5383262039726,1173.0264081329663,1198.6232603141461,1890.2831402831134,1573.3075528647032
554,25.4,1102.513731307365,1000.5383262039671,1323.8125802310465,1198.6232603141502,1758.5465361657405,1573.3075528647053
555,25.5,982.003286704864,1000.5383262039715,1072.3806851209533,1198.6232603141464,1627.3556475267978,1573.3075528647014
556,25.6,931.8824024529416,1000.5383262039705,1203.1763856581204,1198.623260314146,1506.0845817100874,1573.3075528647098
557,25.7,1012.2066104106808,1000.5383262039728,1343.9242588357813,1198.6232603141468,1535.4354414627562,1573.3075528647014
558,25.8,1082.7718960538825,1000.5383262039711,1122.5144323283996,1198.6232603141464,1657.3253781714943,1573.307552864706
559,25.9,962.2323791195437,1000.5383262039692,1173.2146080259745,1198.623260314149,1506.6897022780934,1573.307552864702
560,26.0,1012.3689433273717,1000.5383262039728,1253.3338680890993,1198.6232603141464,1576.4635003514184,1573.3075528647064
561,26.1,1153.0209147967512,1000.5383262039675,1142.9717264888548,1198.623260314148,1536.2988251832294,1573.3075528646996
562,26.2,911.8784696474607,1000.538326203972,1353.9807032675876,1198.6232603141473,1354.8503643041897,1573.3075528647003
563,26.3,1072.6386911802883,1000.538326203974,1192.8389567169695,1198.6232603141466,1778.858716407685,1573.307552864707
564,26.4,1022.4128944308422,1000.5383262039675,1072.3806851209533,1198.6232603141436,1496.615038470016,1573.3075528647087
565,26.5,951.9610397418546,1000.5383262039709,1233.132155675398,1198.6232603141511,1485.4665167817357,1573.3075528646991
566,26.6,1072.5526753673591,1000.5383262039732,1172.8382686100197,1198.62326031415,1566.768439659306,1573.3075528647064
567,26.7,1133.0138167525456,1000.5383262039711,1102.602141052869,1198.6232603141452,1607.2002571520184,1573.3075528647025
568,26.8,1123.325042124673,1000.5383262039675,1212.935303434294,1198.6232603141445,1566.5167095115457,1573.3075528647041
569,26.9,952.0373599502801,1000.53832620398,1243.2822651800577,1198.6232603141545,1475.044652712255,1573.307552864706
570,27.0,921.8436873747364,1000.5383262039666,1414.2143587891717,1198.6232603141432,1515.9120570223656,1573.3075528647055
571,27.1,1072.7247207907935,1000.538326203975,1152.835976502179,1198.6232603141477,1465.5691628186903,1573.3075528647007
572,27.2,1113.094402438764,1000.5383262039717,1293.4405518679505,1198.6232603141448,1637.433950133583,1573.3075528647003
573,27.3,982.0820138693892,1000.5383262039686,1203.0798845043141,1198.6232603141452,1698.0487510800956,1573.3075528647064
574,27.4,1183.170898006641,1000.5383262039722,1132.7412337857454,1198.6232603141464,1646.7186119366784,1573.3075528647075
575,27.5,801.3462617196777,1000.5383262039726,1062.2519741852577,1198.6232603141473,1717.660767020889,1573.3075528646975
576,27.6,1182.791387674896,1000.5383262039697,1162.790697674402,1198.6232603141505,1547.1167369901327,1573.3075528647075
577,27.7,861.6889102641054,1000.5383262039711,1212.935303434294,1198.6232603141464,1354.3066952910062,1573.3075528646984
578,27.8,891.6584847816813,1000.5383262039709,1283.4910957805046,1198.6232603141482,1708.1307021421726,1573.3075528647016
579,27.9,1103.044402551025,1000.5383262039722,1303.597930287575,1198.623260314142,1597.2515219094462,1573.3075528647144
580,28.0,1202.983398829079,1000.5383262039722,1173.0264081329663,1198.623260314152,1596.3534868777506,1573.3075528647018
581,28.1,1092.7318295739192,1000.5383262039675,1313.4412159858643,1198.6232603141457,1385.152768298049,1573.3075528647018
582,28.2,1163.070506136183,1000.5383262039726,1142.6967643638825,1198.6232603141461,1486.0631376013926,1573.3075528647037
583,28.3,1213.7139647320628,1000.5383262039749,1263.284539803471,1198.6232603141498,1304.6445345429543,1573.3075528647025
584,28.4,1152.7435296004326,1000.5383262039669,1132.832080200485,1198.6232603141439,1495.8938216573085,1573.3075528647041
585,28.5,1002.1646756994966,1000.5383262039734,1303.4933622107062,1198.6232603141543,1505.842669557863,1573.307552864703
586,28.6,1123.325042124673,1000.5383262039715,1293.4405518679505,1198.6232603141436,1445.5509155155592,1573.3075528647066
587,28.7,1163.070506136183,1000.5383262039692,1233.3299909756167,1198.6232603141486,1555.9437049528979,1573.3075528647041
588,28.8,931.8824024529416,1000.5383262039705,1424.2728184553457,1198.6232603141486,1657.3253781714943,1573.3075528646957
589,28.9,962.0780886715168,1000.5383262039743,1222.9840811580082,1198.6232603141475,1374.7566580367877,1573.3075528647082
590,29.0,1133.1047068968812,1000.5383262039686,1042.3348300192283,1198.6232603141432,1505.963615919018,1573.3075528647048
591,29.1,1002.1646756994966,1000.5383262039711,1223.0821670609764,1198.6232603141455,1657.458563535888,1573.307552864702
592,29.2,1233.7258520732437,1000.538326203974,1052.294000921995,1198.6232603141536,1606.6838046272264,1573.3075528647128
593,29.3,1052.2096402444986,1000.5383262039692,1122.8745588706931,1198.623260314141,1707.8561382358607,1573.3075528646957
594,29.4,1042.2512627274764,1000.53832620397,1142.8800577455024,1198.6232603141514,1697.502963096864,1573.3075528647082
595,29.5,1062.5075177418557,1000.5383262039745,1142.9717264888548,1198.6232603141455,1727.601446363977,1573.3075528646957
596,29.6,941.9215199005838,1000.5383262039697,1152.9284382330957,1198.6232603141498,1870.0985320731686,1573.3075528647123
597,29.7,871.7958995530669,1000.5383262039666,1283.4910957805046,1198.6232603141457,1768.9153332797046,1573.307552864698
598,29.8,1082.424631173814,1000.5383262039788,1152.9284382330957,1198.6232603141464,1586.5365305056607,1573.3075528646991
599,29.9,922.0654265554712,1000.53832620397,1142.6967643638825,1198.6232603141452,1587.3015873015647,1573.3075528647116
600,30.0,982.0820138693892,1000.5383262039657,1152.6510975242895,1198.6232603141527,1464.5106929342166,1573.3075528647041
601,30.1,952.2663940177488,1000.5383262039754,1062.4223228961882,1198.6232603141432,1374.9774182540602,1573.3075528647007
602,30.2,831.3800909509667,1000.5383262039749,1253.3338680890993,1198.6232603141439,1757.981234805994,1573.3075528647055
603,30.3,992.282249173084,1000.5383262039643,1283.388144701995,1198.6232603141545,1566.2650602409415,1573.3075528647007
604,30.4,992.2026899717231,1000.5383262039711,1122.8745588706931,1198.6232603141427,1385.4865266454965,1573.3075528647007
605,30.5,961.9238476953772,1000.5383262039751,1414.1008925884864,1198.6232603141498,1596.7382353531677,1573.3075528647053
606,30.6,1062.7631842791106,1000.53832620397,1313.6519524277305,1198.6232603141466,1698.5948901441052,1573.3075528647116
607,30.7,891.6584847816813,1000.5383262039722,1233.2310653913078,1198.623260314146,1727.3238531372774,1573.3075528647005
608,30.8,972.275123789654,1000.5383262039694,1303.7025151429877,1198.6232603141466,1607.0711128967228,1573.3075528646991
609,30.9,962.1552277100569,1000.5383262039722,1213.0325814536168,1198.6232603141448,1445.5509155155592,1573.307552864706
610,31.0,1223.2783860746629,1000.5383262039717,962.1552277100569,1198.6232603141502,1697.366570917759,1573.307552864703
611,31.1,1253.8367404256849,1000.5383262039705,1102.690564978532,1198.6232603141482,1697.366570917759,1573.307552864703
612,31.2,801.4104824490989,1000.53832620397,941.8460181956501,1198.6232603141448,1607.3294221650497,1573.3075528647053
613,31.3,1092.8194742435328,1000.5383262039749,1514.9387001625084,1198.6232603141477,1485.9437751003804,1573.3075528646957
614,31.4,1092.7318295739192,1000.5383262039691,1122.6944667201124,1198.6232603141486,1798.597295070411,1573.3075528647053
615,31.5,911.7322913535588,1000.5383262039754,1293.3368089671167,1198.6232603141448,1647.115539129014,1573.307552864706
