,time,n0,n0_bkg,n1,n1_bkg,n3,n3_bkg,b0,b0_bkg
186,-11.4,1253.9373633208095,1084.8523352775112,1173.2146080259745,1066.6848544684378,1364.2564802182617,1241.035392002593,1505.842669557863,1411.625709903506
187,-11.3,1032.788529028362,1084.9119733967889,1103.2214065069847,1066.7351002411467,1264.603155485951,1241.0949595902161,1445.7831325301,1411.6979071804647
188,-11.2,932.2560596643746,1084.9716115160663,1042.83651532166,1066.7853460138547,1203.7557178396426,1241.1545271778357,1314.9177925440963,1411.770104457423
189,-11.1,1082.5982357658227,1085.0312496353438,1153.7612617131686,1066.835591786565,1415.0091323284223,1241.2140947654586,1566.8943350743045,1411.8423017343837
190,-11.0,1305.3781580109867,1085.0908877546199,1083.1193838254017,1066.8858375592738,1485.34725010034,1241.273662353075,1405.3967234179047,1411.9144990113402
191,-10.9,962.2323791195437,1085.1505258738994,1043.171240571322,1066.9360833319856,1223.6710130390998,1241.3332299406998,1626.5713482468943,1411.9866962883025
192,-10.8,1032.788529028362,1085.2101639931739,962.3095429029535,1066.9863291046927,1223.5728326713831,1241.3927975283202,1495.8938216573085,1412.0588935652538
193,-10.7,1032.788529028362,1085.2698021124515,952.1900370852826,1067.0365748773995,1303.807116780982,1241.4523651159388,1163.4437936291258,1412.1310908422206
194,-10.6,1203.852327447816,1085.3294402317294,1002.8078620136239,1067.08682065011,1324.131289623607,1241.5119327035634,1315.0233893472878,1412.2032881191806
195,-10.5,1214.4936264177284,1085.3890783510071,1133.286530939709,1067.1370664228202,922.2133119486638,1241.571500291185,1515.6686005660956,1412.275485396134
196,-10.4,1103.1328974286819,1085.4487164702844,992.4414058583975,1067.1873121955316,1223.8674210505021,1241.6310678788002,1294.6867660932392,1412.3476826730948
197,-10.3,1002.4057738572432,1085.5083545895618,1082.8587470923082,1067.2375579682368,1334.8320921736497,1241.690635466425,1123.4151821537314,1412.4198799500489
198,-10.2,1093.1701935613123,1085.5679927088397,1012.450129312923,1067.2878037409512,1425.531060514777,1241.750203054046,1263.9942217406826,1412.4920772270104
199,-10.1,1112.915839499473,1085.6276308281163,1123.2349165596759,1067.3380495136578,1324.131289623607,1241.8097706416652,1485.4665167817357,1412.564274503969
200,-10.0,1133.5593764420119,1085.6872689473948,1052.884904638695,1067.388295286367,1022.6589131742385,1241.8693382292888,1515.9120570223656,1412.6364717809302
201,-9.9,962.3867190632632,1085.7469070666693,1083.3801460556783,1067.4385410590749,1274.0514837182059,1241.92890581691,1273.9492426522038,1412.7086690578876
202,-9.8,992.282249173084,1085.806545185948,1143.4302908726015,1067.488786831787,1415.1227443344708,1241.9884734045283,1405.7354004337499,1412.7808663348433
203,-9.7,1183.5506519558508,1085.8661833052258,1123.325042124673,1067.5390326044953,1213.5192056965027,1242.0480409921538,1455.268070414881,1412.853063611803
204,-9.6,1042.418410712839,1085.925821424501,931.9571099308415,1067.5892783772056,1324.3438478208334,1242.107608579769,1668.0734756219867,1412.9252608887646
205,-9.5,932.1813042519362,1085.9854595437812,1173.779570216079,1067.6395241499145,1143.3385485617841,1242.1671761673956,1395.218115752896,1412.9974581657184
206,-9.4,1032.8713824431773,1086.0450976630568,1093.1701935613123,1067.6897699226206,1354.415394185024,1242.2267437550106,1515.9120570223656,1413.0696554426809
207,-9.3,1143.705606163955,1086.1047357823327,1052.884904638695,1067.7400156953315,1254.038002367606,1242.286311342635,1485.9437751003804,1413.1418527196388
208,-9.2,1133.6503541403158,1086.1643739016115,1032.4572482508222,1067.7902614680431,1334.510645983405,1242.345878930257,1435.5988354582669,1413.2140499965951
209,-9.1,1154.1317918146801,1086.22401202089,901.9843656043166,1067.840507240749,1445.2027298273579,1242.4054465178776,1325.6206314774454,1413.2862472735537
210,-9.0,892.1590248401004,1086.2836501401666,982.3970487990557,1067.890753013461,1424.7301039450774,1242.4650141054992,1556.3186537341385,1413.3584445505192
211,-8.9,1032.788529028362,1086.343288259443,1092.9071329736946,1067.9409987861702,1002.6469880484336,1242.5245816931192,1515.9120570223656,1413.43064182747
212,-8.8,992.839521030132,1086.4029263787218,1133.286530939709,1067.9912445588795,1203.465982028224,1242.5841492807408,1737.82019085884,1413.5028391044327
213,-8.7,922.2133119486638,1086.4625644979953,1193.9879196516194,1068.041490331587,1254.138657569963,1242.64371686836,1365.1328997028634,1413.57503638139
214,-8.6,1123.4151821537314,1086.5222026172762,1072.7247207907935,1068.0917361042968,1112.915839499473,1242.7032844559828,1264.400112391103,1413.6472336583477
215,-8.5,1022.4948875255477,1086.5818407365532,952.0373599502801,1068.1419818770082,1233.5278897647095,1242.7628520436035,1526.8402442944173,1413.7194309353079
216,-8.4,1103.1328974286819,1086.641478855828,992.680236638911,1068.1922276497132,1576.210268457701,1242.8224196312226,1284.5215157353703,1413.7916282122676
217,-8.3,1103.487018979961,1086.7011169751072,1052.969373633632,1068.2424734224267,1454.8008427811571,1242.8819872188453,1405.1710293881283,1413.8638254892235
218,-8.2,1113.0051138072638,1086.7607550943846,1022.6589131742385,1068.2927191951371,1364.804110468831,1242.941554806469,1354.415394185024,1413.9360227661825
219,-8.1,1062.9336970037152,1086.8203932136623,1002.8883183568535,1068.3429649678412,1102.9559218705976,1243.0011223940855,1344.8954193263287,1414.0082200431407
220,-8.0,962.5411085264963,1086.8800313329382,1012.7750035096019,1068.3932107405544,1153.4835202310815,1243.0606899817078,1576.5901468136587,1414.0804173201002
221,-7.9,1203.465982028224,1086.9396694522165,1093.5211380645524,1068.443456513264,1173.6853720682777,1243.1202575693294,1304.121022430863,1414.1526145970595
222,-7.8,1173.9680118801382,1086.9993075714917,1083.3801460556783,1068.4937022859715,1193.7004714615139,1243.1798251569505,1445.318773084932,1414.22481187402
223,-7.7,952.3427631974522,1087.0589456907717,1083.032490974714,1068.5439480586776,1354.3066952910062,1243.239392744572,1657.591770307987,1414.297009150975
224,-7.6,1193.6046861521625,1087.1185838100457,1063.0189738858207,1068.594193831395,1304.435079269498,1243.2989603321935,1576.210268457701,1414.369206427936
225,-7.5,1163.7239165328888,1087.1782219293257,1203.7557178396426,1068.6444396041,1183.5506519558508,1243.3585279198103,1355.394469990543,1414.441403704893
226,-7.4,1203.465982028224,1087.237860048602,1052.5471641371971,1068.6946853768095,1364.9136892813935,1243.4180955074355,1475.636933084361,1414.5136009818532
227,-7.3,1102.9559218705976,1087.2974981678788,1163.35044929395,1068.744931149518,1283.6970474967725,1243.4776630950555,1274.0514837182059,1414.5857982588102
228,-7.2,1294.5828231940886,1087.3571362871576,861.9652808403036,1068.7951769222277,1293.6480876070334,1243.5372306826785,1425.302123900891,1414.6579955357713
229,-7.1,1153.2059124365574,1087.4167744064353,922.2133119486638,1068.8454226949377,1203.465982028224,1243.5967982702964,1204.335608189465,1414.7301928127251
230,-7.0,962.7727856225794,1087.4764125257104,942.2992100725636,1068.8956684676448,1193.3174224343506,1243.6563658579187,1354.632844327581,1414.8023900896897
231,-6.9,992.4414058583975,1087.5360506449888,922.2133119486638,1068.9459142403573,1153.4835202310815,1243.715933445541,1505.963615919018,1414.8745873666455
232,-6.8,1194.0837664813491,1087.5956887642674,1113.2730226866831,1068.9961600130662,1123.2349165596759,1243.7755010331607,1364.47547957298,1414.946784643606
