,tau_n0,n0,n0_bckg,tau_n1,n1,n1_bckg,tau_n3,n3,n3_bckg,tau_b0,b0,b0_bckg
294,-0.6,1455.268070414881,1176.6468687577717,-0.6,1163.4437936291258,1155.6374397835555,-0.6,1062.7631842791106,1250.4020306538268,-0.6,1495.7736864295969,1496.8014911164953
295,-0.5,1404.2689776921643,1175.9173644813416,-0.5,1133.195611624766,1155.4116785534432,-0.5,1374.8670292836446,1251.5463126117352,-0.5,1405.283867341183,1496.6405630255574
296,-0.4,1364.0375511513887,1175.7780473138173,-0.4,1102.7790030877654,1155.0006222713478,-0.4,1455.1512353732003,1251.5111147096939,-0.4,1545.9984740794062,1496.8101751359056
297,-0.3,1536.1754252093197,1176.9843901425916,-0.3,1163.2571199358038,1155.2612938785346,-0.3,1525.859299710868,1251.852880502666,-0.3,1163.35044929395,1495.298368104316
298,-0.2,1445.2027298273579,1176.443277292923,-0.2,1183.7406203603218,1155.6147850419798,-0.2,1525.9818488474605,1251.9183588372844,-0.2,1756.9928314692224,1496.9390835043191
299,-0.1,1555.9437049528979,1176.6580839759072,-0.1,1706.8958592714323,1156.5720118718757,-0.1,1747.4792110231542,1252.335983632703,-0.1,1989.1500904158847,1497.8607827001872
300,0.0,1817.4515513605522,1176.9438886389887,0.0,2149.5439752500797,1156.9727772988506,0.0,1978.4281037218268,1252.2759010079799,0.0,2000.5227496631999,1498.8438991571309
301,0.1,2231.3351827282277,1178.0581225586175,0.1,1928.640308582422,1156.9552736624212,0.1,2140.1442839056826,1252.8449842083949,0.1,2161.368799887377,1498.8332000275068
302,0.2,2291.3651712493643,1177.8709960368124,0.2,1757.557497238099,1156.6820815448355,0.2,1968.503937007846,1252.2817225767822,0.2,2130.910260533903,1498.611585862776
303,0.3,1979.2231800188597,1177.4709390730004,0.3,1806.9386443944488,1156.0838839995122,0.3,2090.368226402929,1253.052445426826,0.3,2019.0858864891727,1497.6675556915657
304,0.4,2050.333681756021,1177.875586051067,0.4,2059.92885709115,1157.1581361690048,0.4,1777.7152843339843,1252.2375291182072,0.4,1747.1984576454745,1497.0854006895918
305,0.5,1817.5975577915428,1176.8133414651445,0.5,1585.5176012523357,1155.5379569314339,0.5,1555.4440541896417,1251.1474203111295,0.5,1716.281590621651,1496.3835297052685
306,0.6,1727.8791288274285,1177.2175422911187,0.6,1485.4665167817357,1155.705671465849,0.6,1475.399963867735,1251.3138723366892,0.6,1898.6960278073307,1497.7558449040032
307,0.7,1485.1087741831689,1175.8495212518255,0.7,1576.5901468136587,1156.221609585334,0.7,1817.1596088588783,1251.6312229035777,0.7,1536.0520450575048,1496.7828045319982
308,0.8,1686.8824805204997,1176.5601328411628,0.8,1576.210268457701,1155.8786326853033,0.8,1676.8078398296848,1251.747696925572,0.8,1737.2617541322481,1497.1328527544501
309,0.9,1676.6731591734865,1176.396996144275,0.9,1515.1819221738128,1155.2110994446953,0.9,1716.8329953213545,1251.612899046103,0.9,1565.6362906463044,1496.2506970872482
310,1.0,1505.600835106575,1176.0449920705732,1.0,1203.1763856581204,1154.2432252521196,1.0,1787.0768242239012,1251.5535833427232,1.0,1464.7457763152406,1495.6996184894344
311,1.1,1495.6535704964554,1176.0708210039159,1.1,1645.661074094863,1155.1052700038867,1.1,1424.61575504633,1250.615449639054,1.1,1526.2270061852141,1496.9504667777792
312,1.2,1404.6071113251264,1175.4358715596866,1.2,1313.7573460095687,1154.3688265854598,1.2,1475.044652712255,1250.807313982147,1.2,1475.5184389616957,1496.4289101450659
313,1.3,1374.8670292836446,1175.6975799343898,1.3,1274.2560150903837,1154.8601276066868,1.3,1464.9809351795898,1250.7482673919424,1.3,1767.2102176881426,1496.929093871919
314,1.4,1273.9492426522038,1175.1336935518825,1.4,1394.3223994382388,1154.5174009792484,1.4,1525.6142604785393,1251.0658889688864,1.4,1818.1818181817923,1497.5499551147334
315,1.5,1142.9717264888548,1174.4996467839603,1.5,1535.928684723009,1155.3334255753148,1.5,1495.1732996166525,1250.7558979912035,1.5,1585.2630734036777,1495.7662815191575
316,1.6,1203.3694344163487,1174.690248999972,1.6,1062.6779484300287,1153.7165851682191,1.6,1636.381889368514,1251.2746426208623,1.6,1434.677047173766,1495.6655643520976
317,1.7,1333.8682178316928,1174.7630978870948,1.7,1404.4943820224519,1154.4387435224637,1.7,1515.6686005660956,1251.0400229465747,1.7,1575.8305731205235,1496.3154188097026
318,1.8,1394.5462206793952,1175.1424177856525,1.8,1525.1244180446083,1154.559117740962,1.8,1243.2822651800577,1249.6266822354082,1.8,1546.3710487207072,1496.9357843393802
319,1.9,1405.1710293881283,1175.5928036214493,1.9,1516.0338145820149,1155.2127448284684,1.9,1545.5019870739613,1250.7469341727644,1.9,1625.9183427676512,1496.2039484279749
320,2.0,1253.7361336783438,1174.7224636462383,2.0,1324.131289623607,1154.1510879777506,2.0,1354.5241105291482,1250.4374160806865,2.0,1435.2530260754156,1496.2233004832642
321,2.1,1495.5334738532356,1175.5264070109638,2.1,1404.6071113251264,1154.271224202334,2.1,1555.6938394523736,1250.805656540657,2.1,1606.2966829973268,1496.6031647571408
322,2.2,1333.9752462337576,1174.6325328533756,2.2,1163.4437936291258,1153.835585492152,2.2,1414.6684057389182,1250.3205911900757,2.2,1707.718889379973,1497.4945126964767
323,2.3,1314.8122126984576,1175.3892210549843,2.3,1384.4857337774192,1154.0944553790944,2.3,1283.5940633774387,1249.6604806328503,2.3,1304.0163704208778,1495.3207826574712
324,2.4,1264.0956699706871,1174.8489757879274,2.4,1233.3299909756167,1153.404277734519,2.4,1344.1399510492124,1249.9783352258157,2.4,1445.2027298273579,1496.0904775137317
325,2.5,1344.4636192157773,1174.8982960497078,2.5,1193.3174224343506,1153.4314621908686,2.5,1314.390062809766,1250.271351523777,2.5,1566.2650602409415,1496.680631468352
326,2.6,1394.5462206793952,1174.7825935622868,2.6,1404.3816708129164,1153.7594284283573,2.6,1414.7819630350384,1250.288536280617,2.6,1566.6425644733447,1497.0306761571821
327,2.7,1395.1060882830964,1175.209236714098,2.7,1293.8556899560508,1153.5319402676569,2.7,1284.1091492776702,1250.029844883669,2.7,1595.9689237748955,1496.268668056604
328,2.8,1424.61575504633,1174.669067286181,2.8,1353.9807032675876,1153.4201261628666,2.8,1475.044652712255,1250.2729437051264,2.8,1646.45410007226,1496.5283716025515
329,2.9,1324.556474271475,1174.8598259097544,2.9,1233.7258520732437,1153.4470769468737,2.9,1323.9187996469361,1249.6633470799984,2.9,1545.6260789272733,1496.0971310908376
330,3.0,1384.3746238112237,1174.4848488313803,3.0,1303.597930287575,1153.08070522369,3.0,1253.8367404256849,1249.756002725154,3.0,1635.8563657895031,1495.9963616561893
331,3.1,1233.5278897647095,1174.0865327933145,3.1,1002.4861656908992,1152.691352698948,3.1,1485.4665167817357,1250.5010715051233,3.1,1545.2538631346358,1495.7154844764784
332,3.2,1425.531060514777,1175.2437596976008,3.2,1294.2710946122018,1153.5738876486557,3.2,1596.0970908871661,1250.6442391535325,3.2,1414.5548666706595,1495.4347087391964
333,3.3,1364.47547957298,1174.4913140204126,3.3,1303.9117352055982,1153.1609323437533,3.3,1333.7612066026004,1249.35758952503,3.3,1405.0582095543757,1495.9943457696227
334,3.4,1294.3749874575883,1174.5641780326253,3.4,1243.681296638031,1153.0487697285462,3.4,1264.0956699706871,1249.8516156563355,3.4,1565.5105973024827,1495.863563014458
335,3.5,1253.8367404256849,1174.142194827497,3.5,1133.286530939709,1152.91343028149,3.5,1525.7367702561414,1250.471637385463,3.5,1384.3746238112237,1495.3126684527563
336,3.6,1414.7819630350384,1174.474211145447,3.6,1203.272902294223,1152.6393364764747,3.6,1414.441345825873,1249.6616414704556,3.6,1435.0225790265727,1495.812180198938
337,3.7,1254.138657569963,1174.3349622877765,3.7,1304.0163704208778,1152.9894814597799,3.7,1304.0163704208778,1249.5542431242775,3.7,1374.0948025114646,1495.0213583639627
338,3.8,1354.7415955845265,1174.5256653413699,3.8,1364.2564802182617,1152.9695956429223,3.8,1324.3438478208334,1249.7728553840138,3.8,1677.2120116500714,1496.9926201303954
339,3.9,1213.4218496158996,1173.6797710675346,3.9,1243.681296638031,1152.7183738547424,3.9,1707.032975860521,1250.7949320969897,3.9,1798.0191654780065,1497.222521457331
340,4.0,1334.0822918129286,1173.9173498039759,4.0,1434.7922059679124,1153.0915907046565,4.0,1516.1555917022897,1250.687577266155,4.0,1717.384754444085,1496.9712425021887
341,4.1,1293.8556899560508,1173.7781903211844,4.1,1283.8000481424835,1152.5857964767702,4.1,1384.2635316775472,1249.4262193227949,4.1,1615.9791227541673,1496.0590417617407
342,4.2,1253.9373633208095,1173.9216137817514,4.2,1243.681296638031,1152.519418172384,4.2,1384.3746238112237,1249.4946626770973,4.2,1465.2161695636257,1495.838164319999
343,4.3,1254.4407201493107,1174.34785993911,4.3,1113.094402438764,1152.2449603516363,4.3,1334.4035316544407,1249.6384113590236,4.3,1464.6282251915845,1495.2272557309275
344,4.4,1122.8745588706931,1173.1490988083258,4.4,1193.4131616422799,1152.2709133772262,4.4,1113.5410605726051,1249.4562927254694,4.4,1455.0344190900307,1495.6667015379364
345,4.5,1253.7361336783438,1173.5983287354586,4.5,1102.602141052869,1151.6268978267622,4.5,1374.315350199607,1249.374546931396,4.5,1415.236374585948,1496.0163122537492
346,4.6,1333.9752462337576,1173.5533633390278,4.6,1223.2783860746629,1151.929810647134,4.6,1323.7063778579836,1248.9170397028113,4.6,1545.750190709417,1496.035661707758
347,4.7,1233.8248570568587,1173.6496568529722,4.7,1173.591189038441,1152.3022045750713,4.7,1233.428932432144,1248.8605373932028,4.7,1495.2933384179782,1495.7547379664072
348,4.8,1394.5462206793952,1173.7930769480272,4.8,1324.0250361097549,1152.2123471506109,4.8,1022.4948875255477,1248.4035147245884,4.8,1666.8674940755675,1496.6151778746423
349,4.9,1354.7415955845265,1174.0307878751894,4.9,1112.8265795119446,1151.5680068946922,4.9,1394.5462206793952,1249.3992285969182,4.9,1656.5267152580934,1496.3340365937745
350,5.0,1495.0532800866717,1173.8444429351991,5.0,1122.6944667201124,1151.3395824967527,5.0,1424.8444712020669,1249.543483805092,5.0,1515.0603014066767,1495.422548950892
351,5.1,1284.1091492776702,1173.5874973099199,5.1,1223.7692091642084,1152.0579902940974,5.1,1485.228002569022,1249.6627696149028,5.1,1515.5469016600543,1495.892160091124
352,5.2,1334.2964345191326,1173.5660686600622,5.2,1666.8674940755675,1153.1940361859283,5.2,1495.1732996166525,1249.5564143944239,5.2,1786.9333012086643,1496.2118539262192
353,5.3,1344.5715432470208,1173.7330468788157,5.3,1263.9942217406826,1152.0164146315228,5.3,1324.2375601925976,1249.199451781949,5.3,1695.86770224976,1495.570583298997
354,5.4,1384.4857337774192,1173.4996620248382,5.4,1314.179089504606,1151.9724220433939,5.4,1485.228002569022,1249.5696347589044,5.4,1777.2868761923633,1496.5210023381653
355,5.5,1505.3590783187935,1173.8315319741555,5.5,1233.5278897647095,1151.5355895268904,5.5,1374.6463045092216,1249.363205130697,5.5,1979.0641136404452,1497.2319456876269
356,5.6,1253.7361336783438,1173.1037093747166,5.6,1515.6686005660956,1152.485482508479,5.6,1435.0225790265727,1249.4828269608206,5.6,1898.3908877237118,1496.9806349305654
357,5.7,1344.6794846064113,1173.6473216003992,5.7,1314.179089504606,1151.7707479529242,5.7,1203.1763856581204,1248.3746975251481,5.7,1736.982670334721,1496.3687400067936
358,5.8,1434.907383250697,1173.531675853094,5.8,1626.4407051925393,1152.6053053054352,5.8,1586.154278600949,1249.8980155411284,5.8,2051.3233046415926,1498.61504989519
359,5.9,1586.2816754346989,1174.122892777528,5.9,1374.2050675065504,1151.4973828052264,5.9,1606.2966829973268,1249.9175827139607,5.9,2101.1360209107975,1498.2728983287057
360,6.0,1455.0344190900307,1173.4888059913103,6.0,1515.3035624686186,1151.9383387563064,6.0,1737.2617541322481,1250.2133638028631,6.0,2069.5197910387487,1497.2085685305988
361,6.1,1706.484641638201,1173.8443117075165,6.1,1666.5997349503798,1152.4027645584965,6.1,1546.3710487207072,1250.1075527874584,6.1,2211.144166599631,1497.859980565207
362,6.2,1596.0970908871661,1173.8228753071526,6.2,1736.982670334721,1152.404552278532,6.2,1727.1850899742683,1250.1273487156213,6.2,2120.8161624283543,1497.9396154497454
363,6.3,1656.7928506877963,1174.1078828435875,6.3,1656.7928506877963,1152.4294243570812,6.3,1605.9097478721467,1249.4947403835558,6.3,2372.908622908589,1498.4409995965566
364,6.4,1515.3035624686186,1173.355954966763,6.4,1556.1936507298828,1152.222829733688,6.4,1706.7587647082203,1249.8157222839657,6.4,2171.116114506241,1497.9483331723857
365,6.5,1666.465887644035,1173.7585609412827,6.5,1575.7040486561127,1151.738737715265,6.5,1686.3406408094195,1249.534625964745,6.5,2130.738924177826,1497.8171935096325
366,6.6,1686.3406408094195,1173.5721777134816,6.6,1717.1088305584876,1152.2722527276524,6.6,1707.3072751375644,1250.157043097401,6.6,2342.980109808305,1498.5595720311926
367,6.7,1606.425702811222,1173.8099547447105,6.7,1879.2836612867297,1153.1306546993997,6.7,2030.1507537688153,1251.0315955185954,6.7,2089.024586212408,1496.7127080487066
368,6.8,1424.5014245014042,1172.7758552287023,6.8,1646.7186119366784,1152.0669075027981,6.8,1625.9183427676512,1249.2940056878206,6.8,2019.5727749532498,1497.3336276929945
369,6.9,1686.6115171471931,1173.6256647323826,6.9,1565.762004175343,1151.5363551974615,6.9,1849.0232333788626,1250.8207902796603,6.9,2110.7224701483233,1497.8346233320574
370,7.0,1948.338890451103,1174.0049619642882,7.0,1716.9709018615335,1151.9076148960846,7.0,1777.1441193598012,1249.710903291979,7.0,2302.2016688448452,1498.1552031701283
371,7.1,1828.8516419469975,1174.620552803098,7.1,1726.7689342221263,1151.6775562926348,7.1,2040.4060709618766,1251.037709711417,7.1,2120.8161624283543,1497.8433387688394
372,7.2,1888.9156820191033,1174.4338858692827,7.2,1838.3460912542682,1152.3265950730274,7.2,1990.7500502714374,1251.3853213234777,7.2,2352.89385834369,1498.4049540370424
373,7.3,2080.109331350333,1174.5540592564184,7.3,1928.640308582422,1152.188832169982,7.3,1888.6120710439334,1250.299701661458,7.3,2190.778630863819,1497.5510029713334
374,7.4,2070.6847332234033,1174.8631891850766,7.4,2120.9867111637986,1152.9311452597783,7.4,1848.1317798312311,1250.0692051671024,7.4,2403.7977993683403,1498.7753798649353
375,7.5,1999.879404257001,1174.5583821370892,7.5,1807.374086271964,1151.589323993685,7.5,1666.5997349503798,1249.4875080193374,7.5,2090.7044065615655,1497.8306593079644
376,7.6,2090.200176863062,1174.4425117873054,7.6,2189.8983404990245,1152.0298339687342,7.6,2212.0334620334306,1251.3174121856384,7.6,2575.24545308221,1499.0253535732593
377,7.7,1869.0461835282501,1174.3502561700916,7.7,1989.469876612648,1152.2390786880883,7.7,1767.352185089949,1249.6796920825393,7.7,2372.908622908589,1498.2911846725158
378,7.8,1898.3908877237118,1173.8098088859595,7.8,2271.7220859635395,1152.6337142241596,7.8,2079.9421233495814,1250.42892502138,7.8,2342.980109808305,1498.4311463263487
379,7.9,2221.418088977312,1174.614255403909,7.9,1837.755327481948,1151.4770028709825,7.9,2130.910260533903,1250.8270304198165,7.9,2464.045056823861,1498.66156584883
380,8.0,1756.7106346242394,1173.0128156875094,8.0,1836.8698934012948,1150.8535499747177,8.0,2251.165782280077,1250.5967481992207,8.0,2311.9295565115667,1497.8373930192693
381,8.1,2050.333681756021,1174.4060819852377,8.1,2301.646330431953,1152.3115842559077,8.1,1938.7242591662205,1249.9898057698135,8.1,2523.881347410723,1498.3387724676616
382,8.2,2251.8899790895607,1174.6443661859435,8.2,2120.8161624283543,1152.2890338608102,8.2,2362.236384471529,1250.8152087241644,8.2,2736.8590517587954,1499.3230966421968
383,8.3,2463.450439399084,1174.8118854273678,8.3,2241.4312996280714,1152.2200966804967,8.3,2210.6109324758527,1250.3086728268952,8.3,2664.5484344520705,1498.2571073206486
384,8.4,2444.422090332929,1175.2867730946396,8.4,2503.670038409681,1152.5681529968258,8.4,2271.5394202548623,1250.631676294309,8.4,2726.961701785064,1499.392200147401
385,8.5,2393.884530275564,1175.1234658356825,8.5,2302.572043356695,1152.4990748629564,8.5,2362.9964806435055,1251.1310351523346,8.5,2615.904700579486,1499.1702931928824
386,8.6,2302.942537058235,1174.8656633623805,8.6,2514.1799750592986,1152.6385527672305,8.6,2291.180963099895,1250.3228077115648,8.6,2897.8507606857834,1499.280261368098
387,8.7,2484.8594595681825,1175.2460583637485,8.7,2463.8468191234388,1152.5461646168312,8.7,2311.5577889446904,1250.444945933019,8.7,2533.987611616085,1498.3046940168372
388,8.8,2463.8468191234388,1174.7754938103967,8.8,2706.0740800353715,1152.8478979984814,8.8,2645.609093652512,1251.5484164682289,8.8,3000.5235812960223,1500.285361123749
389,8.9,2433.33467401356,1174.565040557894,8.9,2565.753727889203,1153.0105349965293,8.9,2545.527719086391,1251.7717186888958,8.9,2807.6884371540305,1499.4593603718024
390,9.0,2513.5732957972696,1174.4254903841568,9.0,2503.670038409681,1152.1528160732505,9.0,2716.188483360792,1251.5669513869059,9.0,3283.2453772710323,1500.6265595911616
391,9.1,2604.742844499832,1174.6874925443358,9.1,2392.9217775990005,1152.0138906956247,9.1,2665.835060257894,1251.5133736777689,9.1,2940.228773964836,1500.3136385301414
392,9.2,2635.4967207177833,1174.902355789025,9.2,2442.456528294266,1151.5970573130544,9.2,2827.4737880098605,1251.7872721631131,9.2,2939.7551546391333,1500.0612494410923
393,9.3,2544.298960156041,1174.5500699304407,9.3,2767.212059006984,1152.8253251686754,9.3,2766.543932717612,1251.507152851583,9.3,2899.2510268180304,1499.9297283891506
394,9.4,2838.735655325105,1175.6636472094688,9.4,2563.896318043761,1151.8284438717358,9.4,2464.4416279396914,1251.3279055053433,9.4,2757.315944129092,1499.3756311037714
395,9.5,2696.177062374207,1174.9088890727728,9.5,2737.0793753018447,1152.7091637258443,9.5,2544.913191300988,1251.2997952980643,9.5,2615.4836632866195,1498.821935144294
396,9.6,2462.658062440911,1173.848184004567,9.6,2725.4259106542645,1151.9670597631055,9.6,2777.330542585695,1251.7502250090072,9.6,3405.7474507274515,1501.2880037443447
397,9.7,2646.4609873412246,1175.0787628441262,9.7,2615.0627615062385,1152.0131323743356,9.7,2798.0192439308753,1251.9742132059318,9.7,2959.7712720975696,1499.947271356494
398,9.8,2554.2013595591125,1174.25379262669,9.8,3080.57826279543,1153.0101982938181,9.8,2524.2874670635438,1250.9642229752847,9.8,2746.755206761204,1499.0612543833695
399,9.9,2655.9356136820547,1174.728481026295,9.9,2695.9600836954387,1152.0587745059684,9.9,2735.9781121750634,1251.1628934757307,9.9,2646.0349719298574,1498.9902186041645
400,10.0,3080.57826279543,1175.4875354775736,10.0,3070.6964943720236,1152.9398404756557,10.0,2919.5022751982833,1252.1931596650263,10.0,2809.0453273191843,1500.0661434800202
401,10.1,2940.4656408603464,1175.7738332202491,10.1,3040.309265896143,1152.8001131388378,10.1,2647.3134298310574,1251.9889950143454,10.1,3050.437934158821,1499.9346140894165
402,10.2,2715.75135787564,1174.3568858795877,10.2,2716.6257495874365,1152.0804663556141,10.2,2969.8983187354856,1252.1630273181381,10.2,2675.73331187378,1498.686687042625
403,10.3,2736.8590517587954,1174.737165481302,10.3,3201.9010028595135,1152.8454655344303,10.3,2655.721873491029,1251.1529791110818,10.3,2654.6536883597078,1498.1334631874054
404,10.4,2777.7777777777383,1174.9757982511946,10.4,2948.932144366793,1152.2879027083877,10.4,2817.581709869546,1251.5283793649096,10.4,2544.7084146365632,1498.5145376460025
405,10.5,2806.784571738959,1174.4342384889999,10.5,2796.44308534177,1151.5917287791974,10.5,2939.9919452275053,1252.2066063388097,10.5,2778.0014493920207,1499.559627150137
406,10.6,2827.7014108317667,1174.7200377797892,10.6,2624.962285024603,1151.3129515408555,10.6,2555.4348263511242,1251.2218105966588,10.6,2757.537941306671,1499.367817231596
407,10.7,2757.315944129092,1174.6985659378252,10.7,2746.0920997042276,1151.4278766836317,10.7,2968.941848996556,1251.6226833038168,10.7,2838.049997987158,1499.3571062575995
408,10.8,2787.449433453379,1174.6298101557622,10.8,2898.5507246376396,1151.9831866802663,10.8,3050.192272846198,1251.8978644210292,10.8,2403.7977993683403,1498.4114338398354
409,10.9,2899.2510268180304,1175.0340220510557,10.9,2837.136303271721,1151.4954551881406,10.9,2664.977171704944,1250.611778952849,10.9,2645.609093652512,1498.6418965470232
410,11.0,2717.9383933963773,1174.9415791675901,11.0,2869.3393472000876,1152.2363675473712,11.0,2909.1421553823748,1251.793250735719,11.0,2140.1442839056826,1496.8844990305874
411,11.1,3030.913301782254,1175.251367783245,11.1,2654.6536883597078,1150.7522621906774,11.1,2403.0243922057207,1250.3062918041783,11.1,2808.1405881997302,1499.4651686424145
412,11.2,3070.943836968079,1175.1115628043128,11.2,3020.2963917525344,1152.0717909377147,11.2,2533.783783783748,1250.3045390897596,11.2,2483.8599384565523,1498.1275324317503
413,11.3,2685.8464943164286,1173.9789463297834,11.3,2584.525030672342,1150.7266546710225,11.3,3091.7037603979493,1252.2671183721973,11.3,2676.1640307456655,1498.8101512622047
414,11.4,2907.9712624016006,1174.264594339908,11.4,3039.574862111958,1151.6055566395908,11.4,2675.5180044256304,1250.703675404101,11.4,2697.0453264632088,1499.2217767252798
415,11.5,3102.086858431992,1175.3311656467424,11.5,2826.563663065524,1150.8628628721865,11.5,2726.961701785064,1251.2055535687077,11.5,2565.134292324679,1498.5776604407697
416,11.6,3051.1751555796795,1175.072982848759,11.6,3130.977549582156,1151.76516645376,11.6,2786.327881384876,1250.725839408245,11.6,2676.1640307456655,1498.7780286852235
417,11.7,3029.93698536365,1174.602026281169,11.7,3020.2963917525344,1151.7173575699749,11.7,2968.702827815194,1251.2530813625408,11.7,3010.4105837578354,1499.883979923647
418,11.8,2988.9499426362713,1174.2732056726534,11.8,2979.305902246515,1151.3681031136493,11.8,3061.3066945943333,1252.058182831783,11.8,2928.920828552407,1499.3901842779937
419,11.9,3029.4490629843162,1174.322633455922,11.9,3323.2628398791067,1151.8999018304116,11.9,3142.120528520741,1252.1326123399324,11.9,2908.9079013587907,1499.4398397940192
420,12.0,2979.5458205829823,1174.4429968086558,12.0,3241.6542503925766,1151.4576481974182,12.0,3232.5632917765547,1252.030583000486,12.0,3161.370867061289,1499.8216322169415
421,12.1,3516.514519476805,1175.5575230740187,12.1,3578.8454946871275,1152.9882489051965,12.1,3091.454695587332,1251.9538499157345,12.1,3173.036243125043,1500.5663065162562
422,12.2,3465.5061250805434,1175.2991899888086,12.2,3597.7023077697763,1152.498599310948,12.2,3091.454695587332,1251.9276183910451,12.2,3171.5027889087564,1499.8304024070696
423,12.3,3566.3912955872956,1175.3013868133569,12.3,3304.3197936814486,1152.0324594849494,12.3,3404.9240440020467,1252.3806877032182,12.3,3345.1555698854913,1500.9379629076072
424,12.4,3445.4966753978956,1175.256221188182,12.4,3517.3651004816975,1152.4486355078939,12.4,3202.158939863812,1251.8501542862525,12.4,3131.7342355949845,1500.050617862305
425,12.5,3577.691330901124,1175.6137441314154,12.5,3934.465921472039,1153.5164175797388,12.5,3698.627375889331,1252.8586369895945,12.5,3577.1145281231225,1501.0072587434097
426,12.6,3740.1455733209136,1175.9478016334565,12.6,4003.3882580722657,1152.956241596313,12.6,4480.865493298821,1254.5774874890635,12.6,3466.6236697838913,1501.1477959427748
427,12.7,4094.558070111684,1176.3532524030218,12.7,4543.435240902968,1154.3046560181313,12.7,4290.2424744099035,1254.8808222951318,12.7,3618.003345897193,1501.2278415110259
428,12.8,4237.2881355931595,1176.7352699285602,12.8,4308.86597105889,1153.6038716233447,12.8,4564.181274739412,1255.2350848691733,12.8,3963.69137670191,1502.3678216495446
429,12.9,4485.210926135381,1178.2115404816982,12.9,4410.6663436887475,1153.7648823850793,12.9,4156.242434024635,1253.993672798672,12.9,3640.0669530319924,1501.993518778433
430,13.0,4574.001898261208,1177.6190318403937,13.0,4226.431842482136,1152.9947345670969,13.0,4440.497335701535,1254.474160671831,13.0,3395.6028454546804,1500.8931437651079
431,13.1,4919.887660881266,1178.1923760476668,13.1,4857.898882986175,1154.3666694630956,13.1,4359.761020506961,1254.4485046457391,13.1,4136.567254529986,1502.8509691764336
432,13.2,4644.588045234183,1177.5047192598836,13.2,5041.524379154891,1154.7144341718897,13.2,4961.099323027109,1255.9185428051637,13.2,3730.2899544299175,1501.7493283025312
433,13.3,5328.722522194508,1179.150076397339,13.3,5319.794490068292,1155.8334031074128,13.3,5217.6023297200345,1256.8327322551131,13.3,3913.183798612176,1502.2838479349982
434,13.4,5401.140915159529,1179.4625269610926,13.4,5716.424856836357,1156.2054707214404,13.4,4868.883591256143,1255.5376838310926,13.4,4013.8771229173653,1502.2125116506365
435,13.5,5269.5458683118495,1179.393324321173,13.5,5330.015979933981,1155.7121540386197,13.5,5503.844597328937,1257.49387046672,13.5,4555.09544490449,1504.4169227351786
436,13.6,5471.388984404945,1179.252562103594,13.6,5492.726941673837,1155.8267937829194,13.6,5380.694230924755,1257.0615210721667,13.6,3942.0886012138244,1501.73668899633
437,13.7,5698.726643318338,1180.2098477207528,13.7,5001.515610791077,1154.4464110709798,13.7,5146.508665143199,1256.6549332599275,13.7,4280.40704248096,1503.6968073571481
438,13.8,5758.759589498531,1180.0211379447521,13.8,5665.263839430155,1155.798720201943,13.8,5206.121995107182,1256.3756560481106,13.8,4198.627371820691,1503.3218274560932
439,13.9,5711.276733635692,1180.6210042917012,13.9,5646.173149309831,1155.960021012952,13.9,5410.489270038958,1256.8587409597308,13.9,4471.405212265515,1503.4021274918603
440,14.0,5432.693280456389,1179.4529093322858,14.0,5474.0463422037055,1155.8639734345038,14.0,5522.514868309181,1257.0116350530272,14.0,4342.206244698406,1504.0897331452568
441,14.1,5227.819685724034,1178.8351076496497,14.1,5474.489486146731,1155.8848284037033,14.1,5494.060748325396,1257.4190418003982,14.1,4207.785917539444,1502.9558819064043
442,14.2,5865.429422371615,1180.939238567471,14.2,5545.211689468066,1155.7886648486399,14.2,5626.619170984375,1257.6231354172783,14.2,4097.533405998892,1503.2181737058231
443,14.3,5226.551284902572,1178.4584489778797,14.3,5572.7491554907465,1155.1313996237773,14.3,5023.551054238107,1256.0982963175848,14.3,3954.1639767591428,1502.4189521288697
444,14.4,5103.5876705406035,1178.0320335122747,14.4,5450.941526263548,1154.9651047825516,14.4,5359.381952028399,1256.6069739711209,14.4,4014.848888350828,1502.468839053255
445,14.5,5238.03745500134,1178.677613720873,14.5,5287.849068812736,1154.6119696835133,14.5,4974.118408282038,1256.3281686021999,14.5,3894.1124248415567,1502.5793618882028
446,14.6,4991.714158683894,1177.774781093419,14.6,5052.954968065252,1154.0023239351292,14.6,4837.895162104769,1255.060031042822,14.6,3638.8928089026354,1501.3266574863123
447,14.7,5442.920157015016,1179.1592842881123,14.7,5260.176418224413,1155.0499610447284,14.7,4788.8462315618635,1255.415866330976,14.7,3913.183798612176,1502.133573678446
448,14.8,4717.076422698464,1177.2321484032577,14.8,4788.846231561863,1153.5299499994128,14.8,5033.353547604537,1255.8989098204381,14.8,3882.0658640368893,1501.7896203858425
449,14.9,4828.8681456337445,1177.3533561266495,14.9,4776.330404927731,1152.8745275990982,14.9,4707.641330262187,1255.2654941539695,14.9,3384.640180514095,1500.2963527170418
450,15.0,4728.801228679909,1177.5459833108596,15.0,4991.714158683894,1153.5702781316902,15.0,4686.489980607561,1254.987579182052,15.0,3193.568535794115,1500.4367758226213
451,15.1,4779.032877321248,1177.4293020020853,15.1,4788.072245343178,1153.1242481110196,15.1,4339.401768053867,1253.899473699669,15.1,3547.814868569535,1501.1217037220295
