,tau_n6,n6,n6_bckg,tau_n7,n7,n7_bckg,tau_n9,n9,n9_bckg,tau_b1,b1,b1_bckg
339,33.9,1133.0138167525456,979.8117580001054,33.9,1062.7631842791106,1021.3193345481652,33.9,1183.075997593727,1218.9281433622423,33.9,2332.8774837100464,2005.0637467436945
340,34.0,1112.8265795119446,979.7189540405199,34.0,1002.2450288646426,1020.9508341468295,34.0,1514.6955562242738,1219.566311357958,34.0,2191.835913935219,2004.8218327585616
341,34.1,1102.7790030877654,979.7243825146185,34.1,1002.4057738572432,1021.1145792685844,34.1,1243.3819990373638,1219.1284106730259,34.1,2050.6634499396573,2004.4187724785413
342,34.2,992.1231435271341,979.3763516366158,34.2,1022.1669940273234,1020.8280597650403,34.2,1273.4382833650677,1219.1307600514012,34.2,1998.9151616208003,2002.9288575664134
343,34.3,1062.3371417118265,979.4603080953513,34.3,1102.779003087844,1021.2374225832481,34.3,1233.3299909757045,1219.1575580091378,34.3,2312.115485142277,2004.4993715686785
344,34.4,1032.2916875463382,979.5050057036285,34.4,911.8784696474607,1020.7666836466522,34.4,1172.932330827051,1218.9399079756922,34.4,1988.6706038326824,2002.7276875795087
345,34.5,921.7697980121702,979.2356462051106,34.5,1223.6710130390998,1021.7290915529946,34.5,1283.388144701995,1219.1378076211424,34.5,1888.156837538138,2002.647230899144
346,34.6,1132.832080200485,979.8300981832849,34.6,1183.265813645645,1021.4831979045546,34.6,1243.2822651800577,1219.1646039667398,34.6,2039.0943608493592,2002.9288575664134
347,34.7,1193.2216985861658,980.0516716246307,34.7,1203.3694344163487,1021.5241719598318,34.7,1294.1672184433694,1219.900815641894,34.7,2514.5845906255927,2005.628439812569
348,34.8,1132.8320802005658,979.8802418894061,34.8,962.309542903022,1021.1145792685825,34.8,1283.3881447020865,1219.2181966579528,34.8,2030.1507537689602,2004.0158742328301
349,34.9,1283.5940633774387,980.2001107682662,34.9,1042.418410712839,1021.0327001426699,34.9,1233.132155675398,1219.1227580274194,34.9,2029.8243498532609,2003.6936722352727
350,35.0,921.7697980121702,979.3609326221668,35.0,1163.070506136183,1021.3602954583472,35.0,1213.5192056965027,1219.589722019139,35.0,2191.835913935219,2004.8218327585598
351,35.1,1042.1677088343606,979.5430182829894,35.1,992.2026899717231,1020.9303696990726,35.1,1313.6519524277305,1219.4697633707217,35.1,2261.9885392580354,2004.6202823581564
352,35.2,1062.5075177418557,979.8430074760398,35.2,1163.4437936291258,1021.6881010574648,35.2,1213.1298750776832,1219.2520332776442,35.2,1958.8933759266793,2003.0898226565346
353,35.3,1122.6944667201924,979.9073648274039,35.3,1133.2865309397898,1021.626621480639,35.3,1183.075997593811,1219.3032771556457,35.3,2049.5097251246953,2003.2910654051354
354,35.4,1092.6441989614714,979.9520803597226,35.4,1052.884904638695,1021.4627121095192,35.4,1534.9425148979496,1220.0884992057422,35.4,1706.6216921655782,2001.76263388112
355,35.5,911.8784696474607,979.6236301768405,35.5,1042.2512627274764,1020.8689812778982,35.5,1313.6519524277305,1219.576963800917,35.5,1848.1317798312311,2002.8081507248432
356,35.6,1102.9559218705976,980.2577053223662,35.6,992.3618211342855,1021.0941082559873,35.6,1353.7634624255238,1219.6037639084757,35.6,1919.3279337580368,2003.7339418189092
357,35.7,982.003286704864,979.6541182467615,35.7,992.3618211342855,1021.0941082559888,35.7,1304.0163704208778,1219.9975836055642,35.7,1797.585812127151,2002.4461174774237
358,35.8,1062.5075177419315,979.993417484227,35.8,1183.7406203604062,1021.8930864314599,35.8,1102.6021410529477,1219.1438962464588,35.8,1999.7186325543278,2003.7339418188878
359,35.9,1122.784505573807,980.1363804158215,35.9,1092.6441989614714,1021.1350511020072,35.9,1374.2050675065504,1220.0267240301082,35.9,1968.8203150112224,2002.9690964136023
360,36.0,1032.2916875463382,979.9060427807866,36.0,1263.791374122349,1021.7290915529978,36.0,1202.8869286286917,1219.246359119707,36.0,1857.3178322590745,2001.8832147276887
361,36.1,1052.5471641371971,980.1275692568502,36.1,902.0566892514806,1020.9917655036877,36.1,1273.336140688586,1219.542093746685,36.1,2081.2805405296413,2004.8621477021989
362,36.2,1132.7412337857454,980.1526390992925,36.2,1133.286530939709,1021.6266214806336,36.2,1273.4382833650677,1219.66671920619,36.2,1877.9248428367446,2002.4461174774144
363,36.3,1072.6386911803647,980.2170127374371,36.3,1093.0824926292767,1021.5446602201599,36.3,1354.0893498365833,1220.0850013717231,36.3,2465.830632661829,2006.879964232037
364,36.4,1022.3309144850114,980.0652367994351,36.4,1133.6503541403158,1021.9545980841668,36.4,1223.2783860746629,1219.6958551626758,36.4,1767.2102176881426,2002.1646265379295
365,36.5,1183.075997593727,980.4047495818702,36.5,1032.4572482508222,1021.094108255989,36.5,1364.0375511513887,1220.0651888330349,36.5,1979.541389497349,2003.6534042702497
366,36.6,1002.0843354176545,979.918937797002,36.6,1163.2571199358038,1021.5241719598279,36.6,1193.6046861521625,1220.1654210489125,36.6,1998.4333889011345,2002.4461174774185
367,36.7,1142.9717264888548,980.4548983154381,36.7,1052.3783751277738,1020.9712994150211,36.7,1182.791387674896,1219.3849956703734,36.7,1897.7809016969304,2002.204834683864
368,36.8,1032.2916875464118,980.1065613193739,36.8,1052.8004491949184,1021.3807771455447,36.8,1343.708635834981,1219.9008991655573,36.8,2080.2765662373304,2003.8950363411907
369,36.9,931.8824024529416,979.9352030368068,36.9,1002.5665704202617,1021.2783769232591,36.9,1283.6970474967725,1220.074512884201,36.9,2140.1442839056826,2003.4923485939867
370,37.0,1102.602141052869,980.294237500595,37.0,1455.1512353732003,1022.2827853384374,37.0,1464.8633463097274,1220.6399485194481,37.0,1847.5379548557855,2002.1646265379466
371,37.1,1132.7412337857454,980.3782676813167,37.1,1032.4572482508222,1021.0941082559941,37.1,1353.8720741319983,1220.1036459209436,37.1,1988.6706038326824,2002.727687579497
372,37.2,1092.4689798945462,980.2461176729029,37.2,942.1480976626575,1020.9917655036813,37.2,1233.132155675398,1219.7390121878198,37.2,1807.2289156626248,2002.0038101020696
373,37.3,1082.5982357658997,980.4087516242786,37.3,1093.17019356139,1021.6266214806374,37.3,1373.8743255982652,1220.1083061233974,37.3,2039.9139819524046,2003.733941818913
374,37.4,982.2395060738345,980.3159000459183,37.4,1173.2146080259745,1021.4627121095168,37.4,1293.751880453296,1220.2330020092,37.4,2119.963830000974,2003.411830464841
375,37.5,1022.1669940273234,980.1837785778264,37.5,1103.3984672792044,1021.8110824121665,37.5,1374.2050675065504,1220.4556461839436,37.5,1988.8304070070833,2002.8886203359427
376,37.6,1092.4689798945462,980.346380961638,37.6,1052.8004491948434,1021.3807771455475,37.6,1414.3278432001725,1220.4824538185733,37.6,1958.8933759266793,2003.0898226565362
377,37.7,1002.1646756994966,980.2731974205284,37.7,1324.0250361097549,1021.7700853377675,37.7,1202.983398829079,1219.7996061363474,37.7,1898.2383544583222,2002.6874584312513
378,37.8,1092.7318295739972,980.6323974812273,37.8,1123.1448054553389,1021.5241719598267,37.8,1233.2310653913955,1219.9976224873044,37.8,2059.4321994737065,2003.1703149039265
379,37.9,1263.5885916001264,980.9918424936386,37.9,1143.522047907539,1021.8110824121638,37.9,1102.7790030877654,1219.9021076308647,37.9,2109.7046413501807,2003.2105634535376
380,38.0,881.6221848200564,980.0340975739091,38.0,1062.5927262520397,1021.1555237563108,38.0,1545.2538631346358,1221.006100665162,38.0,2221.5967349564407,2004.4590712133936
381,38.1,1142.8800577455024,980.7272767452075,38.1,1072.6386911802883,1021.1759972315273,38.1,1273.336140688586,1220.078009912123,38.1,1838.3460912542682,2003.0898226565243
382,38.2,1233.3299909756167,980.9293624598768,38.2,1143.246820971543,1021.565149302355,38.2,1253.2333420224,1220.0558752876414,38.2,1988.351074512926,2002.4058996401548
383,38.3,1182.9811124032394,980.777421456747,38.3,1052.884904638695,1021.4627121095164,38.3,1132.7412337857454,1219.8869832320859,38.3,2039.7500050239858,2003.572873195526
384,38.4,1172.9323308271346,980.7828285995936,38.4,1153.1134061967969,1021.4217429843976,38.4,1424.1585429454817,1220.5255168450965,38.4,2341.8497597846435,2004.136726698767
385,38.5,992.1231435271341,980.4540523735997,38.5,1102.690564978532,1021.1555237563119,38.5,1182.9811124032394,1220.0628663624009,38.5,2130.3963341104286,2003.7742130211961
386,38.6,1213.3245091550675,981.0690189869664,38.6,1143.0634099386193,1021.4012596542071,38.6,1434.5619068638066,1220.897487552832,38.6,2109.7046413501807,2003.2105634535505
387,38.7,861.6889102641054,980.3273406360347,38.7,1012.9375188045187,1021.626621480639,38.7,1293.8556899560508,1220.6793837091157,38.7,2039.7500050239858,2003.5728731955373
388,38.8,952.0373599502801,980.5292407971081,38.8,1223.5728326713831,1021.6471138507776,38.8,1494.8132988221862,1221.0001050873086,38.8,2241.4312996280714,2004.2173031075017
389,38.9,1203.3694344164344,981.2032865977119,38.9,1073.0689772750677,1021.5856392064716,38.9,1373.8743255982652,1220.5371250448059,38.9,2038.9305156587009,2002.767918344029
390,39.0,1082.424631173814,980.6776444923244,39.0,952.113692397108,1020.9303696990694,39.0,1233.2310653913078,1220.3191721865612,39.0,1827.6762402088514,2002.4058996401434
391,39.1,1122.6044423061342,980.7813484705434,39.1,992.3618211342855,1021.0941082559848,39.1,1474.6895126502068,1221.0315418618065,39.1,2161.021208161593,2004.2173031074994
392,39.2,1102.513731307365,980.7670938895806,39.2,952.4955383103596,1021.339814592573,39.2,1243.2822651800577,1220.3972358646272,39.2,1989.469876612648,2003.5326100856744
393,39.3,992.0436098362486,980.5759405264365,39.3,1123.4151821537314,1021.7700853377671,39.3,1474.4528475997301,1220.8891981435859,39.3,2201.226253894832,2004.2173031075029
394,39.4,1082.5114265095638,980.8565504594379,39.4,1183.4556906166679,1021.6471138507869,39.4,1243.2822651801462,1220.4508285558293,39.4,2020.7097617373227,2004.6202823581632
395,39.5,1072.4666733486868,980.8619549321493,39.5,962.1552277100569,1020.950834146827,39.5,1414.2143587891717,1220.8938275778842,39.5,2080.6111166951155,2004.2173031075217
396,39.6,931.8077069514726,980.5332160483641,39.6,982.2395060738345,1020.9917655036875,39.6,1182.791387674896,1220.1618715919076,39.6,1817.1596088588783,2001.8832147276773
397,39.7,1042.3348300192283,980.8531017305359,39.7,1193.5089162136512,1021.6676070430424,39.7,1504.755025881765,1221.1679057604044,39.7,1706.7587647082203,2001.923411571492
398,39.8,941.9215199005838,980.6815904005094,39.8,1042.83651532166,1021.4422271361509,39.8,1494.8132988221862,1221.2682244642515,39.8,2080.109331350333,2003.7339418188903
399,39.9,1002.0040080160892,980.667343817147,39.9,1062.6779484301044,1021.2374225832452,39.9,1173.02640813305,1220.5113857599783,39.9,1857.467017410094,2002.0440117890635
400,40.0,1092.8194742435328,981.2626760070464,40.0,1263.892789792543,1021.811082412173,40.0,1183.075997593727,1220.5626548906703,40.0,2120.4751472272724,2003.895036341176
401,40.1,942.0725596311752,980.9140383607624,40.1,1143.4302908726015,1021.7290915529982,40.1,1364.0375511513887,1221.0301668852192,40.1,2049.8392282957907,2003.6131379237054
402,40.2,1283.6970474967725,981.6080678853027,40.2,931.9571099308415,1020.8076002388385,40.2,1333.7612066026004,1220.8855404184449,40.2,1918.7109477025422,2003.0898226565134
403,40.3,1092.556582402807,981.1018240916046,40.3,1102.8674553839826,1021.3193345481667,40.3,1273.5404424299372,1220.8633689634535,40.3,2231.8735673784217,2004.6605891961915
404,40.4,1112.7373338413129,981.2449174937,40.4,1133.104706896962,1021.4627121095168,40.4,1263.3858741427746,1220.7677519762756,40.4,2282.0033375556727,2004.5396735444945
405,40.5,1022.4948875255477,981.2503149385316,40.5,1032.4572482508222,1021.0941082559905,40.5,1132.7412337857454,1220.4763728264804,40.5,2170.767004341503,2003.9353140192052
406,40.6,871.656146678677,980.744487870468,40.6,1253.6355430748995,1021.6266214806302,40.6,1494.5733945874163,1221.2866828570377,40.6,1757.4162967723544,2002.4461174774242
407,40.7,1092.8194742435328,981.4381930550257,40.7,1092.556582402807,1021.0531686930798,40.7,1293.6480876070334,1221.0195463314003,40.7,1858.0639977502096,2002.687458431243
408,40.8,1022.0850535091441,980.9321933648284,40.8,1113.0051138072638,1021.4217429844018,40.8,1182.9811124032394,1220.679108166573,40.8,2080.276566237182,2003.8950363411839
409,40.9,1032.2916875464118,981.1342188295963,40.9,1012.5313283208598,1021.2169466449523,40.9,1434.446785033686,1221.4161123655867,40.9,1808.1002892961496,2002.9690964136068
410,41.0,1153.0209147967512,981.5527783164257,41.0,1123.1448054552588,1021.5241719598251,41.0,1363.9281129653207,1221.173427491682,41.0,2059.92885709115,2003.6534042702267
411,41.1,992.2026899717231,981.1843484642371,41.1,911.9515763734262,1020.8485201113751,41.1,1454.3339150668787,1221.3227153153994,41.1,1888.0051418012101,2002.4863369302525
412,41.2,992.282249173084,981.2880909933699,41.2,1193.8920882075397,1021.9956099668314,41.2,1384.041400890581,1221.2760252206647,41.2,1959.208278910853,2003.4118304648507
413,41.3,811.4443709803335,980.8019650553059,41.3,1022.2489476848922,1020.9099060716937,41.3,1072.3806851209533,1220.446014983521,41.3,1888.6120710439334,2003.1300679716085
414,41.4,1042.418410712913,981.3578970521021,41.4,1072.6386911803647,1021.1759972315347,41.4,1364.037551151486,1221.37863118182,41.4,1857.467017410094,2002.0440117890598
415,41.5,1092.556582402807,981.4026380774635,41.5,1203.0798845043141,1021.27837692326,41.5,1363.8186923385285,1221.2094625318675,41.5,2009.3232599260284,2003.2910654051375
416,41.6,1052.3783751277738,981.3490138490976,41.6,1163.537152944936,1021.7700853377634,41.6,1263.4872247402652,1221.1872785287637,41.6,1988.9902358660863,2003.049578958541
417,41.7,1213.227184310248,981.7676762700926,41.7,911.8784696474607,1020.7666836466518,41.7,1504.8757975841513,1221.802166261976,41.7,2049.8392282957907,2003.6131379236997
418,41.8,1022.3309144850114,981.418818330456,41.8,901.8397530963036,1020.7462265805613,41.8,1162.6974581027819,1220.7022821411003,41.8,1898.2383544583222,2002.6874584312652
419,41.9,1012.2066104107529,981.3455258444145,41.9,1223.671013039187,1021.7290915530014,41.9,1474.571170629034,1221.6841994681295,41.9,2070.1853117338483,2003.8547602822418
420,42.0,801.3462617196777,980.8790786235944,42.0,891.7299561148501,1020.6439535482157,42.0,1092.556582402807,1220.7803300253095,42.0,1948.652014946334,2002.8886203359611
421,42.1,972.1971655942292,981.4743429600371,42.1,1042.418410712839,1021.0327001426807,42.1,1273.336140688586,1221.1498422429784,42.1,2323.149023472823,2005.3460535246084
422,42.2,1092.4689798945462,981.499408782198,42.2,1062.7631842791106,1021.3193345481624,42.2,1444.5068614075713,1221.7891373681273,42.2,1938.7242591662205,2003.0093368776086
423,42.3,1052.4627628650894,981.6031807347215,42.3,1082.685058946171,1021.1964715277255,42.3,1323.8125802310465,1221.5218638306405,42.3,1898.5434455047446,2003.0093368776154
424,42.4,1012.2877703610736,981.5495404265815,42.4,1032.7056889049898,1021.3398145925729,42.4,1333.5472356468965,1221.2792091624256,42.4,1908.6269940130474,2003.0495789585457
425,42.5,861.5507914245519,981.1222677205459,42.5,1112.8265795119446,1021.2578993426657,42.5,1142.6967643638825,1220.9387475134513,42.5,2039.4221302416877,2003.2508136205927
426,42.6,1143.1551080983352,982.0918302636026,42.6,1122.8745588706931,1021.2783769232682,42.6,1313.6519524277305,1221.4797714371643,42.6,1807.5192802056297,2002.325468811919
427,42.7,962.0009620009483,981.4476771539892,42.7,1143.1551080983352,1021.4831979045556,42.7,1193.030296954247,1221.2126634409512,42.7,1827.9699489775162,2002.727687579498
428,42.8,1052.7160072988158,981.964744198962,42.8,1032.3744612608853,1021.0122324128831,42.8,1142.9717264888548,1221.3129224775148,42.8,2110.8922037714306,2004.3381798698
429,42.9,1042.2512627275507,981.5764895497927,42.9,1133.4684133448998,1021.7905834637417,42.9,1233.1321556754858,1221.2662507592488,42.9,1817.451551360682,2002.204834683861
430,43.0,1162.9772216875035,981.9952012209112,43.0,972.3530944886488,1021.1350511020036,43.0,1273.5404424299372,1221.5869718673748,43.0,2110.2134330157664,2003.693672235277
431,43.1,1082.685058946171,981.9415176429758,43.1,1083.2062906202204,1021.6881010574639,43.1,1404.1563026558415,1221.8343152620093,43.1,2181.3868393011207,2004.4590712134027
432,43.2,1112.6481024838959,981.8681580688451,43.2,962.6183218353785,1021.4422271361562,43.2,1162.883952201443,1221.2731687505936,43.2,2242.513223788709,2005.184725630676
433,43.3,1022.0850535091441,981.5587007756538,43.3,1052.6315789473533,1021.2169466449482,43.3,1353.8720741319983,1221.7653858990077,43.3,2211.4997989545323,2004.4187724785472
434,43.4,1042.5856123186095,982.0167316940983,43.4,1143.1551080984166,1021.4831979045614,43.4,1122.6944667201924,1221.2288116465431,43.4,1959.6808232670505,2003.8950363411975
435,43.5,922.0654265554712,981.8055838808325,43.5,1093.3456376511972,1021.7905834637381,43.5,1273.336140688586,1221.524983558779,43.5,2323.3359483434588,2005.507407380021
436,43.6,971.9633659993048,981.6142092490328,43.6,1103.044402551025,1021.4831979045532,43.6,1253.1328320801827,1221.4048257695179,43.6,1989.9497487436902,2004.0158742328224
437,43.7,982.3182711198289,981.9738159253702,43.7,1183.265813645645,1021.4831979045568,43.7,1152.7435296004326,1221.2846968869455,43.7,1787.0768242239012,2001.9234115714896
438,43.8,1052.4627628650894,981.9791982170417,43.8,1103.1328974286819,1021.565149302352,43.8,1283.8000481424835,1222.021949883261,43.8,2130.053854191755,2003.4520887204064
439,43.9,1133.104706896962,982.3981469893959,43.9,1123.4151821538114,1021.7700853377662,43.9,1545.3779151447918,1222.686439323707,43.9,1948.808614939638,2003.0495789585525
440,44.0,1163.2571199358038,982.4823357802567,44.0,1143.3385485617841,1021.6471138507824,44.0,1353.7634624255238,1221.854972942916,44.0,2039.913981952259,2003.7339418189088
441,44.1,1152.835976502179,982.1725388590911,44.1,1133.195611624766,1021.544660220162,44.1,1243.2822651800577,1221.7102567993059,44.1,2120.4751472272724,2003.895036341187
442,44.2,1223.2783860746629,982.414273840829,44.2,1173.4970211229297,1021.7085958941096,44.2,1323.7063778579836,1221.9330799484865,44.2,2191.4833728738276,2004.4993715686812
443,44.3,901.6951869514559,981.6519183668745,44.3,932.1813042519362,1021.053168693074,44.3,1344.0320962888475,1222.2050079517246,44.3,2009.646302250775,2003.6131379236836
444,44.4,1072.2947106809181,981.9327580359765,44.4,982.6334576666023,1021.4012596542127,44.4,1424.2728184554471,1222.2318139730532,44.4,1989.9497487438323,2004.0158742328483
445,44.5,962.0780886715168,981.97750251264,44.5,1022.8229914564051,1021.4831979045589,44.5,1324.0250361097549,1222.3076594190215,44.5,2060.094462868024,2003.8144858422772
446,44.6,911.8053746417778,981.8254546809148,44.6,992.4414058583975,1021.1759972315234,44.6,1153.0209147967512,1221.819737449762,44.6,2039.2582323749532,2003.0898226565125
447,44.7,1112.6481024838959,982.2441906277571,44.7,1022.4948875255477,1021.1555237563032,44.7,1182.886242431516,1221.6260629344429,44.7,1888.3085576536491,2002.8081507248637
448,44.8,1052.5471641371971,982.3086455497178,44.8,952.113692397108,1020.9303696990743,44.8,1192.9346191631244,1221.6773472183127,44.8,1898.2383544583222,2002.687458431241
449,44.9,962.2323791196121,982.2352535892476,44.9,1284.1091492777618,1021.9340933771447,44.9,1213.1298750777696,1221.8511224432991,44.9,1989.1500904160268,2003.2105634535642
450,45.0,992.2026899717231,982.1618763398441,45.0,952.1900370852826,1021.0122324128897,45.0,1022.2489476848922,1221.412579826267,45.0,2009.646302250775,2003.6131379236974
451,45.1,1042.5856123185351,982.4429446505059,45.1,1133.1047068968812,1021.4627121095224,45.1,1424.0442857715711,1222.2233119598752,45.1,2131.2530159240487,2004.5799771409452
452,45.2,1002.2450288646426,982.2316943164814,45.2,1062.7631842791106,1021.3193345481627,45.2,1353.7634624255238,1222.1765742335256,45.2,1827.8230827943337,2002.566780682994
453,45.3,941.9215199005838,982.0599067043111,45.3,1052.7160072988158,1021.2988553250733,45.3,1545.2538631346358,1222.963725627556,45.3,1918.5567631636827,2002.9288575664134
454,45.4,952.0373599503479,982.1833861143454,45.4,972.5090734094516,1021.2988553250833,45.4,1263.284539803561,1222.0095995224156,45.4,2030.3139950951988,2004.1770140932433
455,45.5,1162.883952201443,982.5432300520214,45.5,1213.4218496158996,1021.5446602201575,45.5,1444.8547118317342,1222.9682735661124,45.5,1857.7654596211903,2002.3656834183564
456,45.6,992.282249173084,982.3910313871131,45.6,1132.9229411882495,1021.298855325071,45.6,1353.6548681439697,1222.1857272337097,45.6,2363.1865811226307,2005.1847256306767
457,45.7,1213.5192056965027,983.0072622488664,45.7,1072.8107642021944,1021.3398145925784,45.7,1333.7612066026004,1222.3596054608176,45.7,2049.674463467538,2003.4520887204158
458,45.8,901.8397530963036,982.1852081864873,45.8,1012.5313283207876,1021.2169466449565,45.8,1162.790697674402,1221.8717692228147,45.8,1948.8086149394987,2003.0495789585598
459,45.9,1062.5927262521154,982.6041135723214,45.9,1304.0163704209708,1021.8110824121593,45.9,1223.1802686986862,1222.143575877219,45.9,1857.7654596213229,2002.365683418347
460,46.0,1042.3348300192283,982.4322168744252,46.0,1082.9456120648008,1021.4422271361528,46.0,1152.7435296004326,1221.9008522114634,46.0,2008.6774867427,2002.6472308991583
461,46.1,1062.5927262520397,982.6542542624577,46.1,1122.8745588706931,1021.2783769232651,46.1,1273.642617887139,1222.5158491148918,46.1,2111.911179049811,2005.3057191174714
462,46.2,1062.5075177418557,982.6005242928295,46.2,1112.915839499473,1021.3398145925713,46.2,1162.790697674402,1221.9789288188776,46.2,2241.7918249994655,2004.5396735445138
463,46.3,1173.3087306203327,983.0788786667613,46.3,992.3618211342855,1021.0941082559839,46.3,1343.8164386858489,1222.5449326015303,46.3,1998.9151616208003,2002.9288575664002
464,46.4,1062.5075177419315,982.6506609622107,46.4,1102.779003087844,1021.2374225832526,46.4,1313.651952427824,1222.498175524165,46.4,1958.893375926819,2003.0898226565275
465,46.5,891.6584847816813,982.1834758408443,46.5,1073.155075923199,1021.6676070430498,46.5,1263.5885916001264,1222.5985360418329,46.5,2070.6847332234033,2004.3381798697833
466,46.6,1022.0850535091441,982.3856905579378,46.6,932.1065608274569,1020.9712994150093,46.6,1062.5927262520397,1222.1350914257778,46.6,1979.8597013125082,2003.9755933163792
467,46.7,1002.2450288646426,982.6076741126503,46.7,871.7260175146666,1020.6848603017331,46.7,1243.3819990373638,1222.5050210632673,46.7,2353.6511768255546,2005.6284398125667
468,46.8,1052.8004491948434,983.0465459081659,46.8,851.7204753602155,1020.7257703344169,46.8,1444.5068614075713,1223.0223627810844,46.8,1918.2484684141536,2002.6070049830844
469,46.9,932.031829388119,982.5987164713905,46.9,1042.418410712913,1021.0327001426741,46.9,1303.388810908436,1222.4115285868006,46.9,1878.5285194785392,2003.0898226565364
470,47.0,1183.265813645645,983.195279414108,47.0,1062.9336970037152,1021.4831979045556,47.0,1383.93036222871,1222.7325446425177,47.0,1958.57857415477,2002.767918344011
471,47.1,1112.7373338412335,982.9246642904966,47.1,891.7299561148501,1020.6439535482276,47.1,1203.272902294223,1222.6122150438955,47.1,2162.064318899428,2005.1847256306721
472,47.2,992.2026899717231,982.713302320917,47.2,1203.465982028224,1021.6061299325385,47.2,1334.0822918129286,1223.0559867416644,47.2,2050.0040196156956,2003.7742130212062
473,47.3,1133.1047068968812,983.2507951418953,47.3,1113.4517002708237,1021.8315821831003,47.3,1112.8265795119446,1222.4451717617662,47.3,2069.3534777192617,2003.0495789585532
474,47.4,881.7635270541585,982.5467907180586,47.4,1093.0824926292767,1021.5446602201735,47.4,1404.1563026559415,1222.9869279354305,47.4,2040.0779852472372,2003.8950363411914
475,47.5,982.0820138693892,982.6900091294071,47.5,1122.784505573807,1021.1964715277237,47.5,1203.1763856581204,1222.6213325499243,47.5,2029.334940727317,2003.2105634535433
476,47.6,881.5515306940089,982.3606702631428,47.6,992.282249173084,1021.0122324128839,47.6,1203.272902294223,1222.7462075197097,47.6,1827.8230827943337,2002.5667806829822
477,47.7,952.0373599502801,982.7598306946101,47.7,1183.170898006641,1021.4012596542121,47.7,1363.9281129653207,1222.9692147770463,47.7,2069.5197910387487,2003.2105634535421
478,47.8,1022.2489476848922,982.843990609681,47.8,1002.5665704202617,1021.2783769232637,47.8,1223.5728326713831,1223.0450806773295,47.8,1828.263752159736,2003.049578958565
479,47.9,891.7299561149136,982.6130122475283,47.9,1173.2146080260582,1021.4627121095232,47.9,1363.8186923386256,1222.924703815707,47.9,2322.775263951867,2005.0234236919707
480,48.0,871.7260175146666,982.6774535351876,48.0,1042.502004811533,1021.1145792685821,48.0,1424.1585429453803,1223.0986884184374,48.0,2009.9694484643546,2003.9353140191843
481,48.1,1002.0843354176545,982.8009874044375,48.1,1032.6228620696422,1021.2578993426707,48.1,1233.428932432144,1222.9537773525667,48.1,1998.9151616208003,2002.928857566399
482,48.2,1182.886242431516,983.1807315089296,48.2,1112.915839499473,1021.3398145925721,48.2,1183.075997593727,1222.7598671092553,48.2,2323.149023472823,2005.3460535246193
483,48.3,1022.4948875255477,983.2058018539994,48.3,1123.325042124673,1021.6881010574658,48.3,1353.7634624255238,1223.0073775676565,48.3,2029.9875386903277,2003.8547602822537
484,48.4,1022.4128944309151,983.1520276561798,48.4,1032.7056889049898,1021.3398145925677,48.4,1434.5619068639087,1223.5249520086688,48.4,2100.1225908882006,2003.6534042702285
485,48.5,1032.208927103988,982.9603331573004,48.5,1193.3174224343506,1021.5036845213106,48.5,1494.5733945874163,1223.4044859916614,48.5,2120.1342416751772,2003.572873195541
486,48.6,1122.8745588706931,983.399309449946,48.6,1043.0038510911277,1021.6061299325457,48.6,1313.8627565041033,1223.2840489717573,48.6,1918.5567631636827,2002.9288575664048
487,48.7,992.2026899717231,983.089274580782,48.7,891.8014389065786,1020.7257703344167,48.7,1303.807116780982,1223.2863155123437,48.7,1878.07572562014,2002.6070049830869
488,48.8,1102.7790030877654,983.4100188120234,48.8,1002.4861656908992,1021.1964715277227,48.8,1152.835976502179,1222.7490076330666,48.8,2059.763277937394,2003.492348594013
489,48.9,891.801438906642,982.9423783423057,48.9,1092.9071329737724,1021.3807771455508,48.9,1182.8862424316003,1222.751283810051,48.9,2080.611116695264,2004.2173031075067
490,49.0,1153.1134061967148,983.63766560861,49.0,1153.3909694501672,1021.6676070430515,49.0,1404.1563026558415,1223.4158070697258,49.0,1918.8651570254303,2003.2508136205918
491,49.1,1012.450129312923,983.3866487749425,49.1,1022.4128944308422,1021.0736380641653,49.1,1343.9242588357813,1223.393530994552,49.1,2050.4985525892275,2004.2575937416195
492,49.2,1002.3253949161913,983.3131487634689,49.2,942.1480976626575,1020.991765503684,49.2,1243.2822651800577,1223.0768704252341,49.2,2121.3278909375767,2004.7008976551206
493,49.3,1102.513731307365,983.2987926790627,49.3,1042.5856123185351,1021.1964715277251,49.3,1283.4910957805046,1223.201781937435,49.3,1808.5362912948863,2003.4520887204287
494,49.4,1022.3309144850841,983.3238590037267,49.4,1012.6937654160644,1021.3807771455463,49.4,1344.3557125086043,1223.8667268889296,49.4,1928.7953065981974,2003.1300679716026
495,49.5,972.1971655942292,983.3292138018166,49.5,1002.3253949161913,1021.0327001426764,49.5,1303.7025151429877,1223.4025876459839,49.5,1817.4515513605522,2002.2048346838794
496,49.6,911.6592197799866,982.9208148350423,49.6,992.4414058583975,1021.1759972315233,49.6,1323.7063778579836,1223.3803147817134,49.6,2039.5860544559139,2003.4118304648368
497,49.7,1072.7247207907935,983.6553928232435,49.7,1032.6228620696422,1021.2578993426755,49.7,1152.835976502179,1222.9901312263928,49.7,2221.775409671226,2004.6202823581705
498,49.8,1132.832080200485,983.6410198485249,49.8,1072.9828924409705,1021.5036845213043,49.8,1273.336140688586,1223.2131194798703,49.8,1898.5434455047446,2003.0093368775958
