,tau_n6,n6,n6_bckg,tau_n9,n9,n9_bckg,tau_b1,b1,b1_bckg
778,27.8,761.2179487178837,1063.7442550058754,27.8,1142.7884037049425,1280.0679891747964,27.8,2282.0033375553467,2249.3832215930142
779,27.9,951.9610397419225,1064.2345874480084,27.9,1454.3339150669824,1280.7888153364022,27.9,2241.070890197704,2248.659845484139
780,28.0,701.0375355526578,1063.6164164942838,28.0,1323.6001925237397,1280.4809257692398,28.0,2261.0792885138467,2248.5694561827354
781,28.1,1002.4057738571718,1064.5972977123763,28.1,1223.082167060889,1280.24870241581,28.1,1999.0758041506735,2247.7562793557154
782,28.2,931.9571099307752,1064.2772464153409,28.2,1233.428932432056,1280.6055155548236,28.2,2342.4147984314873,2249.4736763320057
783,28.3,962.0780886715853,1064.341241279031,28.3,1253.4344102842501,1280.5756580128334,28.3,2271.904781052846,2249.337996951478
784,28.4,1032.126179930716,1064.2345874480081,28.4,1243.3819990374525,1280.569964906318,28.4,2483.8599384567297,2250.1070632604224
785,28.5,1012.1254634732074,1064.277246415338,28.5,1112.6481024838167,1280.1519890824197,28.5,2463.054187191907,2249.4736763320047
786,28.6,1012.2877703609295,1064.4479164891402,28.6,1263.3858741425945,1280.5539971132018,28.6,2140.316324684798,2248.3886993784345
787,28.7,1052.4627628651642,1064.5332720544734,28.7,1514.9387001626164,1281.31454863911,28.7,2180.3347868899823,2248.207971632988
788,28.8,1122.6944667201924,1064.5972977123772,28.8,1173.02640813305,1280.4548467329023,28.8,2352.3261892317078,2249.3379969514613
789,28.9,941.846018195583,1064.1279549896497,28.9,1193.030296954162,1280.4157920172572,28.9,2432.9432581330607,2249.518906429655
790,29.0,1203.0798845042284,1064.7680704582383,29.0,1142.696764363801,1280.1955060875869,29.0,2189.898340498868,2247.711120110339
791,29.1,1273.3361406886768,1064.832124363703,29.1,1233.1321556754858,1280.4356997198968,29.1,2332.1270607158554,2249.24755312369
792,29.2,1132.7412337858261,1064.6186413098371,29.2,1404.2689776922643,1281.0854742465372,29.2,2149.8894916617664,2247.8917679801484
793,29.3,1112.7373338411544,1064.6613310723071,29.3,1243.3819990372754,1280.6804330088066,29.3,2200.8723092072964,2248.659845484122
794,29.4,1042.334830019154,1064.426579736476,29.4,1273.7448097405286,1280.967454287987,29.4,2139.4563972757765,2247.485351099313
795,29.5,1153.2059124366394,1065.0029724613134,29.5,1313.5465757546121,1280.6620385842039,29.5,2210.6109324760105,2248.3435147180894
796,29.6,1243.3819990374525,1064.9388980004287,29.6,1273.6426178872298,1280.8687837265863,29.6,2534.5992919216123,2250.51442895823
797,29.7,1233.3299909755287,1064.9175415600798,29.7,1414.1008925883857,1280.9198146613671,29.7,2320.9082688634603,2248.1176186551284
798,29.8,1172.9323308269675,1064.7040242585163,29.8,1373.8743255980694,1280.8150876595323,29.8,2260.5340888538663,2248.027272939338
799,29.9,1102.6905649786104,1064.6399857631272,29.9,1384.263531677646,1281.1455464799046,29.9,2020.3847777577898,2249.1119010186794
800,30.0,1223.5728326714702,1065.1525095256834,30.0,1263.284539803561,1280.5237897565905,30.0,2291.7336764234183,2249.0666872863458
801,30.1,1112.558885436409,1064.4905925607588,30.1,1243.6812966379423,1280.9793104418386,30.1,2555.229165828118,2250.9672305414715
802,30.2,1162.9772216874208,1064.7680704582392,30.2,1263.284539803381,1280.5084850481649,30.2,2544.2989601558593,2250.1975762258344
803,30.3,1172.8382686101031,1064.6186413098378,30.3,1233.3299909757045,1280.6267675390368,30.3,2381.8616711223244,2248.750242052855
804,30.4,1002.3253949162627,1064.5119318798297,30.4,1112.6481024839752,1280.2042280357443,30.4,2038.6029042560767,2247.0339491127033
805,30.5,911.7322913534939,1064.0639857708318,30.5,1283.4910957804132,1280.6272627118021,30.5,2463.450439398908,2249.83556804898
806,30.6,1162.7906976743193,1064.597297712379,30.6,1203.1763856580346,1280.509457438063,30.6,2070.0188914343657,2248.433885854986
807,30.7,1173.02640813305,1064.7894209038004,30.7,1333.868217831788,1280.8266003046763,30.7,2383.77823821703,2250.5597009187536
808,30.8,1092.6441989615491,1064.6186413098394,30.8,1454.5673414522425,1281.1165279863512,30.8,2130.225080385974,2248.3435147180808
809,30.9,1142.7884037049425,1064.6399857631282,30.9,1595.8407772445792,1281.765022678657,30.9,2170.0691207199557,2247.98210280446
810,31.0,1203.1763856580346,1064.8534773781485,31.0,1273.438283364977,1280.5093937996978,31.0,2069.353477719114,2247.7111201103485
811,31.1,1354.1980138429903,1065.3448331807256,31.1,1363.928112965418,1280.7170478598491,31.1,2109.0266339936124,2247.169350668295
812,31.2,1082.5114265095638,1064.5119318798343,31.2,1293.5443114133461,1280.512052146411,31.2,2271.3567839197276,2248.7954430627483
813,31.3,1142.9717264887734,1064.8107722055984,31.3,1474.8078736680322,1281.1531703073467,31.3,2292.6554581286746,2249.97130746466
814,31.4,1243.282265179969,1064.8534773781464,31.4,1454.333915066775,1280.7647406862666,31.4,2574.6238635447144,2250.3333593284283
815,31.5,1122.7845055738871,1064.682677237418,31.5,1444.5068614076743,1280.914247387129,31.5,2200.341605546192,2248.117618655105
816,31.6,952.0373599503479,1064.319908802705,31.6,1384.3746238113224,1280.9335539827,31.6,2645.609093652701,2250.831370935979
817,31.7,1293.5443114131617,1064.9602552973859,31.7,1534.9425148978403,1280.9768276456955,31.7,2130.3963341102767,2248.5242642570056
818,31.8,1212.9353034342075,1064.6186413098324,31.8,1494.8132988220798,1280.9412541504485,31.8,2059.928857091003,2248.388699378445
819,31.9,1404.494382022552,1065.4517096688148,31.9,1585.2630734037907,1281.0324482858541,31.9,2322.2148501117194,2249.3832215930183
820,32.0,1152.7435296005149,1064.5759549706984,32.0,1585.6448958292422,1281.3019022200774,32.0,2402.8311181711706,2249.564138346216
821,32.1,1293.4405518678582,1064.8748312489904,32.1,1243.4817488968051,1280.284554186879,32.1,2230.797057759365,2248.433885854978
822,32.2,1102.5137313072867,1064.4692540972076,32.2,1645.9253311921514,1281.2698554492306,32.2,2433.334674013386,2249.880812701037
823,32.3,1203.176385658206,1064.853477378148,32.3,1333.7612066026954,1280.2232701244873,32.3,2271.722085963702,2249.1571165689475
824,32.4,952.0373599503479,1064.3199088027056,32.4,1394.2105157576673,1280.4339309571342,32.4,2291.365171249528,2248.7050428600173
825,32.5,1062.337141711675,1064.383908797222,32.5,1353.980703267491,1280.283250124903,32.5,2363.376712190798,2250.2880964734845
826,32.6,1132.650401940444,1064.5332720544764,32.6,1172.7442214781588,1279.4635693578252,32.6,2159.979103457791,2247.936934484768
827,32.7,1263.4872247403553,1064.981613450995,32.7,1424.2728184554471,1280.25901268283,32.7,2222.132845335659,2249.8355680489803
828,32.8,1152.835976502261,1064.6613310723014,32.8,1333.868217831788,1280.0772680157143,32.8,2170.2435495540185,2248.162794236248
829,32.9,992.0436098361779,1064.2345874480122,32.9,1394.2105157574686,1280.1761749862094,32.9,2262.170477166965,2249.6546076365107
830,33.0,1042.1677088342865,1064.2559165041987,33.0,1243.3819990372754,1279.7341028535093,33.0,2099.447513811975,2247.665962679496
831,33.1,1022.3309144850841,1064.4692540972096,33.1,1072.3806851210297,1279.0340424318456,33.1,2251.346787810694,2248.885850534145
832,33.2,1102.5137313074438,1064.469254097214,33.2,1283.4910957805962,1279.6146705845877,33.2,2624.328835441661,2249.835568048986
833,33.3,1172.7442214781588,1064.5332720544698,33.3,1313.546575754425,1279.526536662724,33.3,2059.4321994734128,2247.8466032905217
834,33.4,1062.4223228961125,1064.469254097212,33.4,1102.4253357385307,1278.8210756747267,33.4,2170.5924913576405,2248.5242642570047
835,33.5,1112.826579512024,1064.7467208688772,33.5,1384.1524573721952,1279.7810180694637,33.5,2160.5000301466353,2248.479074147804
836,33.6,1002.4861656909706,1064.682677237417,33.6,1404.1563026559415,1279.6616239929554,33.6,2220.8823233847115,2248.569456182736
837,33.7,1092.5565824027292,1064.5332720544745,33.7,1313.546575754425,1279.2581113721628,33.7,2160.6737282172085,2248.659845484134
838,33.8,1042.5020048114586,1064.5972977123781,33.8,1293.4405518678582,1279.1350343142094,33.8,2109.36558318918,2247.5305012730946
839,33.9,1193.3174224344355,1065.0029724613114,33.9,1233.3299909757045,1279.112685241704,33.9,2161.021208161748,2249.021475371841
840,34.0,992.2026899717938,1064.4052438391886,34.0,1313.651952427824,1279.139754044706,34.0,2211.1441665997886,2248.8858505341245
841,34.1,1202.886928628606,1064.5972977123818,34.1,1383.9303622286113,1279.139277733567,34.1,2180.3347868896712,2248.207971632986
842,34.2,1122.6944667200323,1064.597297712374,34.2,1243.1825473210358,1278.7008786611375,34.2,2160.500030146327,2248.4790741478046
843,34.3,1203.176385658206,1064.8534773781485,34.3,1092.3813914333869,1278.1327149791416,34.3,2483.060900335908,2249.383221593023
844,34.4,921.843687374802,1064.1706054086842,34.4,1253.2333420224893,1278.5621497283835,34.4,2240.710596652125,2248.298331873801
845,34.5,1082.3378497553792,1064.3412412790317,34.5,1293.3368089670246,1278.4770899197692,34.5,2352.7046048660764,2249.699845010492
846,34.6,1012.0443295455957,1064.19193190031,34.6,1243.3819990372754,1278.569567271667,34.6,2322.214850111388,2249.3832215930192
847,34.7,1082.7718960539598,1064.7680704582413,34.7,1182.8862424316003,1278.1217870563705,34.7,2119.793445719344,2247.9369344847514
848,34.8,1323.706377858078,1065.0243323283828,34.8,1293.7518804533884,1278.6205476088371,34.8,2494.1668678092988,2250.333359328436
849,34.9,1162.8839522013602,1064.6826772374172,34.9,1565.1336383336006,1279.0151555845885,34.9,2463.2522973595846,2249.6546076365294
850,35.0,1303.5979302874823,1064.981613450994,35.0,1776.5733212886164,1279.459476972423,35.0,2342.2264219222343,2249.2927741283884
851,35.1,1404.1563026559415,1065.195242114531,35.1,1585.5176012524487,1279.0802137156782,35.1,2484.4595546079595,2250.6502503042184
852,35.2,1766.500722659487,1065.9650154547346,35.2,1655.8617505972081,1279.0584592642354,35.2,2291.1809631000588,2248.5242642570024
853,35.3,1313.6519524276368,1065.0029724613169,35.3,1695.8677022496393,1278.8550420437177,35.3,2533.9876116159035,2249.971307464657
854,35.4,1464.6282251914802,1065.4089565004065,35.4,1545.1298310389175,1278.5727032372563,35.4,2372.5269422549036,2249.428448053164
855,35.5,1574.945328331049,1065.3875812028427,35.5,1796.5754662064178,1278.9042902647475,35.5,2756.872056988929,2251.3296030179054
856,35.6,1475.1630707477009,1065.772467835299,35.6,1716.0060210738561,1278.592246010089,35.6,2453.148877986145,2249.609372081809
857,35.7,1404.4943820223518,1065.451709668806,35.7,1424.158542945279,1277.7398534456852,35.7,2200.8723092072964,2248.6598454841296
858,35.8,1374.315350199509,1065.387581202844,35.8,1464.7457763151363,1278.0393813829771,35.8,2443.0458649184566,2249.564138346208
859,35.9,1343.708635834981,1064.981613450994,35.9,1575.3245971384174,1278.1062077233107,35.9,2180.6853582555764,2248.5694561827336
860,36.0,1364.037551151486,1065.195242114529,36.0,1414.2143587892724,1277.4787580856214,36.0,2159.8055170475186,2247.756279355717
861,36.1,1383.8193413820966,1064.9816134509902,36.1,1444.622792937276,1277.6439758972413,36.1,2251.1657822799166,2248.7050428600296
862,36.2,1233.428932432056,1065.00297246131,36.2,1514.9387001624004,1277.60211645557,36.2,2261.2610801790993,2248.75024205286
863,36.3,1102.4253357386879,1064.3839087972235,36.3,1373.764113671538,1276.8151936128577,36.3,2291.1809631000588,2248.5242642570156
864,36.4,1122.8745588707732,1064.7680704582417,36.4,1323.8125802311408,1276.871658280635,36.4,2190.426429806001,2248.253150845469
865,36.5,1002.1646756994253,1064.3412412790324,36.5,1615.3305909499973,1277.2848106495483,36.5,2079.440660598942,2247.7562793557204
866,36.6,1303.7025151428948,1065.0670546330234,36.6,1374.2050675064527,1276.8503842180432,36.6,1897.6284664349066,2246.582728415675
867,36.7,1132.9229411883302,1064.7894209037997,36.7,1293.5443114133461,1276.3117092430866,36.7,2160.152717773659,2248.11761865511
868,36.8,1454.6840827465267,1065.473087539748,36.8,1293.5443114133461,1276.18067863729,36.8,2505.0805851225805,2251.1031065488687
869,36.9,1313.86275650401,1065.1738753915183,36.9,1444.5068614074683,1276.5339867864445,36.9,2201.0492673217677,2248.840645889823
870,37.0,1193.1259900939444,1064.8321243637006,37.0,1243.3819990372754,1275.8867921952376,37.0,2331.377120347095,2248.524264257007
871,37.1,1062.3371417118265,1064.3839087972228,37.1,1313.5465757546121,1275.7239297577114,37.1,2342.6032052443475,2249.654607636521
872,37.2,1102.6905649786104,1064.6399857631336,37.2,1162.883952201526,1275.3032312931532,37.2,2463.8468191236148,2250.1975762258385
873,37.3,1333.8682178315978,1065.1311445169638,37.3,1363.9281129652236,1275.6733251445096,37.3,2241.972131180312,2249.5641383462053
874,37.4,1182.981112403155,1064.7253721356487,37.4,1283.4910957804132,1275.3250728624416,37.4,2179.984328223076,2247.8466032905085
875,37.5,1022.4948875256206,1064.6399857631304,37.5,1263.3858741427746,1275.128224460681,37.5,2463.054187192259,2249.473676332001
876,37.6,1012.1254634733516,1064.277246415345,37.6,1454.217229966987,1275.2617148569523,37.6,2151.4456910766503,2249.5189064296565
877,37.7,1142.696764363801,1064.5546130847476,37.7,1434.4467850334815,1275.3675467044486,37.7,2463.846819123263,2250.1975762258276
878,37.8,1193.2216985860807,1064.9175415600762,37.8,1193.030296954162,1274.4994571688417,37.8,2473.1571962840203,2249.5189064296364
879,37.9,1243.0828454568036,1064.6826772374209,37.9,1253.2333420224893,1274.3963556465264,37.9,2250.6229402782415,2248.162794236243
880,38.0,952.0373599503479,1064.319908802703,38.0,1373.9845552101876,1274.648936179702,38.0,2100.291427997306,2248.569456182739
881,38.1,962.0780886714482,1064.3412412790256,38.1,1273.5404424298463,1274.3370025132608,38.1,2160.6737282172085,2248.659845484145
882,38.2,1012.2066104106087,1064.36257461053,38.2,1263.1832217186231,1273.8441679477792,38.2,2130.0538541916026,2248.1627942362297
883,38.3,1143.0634099387007,1064.8961859762787,38.3,1333.9752462338529,1274.2689742540902,38.3,2149.8894916617664,2247.8917679801375
884,38.4,1022.0850535092169,1064.2132592467335,38.4,1263.1832217188032,1273.516316413567,38.4,2069.5197910388965,2247.8917679801616
885,38.5,1062.4223228961125,1064.4692540972076,38.5,1454.333915066775,1273.9366129584646,38.5,2231.335182728068,2248.9762652750373
886,38.6,1152.9284382330136,1064.7467208688786,38.6,1152.7435296003505,1273.001068371672,38.6,2322.0281055867413,2249.2023339372404
887,38.7,982.1607536581037,1064.3839087972192,38.7,1323.6001925237397,1273.2634572824381,38.7,2160.5000301466353,2248.479074147804
888,38.8,941.997033711522,1064.2985771815024,38.8,1243.182547321213,1272.8854265440118,38.8,2120.1342416753287,2248.2983318738025
889,38.9,1082.5114265094094,1064.5119318798204,38.9,1414.3278432000716,1273.347740887493,38.9,1867.8449487847367,2246.988818886764
890,39.0,1012.1254634732074,1064.2772464153402,39.0,1283.4910957804132,1272.7353852225667,39.0,2452.7543224766696,2249.247553123665
891,39.1,1212.9353034343803,1064.6186413098412,39.1,1494.9332798235025,1273.2954528206658,39.1,2160.152717773659,2248.1176186551343
892,39.2,1082.7718960539598,1064.7680704582378,39.2,1293.5443114133461,1272.3977586650387,39.2,2170.418006430992,2248.3435147180876
893,39.3,962.0009620008798,1064.2559165041946,39.3,1152.9284382330136,1271.95774403563,39.3,2291.1809630997313,2248.5242642570147
894,39.4,1012.2877703609295,1064.4479164891422,39.4,1102.5137313072867,1271.4392003326768,39.4,2049.5097251244024,2247.9821028044553
895,39.5,1112.915839499552,1064.8321243636956,39.5,1213.0325814537032,1271.5302506545436,39.5,2180.510058482007,2248.388699378441
896,39.6,952.1900370853504,1064.4905925607572,39.6,1353.7634624256202,1271.6955967919575,39.6,2331.7520302325047,2248.88585053414
897,39.7,1293.751880453204,1065.131144516972,39.7,1032.126179930569,1270.5842900594996,39.7,2231.873567378262,2249.5189064296433
898,39.8,901.6951869513916,1064.0426644069482,39.8,1192.9346191630393,1270.8976368330036,39.8,2140.14428390553,2248.2079716329704
899,39.9,1052.29400092207,1064.3625746105197,39.9,1273.3361406886768,1270.9030691985433,39.9,2271.904781052846,2249.337996951481
900,40.0,1022.2489476849651,1064.3839087972271,40.0,1243.182547321213,1270.6259057243685,40.0,2139.6283274737534,2247.6659626794954
901,40.1,1052.378375127699,1064.4479164891327,40.1,1303.5979302874823,1270.6776932763773,40.1,1857.4670174098292,2246.5827284156676
902,40.2,992.2026899716525,1064.405243839188,40.2,1394.0986500309723,1270.7017179709067,40.2,2432.747597410222,2249.3379969514685
903,40.3,1243.3819990374525,1064.938898000434,40.3,1203.176385658206,1270.1118884738753,40.3,2181.211426733534,2249.1119010186803
904,40.4,1022.4948875256206,1064.6399857631231,40.4,1333.7612066026954,1270.1312007849592,40.4,2119.793445719344,2247.93693448476
905,40.5,1092.6441989613934,1064.6186413098392,40.5,1303.7025151428948,1269.9444036088269,40.5,2019.8974977387477,2248.569456182738
906,40.6,861.7579862919621,1064.213259246735,40.6,1404.1563026557412,1269.8826312394297,40.6,2190.0743419728888,2247.8917679801502
907,40.7,1042.2512627275507,1064.3412412790303,40.7,1373.9845552101876,1269.589284620411,40.7,1868.2952308249692,2247.5305012731014
908,40.8,1022.4128944309151,1064.5546130847467,40.8,1313.7573460096623,1269.3190987082387,40.8,2150.4079745971726,2248.433885854978
909,40.9,1183.3607445143198,1065.0670546330311,40.9,1424.158542945279,1269.1738709781077,40.9,2322.0281055867413,2249.20233393723
910,41.0,1162.8839522013602,1064.6826772374072,41.0,1353.8720741319016,1268.873559091943,41.0,2190.4264298056883,2248.2531508454617
911,41.1,1323.9187996470305,1065.195242114533,41.1,1585.1358401220857,1269.1309160192277,41.1,1897.7809016970657,2246.7631949467373
912,41.2,1152.835976502261,1064.661331072305,41.2,1022.3309144850841,1267.681243376099,41.2,2342.7916423674596,2249.8355680489944
913,41.3,1303.3888109082502,1064.8107722056022,41.3,1212.9353034342075,1267.6282293487066,41.3,2342.0380757089442,2249.1119010186717
914,41.4,1002.1646756994253,1064.34124127903,41.4,1464.3931795384906,1268.1322386960728,41.4,2534.395365676828,2250.333359328417
915,41.5,881.8342151675987,1064.2559165041982,41.5,1192.9346191632092,1267.210079226075,41.5,2161.021208161748,2249.0214753718465
916,41.6,1042.2512627275507,1064.3412412790315,41.6,1323.6001925237397,1267.3023261656604,41.6,2655.080859280866,2250.3333593284215
917,41.7,911.8784696473958,1064.2345874480102,41.7,1173.0264081328828,1266.8839602705216,41.7,2251.527822450756,2249.0666872863535
918,41.8,1263.284539803381,1064.81077220561,41.8,1464.5106929341123,1267.2763544978664,41.8,2251.1657822799166,2248.7050428600232
919,41.9,1012.0443295457399,1064.1919319003014,41.9,1333.868217831788,1266.8022147312297,41.9,1979.223180019001,2248.0272729393405
920,42.0,1032.374461260959,1064.4905925607547,42.0,1263.284539803561,1266.1734790973921,42.0,2039.0943608495047,2247.575653260994
921,42.1,1243.4817488968051,1065.024332328392,42.1,1112.6481024838167,1265.6441891770717,42.1,2150.235119167052,2248.2531508454495
922,42.2,911.9515763733613,1064.319908802701,42.2,1283.3881447019037,1265.7215705712672,42.2,2060.425754316667,2248.9310569958357
923,42.3,1152.9284382331778,1064.7467208688804,42.3,1374.0948025115626,1265.8981267750548,42.3,2120.475147227424,2248.659845484147
924,42.4,1133.0138167526263,1064.8748312489897,42.4,1192.9346191632092,1264.9808565620367,42.4,2382.244737953215,2249.1119010186867
925,42.5,881.8342151674732,1064.255916504195,42.5,1102.5137313072867,1264.4928626959613,42.5,2099.447513811975,2247.665962679498
926,42.6,1002.0040080159465,1064.1706054086865,42.6,1112.4696826954892,1264.1546129916196,42.6,2393.306785728446,2250.061809508304
927,42.7,851.5839461398687,1064.0213438975165,42.7,1203.0798845043996,1264.3207706241749,42.7,2119.793445719344,2247.936934484759
928,42.8,1122.6944667201924,1064.59729771238,42.8,1163.0705061362657,1264.1549405649694,42.8,2221.0608831984546,2248.7502420528585
929,42.9,1152.9284382330136,1064.7467208688681,42.9,1514.6955562241658,1264.4684215202406,42.9,2463.2522973595846,2249.6546076365344
930,43.0,1042.1677088342865,1064.2559165042028,43.0,1223.082167060889,1263.461018343653,43.0,2452.5570923124305,2249.0666872863526
931,43.1,1042.502004811607,1064.597297712374,43.1,1353.8720741320947,1263.6170913460223,43.1,2008.6774867428433,2247.2596274379603
932,43.2,1243.2822651801462,1064.8534773781514,43.2,1323.4940242240266,1263.0611940790207,43.2,2130.225080385974,2248.343514718105
933,43.3,1102.779003087687,1064.7253721356562,43.3,1162.9772216874208,1262.6802496534096,43.3,2241.2510804235353,2248.840645889799
934,43.4,1112.6481024838167,1064.5759549706902,43.4,1233.2310653912198,1262.4740489871756,43.4,2453.543560453494,2249.9713074646447
935,43.5,951.8084360285083,1064.063985770837,43.5,1273.540442430028,1262.3918917304015,43.5,2049.5097251246953,2247.982102804463
936,43.6,1032.2089271040613,1064.3199088027013,43.6,1404.3816708130166,1262.535117108548,43.6,2373.0995092914236,2249.971307464641
937,43.7,971.9633659992355,1064.1919319003143,43.7,1243.1825473210358,1261.536589915461,43.7,2109.535098645699,2247.711120110347
938,43.8,1193.1259900939444,1064.8321243637015,43.8,1102.5137313072867,1260.8904119682065,43.8,1978.5870678744063,2247.3047685429087
939,43.9,1183.075997593811,1064.8107722056004,43.9,1353.654868144066,1261.1266196181741,43.9,2221.5967349565994,2249.2927741283997
940,44.0,1132.8320802005658,1064.7040242585122,44.0,1133.104706896962,1260.8798482294617,44.0,2412.157272654315,2248.885850534122
941,44.1,1102.5137313072867,1064.4692540972105,44.1,1243.1825473210358,1260.3524566694905,44.1,2251.70888620809,2249.247553123682
942,44.2,1162.697458102699,1064.5119318798309,44.2,1162.8839522013602,1259.9489955104782,44.2,2150.4079745968656,2248.433885854992
943,44.3,1012.3689433274437,1064.5332720544773,44.3,1213.1298750777696,1259.7703412405272,44.3,2433.3346740137335,2249.8808127010334
944,44.4,1193.0302969543318,1064.7467208688734,44.4,1012.1254634733516,1258.8569827709075,44.4,2089.8641588297955,2248.1627942362475
945,44.5,1092.7318295738414,1064.704024258518,44.5,1162.8839522013602,1259.0264490873317,44.5,2179.984328223076,2247.846603290511
946,44.6,1032.4572482507488,1064.575954970693,44.6,1112.9158394993935,1258.8904613797258,44.6,2089.024586212259,2247.259627437957
947,44.7,992.0436098363192,1064.2345874480109,44.7,1183.1708980067253,1258.650875536549,44.7,2312.301443680512,2249.5189064296596
948,44.8,1193.1259900941143,1064.832124363708,44.8,1353.8720741320947,1258.5601073092796,44.8,2362.0464368279568,2249.0214753718374
949,44.9,951.9610397417869,1064.2345874480031,44.9,1182.981112403155,1257.8106472900201,44.9,2332.127060715522,2249.247553123676
950,45.0,1193.030296954162,1064.7467208688788,45.0,1233.1321556753103,1257.5127842827742,45.0,2463.2522973595846,2249.6546076365407
951,45.1,1082.7718960539598,1064.7680704582474,45.1,1223.1802686986862,1257.2627139653914,45.1,2372.9086229087584,2249.79032521661
952,45.2,1072.2947106809181,1064.319908802688,45.2,1384.0414008906794,1257.3377714979242,45.2,2130.567615372368,2248.7050428600287
953,45.3,1112.7373338411544,1064.6613310723096,45.3,1223.1802686985118,1256.6034070082637,45.3,2342.2264219222343,2249.29277412839
954,45.4,1022.2489476848194,1064.3839087972349,45.4,1193.1259900939444,1256.2949960846865,45.4,2191.130945201436,2248.9762652750437
955,45.5,1202.9833988291648,1064.6826772374047,45.5,1132.7412337858261,1255.706944596901,45.5,1999.236472503078,2247.9369344847482
956,45.6,982.2395060739044,1064.469254097223,45.6,1203.176385658206,1255.6450262586648,45.6,2221.5967349565994,2249.292774128415
957,45.7,1062.763184279035,1064.810772205601,45.7,1243.282265179969,1255.3034665929606,45.7,2463.6486133175695,2250.016557576417
958,45.8,1152.6510975242072,1064.4905925607486,45.8,1394.0986500309723,1255.3368437181066,45.8,2221.7754096710673,2249.473676331997
959,45.9,931.9571099309079,1064.277246415349,45.9,1253.3338680891886,1254.6375165036688,45.9,2403.2176973354817,2249.9260591728907
960,46.0,1213.0325814537032,1064.7040242585147,46.0,1253.2333420224893,1254.1873441768564,46.0,2352.137027059762,2249.157116568944
961,46.1,1223.376519192868,1064.9816134509852,46.1,1494.9332798232892,1254.7408720839603,46.1,2270.8090510829616,2248.2531508454563
962,46.2,1173.1205005313134,1064.8748312490002,46.2,1132.650401940444,1253.1786713835747,46.2,2089.6961903229203,2247.982102804463
963,46.3,1072.3806851210297,1064.4052438391845,46.3,1202.8869286287775,1252.8965041493184,46.3,2040.0779852472372,2248.6598454841296
964,46.4,1072.5526753674355,1064.575954970695,46.4,1082.4246311738912,1252.3354097155016,46.4,1998.5939540023237,2247.214488146469
965,46.5,1132.7412337856647,1064.6186413098453,46.5,1182.981112403155,1252.3239606997734,46.5,2069.353477719114,2247.71112011033
966,46.6,992.2026899716525,1064.4052438391927,46.6,1323.8125802309523,1252.410265317856,46.6,2341.8497597843093,2248.931056995844
967,46.7,1122.6944667201924,1064.5972977123674,46.7,1072.6386911803647,1251.514555961384,46.7,2523.475358414075,2249.5641383462275
968,46.8,1213.0325814537032,1064.7040242585304,46.8,1183.1708980067253,1251.419421018153,46.8,2180.3347868899823,2248.207971632991
969,46.9,1112.4696826954892,1064.4052438391852,46.9,1263.284539803381,1250.9451350042686,46.9,1999.7186325540422,2248.4790741477905
970,47.0,1082.5982357657456,1064.5972977123688,47.0,1022.4128944307695,1250.2676372791664,47.0,2321.0948333029905,2248.2983318737874
971,47.1,971.9633659993739,1064.191931900317,47.1,1223.3765191930422,1250.3896699157006,47.1,1988.5108263368347,2247.169350668308
972,47.2,1223.1802686986862,1064.8107722056025,47.2,1092.556582402885,1249.481223482029,47.2,2412.933322609323,2249.609372081792
973,47.3,941.846018195583,1064.1279549896492,47.3,1203.0798845042284,1249.37192019909,47.3,2180.3347868896712,2248.2079716329886
974,47.4,1062.5927262519642,1064.6399857631288,47.4,1253.4344102840714,1249.209694433511,47.4,2210.433244915814,2248.162794236239
975,47.5,1283.4910957805962,1064.9388980004255,47.5,1404.1563026559415,1249.0947466825778,47.5,2291.9179734621334,2249.247553123684
976,47.6,1162.7906976744848,1064.597297712374,47.6,1152.6510975243716,1247.8753338874085,47.6,1958.2638735464775,2247.033949112689
977,47.7,1062.677948429953,1064.7253721356528,47.7,1243.0828454566265,1247.7045437515842,47.7,2625.173502846227,2250.5597009187572
978,47.8,1072.2947106807655,1064.3199088027113,47.8,1353.7634624254272,1247.681020511447,47.8,2129.711484368539,2247.801440415731
979,47.9,1173.02640813305,1064.789420903794,47.9,1374.2050675066484,1247.629653183381,47.9,2311.1861409221947,2248.433885854987
980,48.0,1112.7373338413129,1064.6613310723108,48.0,1273.540442430028,1246.8748595544628,48.0,2018.4370669399236,2246.943690473636
981,48.1,1153.0209147966689,1064.8321243636967,48.1,1062.251974185182,1245.6431471984015,48.1,2130.738924177674,2248.8858505341227
982,48.2,1022.3309144849386,1064.4692540972078,48.2,1223.082167060889,1245.7326550307882,48.2,2231.155778894281,2248.7954430627638
983,48.3,971.9633659993739,1064.191931900314,48.3,1243.4817488969823,1245.6694905108238,48.3,1918.2484684142905,2247.2144881464656
984,48.4,1082.7718960539598,1064.7680704582353,48.4,1243.182547321213,1244.9540812172318,48.4,2272.635855355908,2250.0618095083005
985,48.5,1143.063409938538,1064.8961859762956,48.5,1263.1832217186231,1244.4856545365067,48.5,2190.778630863663,2248.614649925076
986,48.6,1233.1321556753103,1064.746720868867,48.6,1122.6044423060544,1243.8149157462947,48.6,2170.0691207199557,2247.9821028044657
987,48.7,1012.450129312995,1064.618641309831,48.7,1213.1298750777696,1243.7149200783958,48.7,2221.0608831984546,2248.750242052849
988,48.8,1042.502004811607,1064.5972977123836,48.8,1464.510692934321,1243.91140258665,48.8,2302.016526267246,2249.292774128409
