,time,n9,n9_bkg,na,na_bkg,nb,nb_bkg,b1,b1_bkg
182,-11.8,1133.1047068968812,622.9198779756963,1263.6899747261825,1294.3119634548445,982.3970487990557,501.1753653848181,3150.2244409106015,3266.0741301588487
183,-11.7,1283.4910957805046,632.3208024756727,1313.8627565041033,1295.102543092988,1063.2748866508696,508.53167142016315,3232.5632917765547,3266.0741301588437
184,-11.6,1052.6315789473533,641.6706048056454,1223.1802686985989,1295.8931227311266,1032.6228620696422,515.8486733935105,3049.2100231457753,3266.074130158853
185,-11.5,1283.8000481424835,650.9692849656018,1273.5404424299372,1296.6837023692628,912.2441205365068,523.1263713048503,3030.181005496564,3266.0741301588473
186,-11.4,1334.0822918129286,660.2168429555567,1404.2689776921643,1297.474282007406,1082.685058946171,530.3647651541878,3404.9240440020467,3266.074130158853
187,-11.3,1243.3819990373638,669.4132787754957,1394.210515757568,1298.264861645542,1072.7247207907935,537.5638549415224,3293.1176861567737,3266.074130158851
188,-11.2,1213.5192056965027,678.5585924254269,1545.1298310390275,1299.0554412836811,952.2663940177488,544.7236406668582,3262.7084508176445,3266.074130158845
189,-11.1,1293.8556899560508,687.6527839053548,1646.7186119366784,1299.8460209218208,1173.3087306203327,551.8441223301803,3343.5385111182245,3266.0741301588578
190,-11.0,1173.0264081329663,696.6958532152694,1314.179089504606,1300.6366005599593,1002.6469880484336,558.9252999315091,3404.3753273437324,3266.074130158845
191,-10.9,1394.5462206793952,705.6878003551737,1394.770113789139,1301.4271801981015,952.4955383103596,565.9671734708334,3363.81581597707,3266.0741301588514
192,-10.8,1283.4910957805046,714.6286253250728,1404.7198587252972,1302.217759836237,721.3850593138724,572.969742948151,3404.9240440020467,3266.074130158852
193,-10.7,1343.9242588357813,723.5183281249605,1213.5192056965027,1303.0083394743813,1002.5665704202617,579.9330083634687,3284.0391667001986,3266.0741301588464
194,-10.6,1233.5278897647095,732.3569087548435,1364.2564802182617,1303.798919112517,1103.2214065069847,586.8569697167819,3322.9951262737673,3266.074130158851
195,-10.5,1374.2050675065504,741.1443672147102,1454.5673414521389,1304.5894987506574,912.170966901212,593.741627008092,3222.168519413519,3266.074130158846
196,-10.4,1394.5462206793952,749.8807035045713,1314.0736282475489,1305.380078388796,1032.9542491525615,600.5869802373992,2887.4982393303003,3266.074130158854
197,-10.3,1142.6967643638825,758.5659176244267,1404.6071113251264,1306.170658026937,1255.3477815493825,607.3930294047024,3243.221465694325,3266.0741301588487
198,-10.2,1183.265813645645,767.2000095742703,1313.8627565041033,1306.9612376650748,1012.6125403540991,614.1597745100079,3192.024972308886,3266.074130158851
199,-10.1,1384.2635316775472,775.7829793541033,1545.2538631346358,1307.7518173032142,982.3970487990557,620.8872155533015,3050.192272846198,3266.0741301588514
200,-10.0,1263.4872247402652,784.3148269639302,1253.5349686114666,1308.5423969413514,1042.83651532166,627.5753525345989,3201.38525349329,3266.0741301588487
201,-9.9,1424.61575504633,792.7955524037475,1485.1087741831689,1309.3329765794933,1022.6589131742385,634.2241854538911,3281.923247291863,3266.074130158851
202,-9.8,1293.751880453296,801.2251556735546,1364.3659711075247,1310.1235562176303,1032.9542491525615,640.8337143111777,3251.7869727171587,3266.074130158844
203,-9.7,1223.1802686985989,809.6036367733548,1434.6770471737661,1310.9141358557708,1233.9238779318057,647.4039391064636,3436.183719945939,3266.0741301588573
204,-9.6,1243.3819990373638,817.9309957031436,1525.1244180446083,1311.7047154939094,1123.2349165596759,653.9348598397494,3201.643107406019,3266.0741301588473
205,-9.5,1304.2256912395978,826.207232462925,1525.1244180446083,1312.4952951320488,1223.4746680572653,660.4264765110258,3120.3446470990416,3266.0741301588496
206,-9.4,1293.5443114132538,834.4323470526986,1525.3692999357522,1313.285874770191,1002.4861656908992,666.8787891203041,3426.590341046472,3266.0741301588487
207,-9.3,1253.6355430748995,842.6063394724613,1314.0736282475489,1314.0764544083272,972.587081637141,673.291797667577,2664.7627858334795,3266.074130158853
208,-9.2,1303.807116780982,850.7292097222156,1344.3557125085085,1314.8670340464657,982.3970487990557,679.6655021528478,2858.0629578938483,3266.0741301588496
209,-9.1,1203.1763856581204,858.8009578019626,1404.832624227322,1315.6576136846074,1274.2560150903837,685.9999025761167,3252.8349010050088,3266.074130158851
210,-9.0,1504.755025881765,866.8215837116963,1494.8132988221862,1316.4481933227444,862.0344011867886,692.2949989373786,3455.640855145128,3266.074130158854
211,-8.9,1323.9187996469361,874.7910874514259,1384.2635316775472,1317.2387729608863,1243.8809084342975,698.5507912366409,3131.7342355949845,3266.0741301588496
212,-8.8,1082.5982357658227,882.7094690211443,1374.315350199607,1318.029352599022,1052.5471641371971,704.7672794738994,3292.852395625595,3266.0741301588514
213,-8.7,1223.5728326713831,890.5767284208538,1253.6355430748995,1318.819932237164,1073.068977274991,710.9444636491539,3323.530596624051,3266.074130158852
214,-8.6,1484.8703748294192,898.3928656505552,1233.9238779318057,1319.6105118753019,922.2133119486638,717.0823437624066,3151.493183511504,3266.0741301588473
215,-8.5,1283.4910957805046,906.1578807102458,1505.1173991571127,1320.4010915134402,1012.6125403540991,723.1809198136565,3323.2628398791067,3266.0741301588496
216,-8.4,1152.9284382330957,913.8717735999305,1152.9284382330957,1321.191671151582,1092.9948057677882,729.2401918028993,3201.643107406019,3266.074130158849
217,-8.3,1263.4872247402652,921.5345443196019,1283.6970474967725,1321.9822507897202,992.7598724453841,735.2601597301436,3121.350034234117,3266.0741301588496
218,-8.2,1404.3816708129164,929.1461928692687,1263.9942217406826,1322.7728304278587,831.9134008218784,741.2408235953853,3252.8349010050088,3266.074130158852
219,-8.1,1253.5349686114666,936.7067192489259,1082.5114265094867,1323.563410066001,1012.2066104106808,747.1821833986211,3009.4409887875245,3266.0741301588487
220,-8.0,1373.9845552100896,944.2161234585698,1535.5587225757022,1324.3539897041371,1163.630527244988,753.0842391398548,3252.5728556179424,3266.0741301588528
221,-7.9,1303.4933622107062,951.674405498211,1525.0020065815659,1325.144569342276,1052.884904638695,758.9469908190858,3415.617128463427,3266.074130158853
222,-7.8,1414.3278432001725,959.0815653678366,1364.5850056188601,1325.935148980417,1092.9071329736946,764.770438436312,3426.3140922282646,3266.0741301588473
223,-7.7,1444.1591784338689,966.4376030674595,1253.7361336783438,1326.725728618555,1022.9050503429595,770.5545819915369,3080.82638637183,3266.074130158855
224,-7.6,1404.1563026558415,973.7425185970718,1313.6519524277305,1327.5163082566946,1163.2571199358038,776.2994214847581,3232.5632917765547,3266.0741301588464
225,-7.5,1344.1399510492124,980.9963119566725,1303.9117352055982,1328.306887894835,1042.6692332370721,782.0049569159784,3040.0644252063184,3266.074130158852
226,-7.4,1183.075997593727,988.1989831462668,1444.7387430772728,1329.0974675329715,1002.7274185785193,787.6711882851915,3335.0125944583906,3266.074130158851
227,-7.3,1223.4746680572653,995.3505321658512,1304.330376851127,1329.8880471711138,1062.6779484300287,793.2981155924036,3284.3038484786957,3266.0741301588514
228,-7.2,1263.284539803471,1002.450959015427,1414.5548666706595,1330.6786268092517,922.3612447866408,798.8857388376133,3374.498861736157,3266.074130158851
229,-7.1,1394.4343010774064,1009.5002636949944,1363.9281129653207,1331.4692064473898,982.3970487990557,804.4340580208203,3121.0986267165595,3266.074130158854
230,-7.0,1525.2468491610925,1016.4984462045513,1203.272902294223,1332.2597860855308,892.0159560606845,809.9430731420217,2958.5798816567626,3266.0741301588473
231,-6.9,1142.8800577455024,1023.445506544102,1284.1091492776702,1333.050365723668,1083.2062906202204,815.4127842012239,3252.8349010050088,3266.0741301588514
232,-6.8,1304.121022430863,1030.341444713641,1263.791374122349,1333.8409453618085,992.7598724453841,820.8431911984197,3384.094754653082,3266.0741301588537
233,-6.7,1072.6386911802883,1037.18626071317,1454.8008427811571,1334.631524999948,992.680236638911,826.2342941336128,3151.239353240798,3266.0741301588505
234,-6.6,1142.6967643638825,1043.9799545426943,1484.5129192745735,1335.422104638088,1092.8194742435328,831.5860930068037,3293.1176861567737,3266.0741301588496
235,-6.5,1374.315350199607,1050.7225262022055,1333.9752462337576,1336.2126842762275,1012.6937654159922,836.8985878179905,3089.961149022642,3266.0741301588514
236,-6.4,1324.3438478208334,1057.4139756917118,1384.1524573720965,1337.0032639143665,1153.8538719322373,842.1717785671759,3719.233172737665,3266.074130158851
237,-6.3,1314.0736282475489,1064.0543030112065,1333.9752462337576,1337.7938435525039,1052.969373633632,847.4056652543571,3312.8587252038596,3266.074130158849
238,-6.2,1193.030296954247,1070.6435081606912,1343.8164386858489,1338.5844231906433,922.583233052534,852.6002478795372,3161.116256594003,3266.074130158852
239,-6.1,1102.602141052869,1077.181591140171,1233.5278897647095,1339.375002828783,1072.8968214178128,857.7555264427116,2938.571773609168,3266.074130158847
240,-6.0,1223.4746680572653,1083.668551949638,1132.832080200485,1340.1655824669228,982.3182711198289,862.871500943884,3038.5962087977996,3266.0741301588496
241,-5.9,1404.6071113251264,1090.104390589096,1404.4943820224519,1340.9561621050627,902.2737297990809,867.9481713830506,3162.134944612241,3266.0741301588528
242,-5.8,1193.5089162136512,1096.4891070585486,1162.883952201443,1341.7467417432,1113.2730226866831,872.9855377602202,3191.510782675185,3266.074130158851
243,-5.7,1142.6967643638825,1102.8227013579901,1213.3245091550675,1342.5373213813405,871.8657927965724,877.9836000753827,3322.7274557976084,3266.0741301588505
244,-5.6,1032.3744612608853,1109.1051734874243,1263.892789792543,1343.3279010194785,1032.8713824431773,882.9423583285406,3477.0514603615634,3266.074130158852
245,-5.5,1142.788403705024,1115.3365234468445,1404.2689776921643,1344.1184806576184,1022.4128944308422,887.8618125197002,2827.24620183113,3266.074130158851
246,-5.4,1273.4382833650677,1121.5167512362618,1605.9097478721467,1344.9090602957585,801.860315932953,892.7419626488523,3272.3172033266414,3266.0741301588537
247,-5.3,1414.1008925884864,1127.645856855665,1304.330376851127,1345.6996399338962,1183.7406203603218,897.5828087160043,2947.982694436018,3266.074130158849
248,-5.2,1143.1551080983352,1133.7238403050646,1303.7025151429877,1346.4902195720374,982.5546420693663,902.3843507211521,3100.3382187147245,3266.074130158853
249,-5.1,1334.0822918129286,1139.750701584451,1324.131289623607,1347.2807992101732,1113.7198242128552,907.1465886642972,3455.0839091806024,3266.074130158849
250,-5.0,1273.336140688586,1145.7264406938318,1223.2783860746629,1348.0713788483163,1082.9456120648008,911.8695225454376,3232.3028899405435,3266.074130158852
251,-4.9,1263.284539803471,1151.651057633201,1525.6142604785393,1348.8619584864537,861.6198453091689,916.553152364577,3130.221229140201,3266.0741301588528
252,-4.8,1273.4382833650677,1157.5245524025615,1575.8305731205235,1349.6525381245938,962.0780886715168,921.1974781217125,3618.003345897193,3266.0741301588496
253,-4.7,1525.1244180446083,1163.3469250019145,1253.3338680890993,1350.4431177627323,1122.9646266142456,925.8024998168448,3333.4004713085383,3266.074130158853
254,-4.6,1052.3783751277738,1169.118175431258,1183.5506519558508,1351.2336974008722,902.129024497802,930.3682174499739,3404.649663564156,3266.074130158851
255,-4.5,1364.47547957298,1174.8383036905914,1444.5068614075713,1352.0242770390125,902.0566892514806,934.8946310211,3243.221465694325,3266.074130158849
256,-4.4,1213.1298750776832,1180.507309779917,1163.070506136183,1352.8148566771495,1173.591189038441,939.3817405302224,3261.657405170284,3266.0741301588528
257,-4.3,1283.6970474967725,1186.125193699235,1213.5192056965027,1353.6054363152914,982.4758391145548,943.8295459773445,3050.6836350455656,3266.0741301588505
258,-4.2,1213.3245091550675,1191.6919554485426,1313.968183915406,1354.3960159534283,1012.450129312923,948.23804736246,3181.89141292085,3266.074130158854
259,-4.1,1394.3223994382388,1197.2075950278402,1495.1732996166525,1355.1865955915694,1163.2571199358038,952.6072446855744,3424.657534246526,3266.0741301588487
260,-4.0,1243.2822651800577,1202.67211243713,1465.0985429293735,1355.9771752297067,1002.4861656908992,956.9371379466853,3161.880211060494,3266.074130158853
261,-3.9,1212.935303434294,1208.0855076764105,1464.6282251915845,1356.7677548678457,1123.4151821537314,961.2277271457938,3405.4729375729976,3266.074130158852
262,-3.8,1384.2635316775472,1213.4477807456822,1122.5144323283996,1357.5583345059854,811.8347465271398,965.4790122828982,3241.915347750749,3266.0741301588496
263,-3.7,1132.7412337857454,1218.758931644945,1455.0344190900307,1358.3489141441257,1033.0371291597148,969.6909933580001,3141.1082474226355,3266.0741301588528
264,-3.6,1283.6970474967725,1224.0189603741994,1314.284567690653,1359.1394937822643,892.1590248401004,973.863670371099,3141.1082474226355,3266.0741301588487
265,-3.5,1263.6899747261825,1229.2278669334444,1454.8008427811571,1359.9300734204032,821.5445036668821,977.9970433221949,3090.458837504234,3266.074130158852
266,-3.4,1203.1763856581204,1234.3856513226801,1343.7086358348852,1360.7206530585436,1022.7409457345541,982.0911122112856,3486.356857845261,3266.074130158849
267,-3.3,1323.8125802310465,1239.4923135419078,1263.4872247402652,1361.5112326966816,841.8183275875772,986.1458770383757,2848.1713331051706,3266.074130158853
268,-3.2,1263.4872247402652,1244.5478535911245,1455.0344190900307,1362.3018123348224,1143.246820971543,990.1613378034621,3322.9951262737673,3266.0741301588505
269,-3.1,1082.5114265094867,1249.5522714703347,1404.9454078355614,1363.0923919729605,911.9515763734262,994.1374945065465,3172.0137756026375,3266.074130158851
270,-3.0,1253.3338680890993,1254.5055671795346,1233.5278897647095,1363.8829716111006,962.3867190632632,998.0743471476262,3170.991966820305,3266.074130158853
271,-2.9,1263.6899747261825,1259.407740718727,1243.5815147624983,1364.673551249239,1033.1200224678382,1001.9718957267041,3363.81581597707,3266.0741301588514
272,-2.8,1293.751880453296,1264.2587920879084,1565.762004175343,1365.4641308873788,982.5546420693663,1005.8301402437784,3750.9074776154985,3266.074130158851
273,-2.7,1333.7612066026004,1269.0587212870819,1454.4506188937944,1366.2547105255185,932.2560596643746,1009.6490806988485,3010.168126447153,3266.0741301588528
274,-2.6,1122.784505573807,1273.8075283162464,1182.9811124032394,1367.045290163656,1032.3744612608853,1013.4287170919174,3353.947182885757,3266.074130158851
275,-2.5,1243.5815147624983,1278.505213175402,1484.8703748294192,1367.8358698017967,1093.3456376511972,1017.1690494229817,3080.57826279543,3266.074130158852
276,-2.4,1333.9752462337576,1283.1517758645498,1424.8444712020666,1368.6264494399352,1062.8484338025758,1020.8700776920425,3374.226949497343,3266.0741301588514
277,-2.3,1253.2333420224,1287.7472163836858,1303.807116780982,1369.4170290780742,1194.0837664813491,1024.531801899103,3009.4409887875245,3266.074130158851
278,-2.2,1393.9868022544279,1292.2915347328153,1323.7063778579836,1370.2076087162138,1173.591189038441,1028.1542220441572,3273.371875188802,3266.074130158852
279,-2.1,1253.7361336783438,1296.7847309119352,1273.7448097406193,1370.9981883543521,1073.2411883889192,1031.7373381272107,3627.2771239722197,3266.074130158854
280,-2.0,1273.4382833650677,1301.226804921046,1374.2050675065504,1371.788767992493,932.5552012514156,1035.2811501482604,3364.0868619313806,3266.0741301588514
281,-1.9,1303.807116780982,1305.6177567601487,1474.9262536872945,1372.5793476306317,962.3095429029535,1038.7856581073067,3281.658949063774,3266.074130158853
282,-1.8,1172.932330827051,1309.9575864292412,1293.8556899560508,1373.3699272687709,1082.8587470923082,1042.2508620043502,3008.9564254804845,3266.074130158852
283,-1.7,1374.2050675065504,1314.2462939283257,1444.622792937379,1374.1605069069099,972.587081637141,1045.6767618393899,2897.6175144880463,3266.0741301588514
284,-1.6,1293.751880453296,1318.4838792574008,1344.4636192157773,1374.9510865450495,912.170966901212,1049.0633576124283,3353.676959332842,3266.074130158851
285,-1.5,1263.6899747261825,1322.670342416466,1364.1470069009595,1375.7416661831892,871.7958995530669,1052.4106493234626,3109.9659816018398,3266.0741301588528
286,-1.4,1263.3858741426845,1326.805683405524,1273.9492426522038,1376.532245821327,992.6006136076379,1055.7186369724925,3475.9304410904856,3266.074130158852
287,-1.3,1424.5014245014042,1330.889902224572,1414.5548666706595,1377.3228254594674,1033.0371291597148,1058.9873205595215,3294.1792758849488,3266.074130158852
288,-1.2,1233.5278897647095,1334.9229988736122,1425.1876831667066,1378.1134050976068,1052.969373633632,1062.2167000845468,3251.7869727171587,3266.074130158851
289,-1.1,1243.3819990373638,1338.9049733526426,1283.5940633774387,1378.9039847357449,1022.7409457345541,1065.4067755475678,3477.3318281693614,3266.0741301588528
290,-1.0,1042.502004811533,1342.8358256616632,1092.4689798945462,1379.6945643738843,952.3427631974522,1068.5575469485868,3120.0934015056523,3266.074130158852
291,-0.9,1303.9117352055982,1346.7155558006762,1484.7512038523064,1380.485144012024,1032.6228620696422,1071.669014287602,3343.8079123357834,3266.074130158852
292,-0.8,1464.6282251915845,1350.5441637696802,1213.4218496158996,1381.275723650164,1063.0189738858207,1074.7411775646156,3171.758261675046,3266.074130158851
293,-0.7,1233.428932432144,1354.3216495686743,1234.0229147019108,1382.0663032883026,1022.6589131742385,1077.7740367796264,3181.89141292085,3266.074130158851
294,-0.6,1213.3245091550675,1358.0480131976597,1223.1802686985989,1382.856882926441,972.5090734093824,1080.7675919326323,3414.7913854583794,3266.074130158852
295,-0.5,1012.1254634732795,1361.7232546566377,1163.1638055510823,1383.64746256458,1002.3253949161913,1083.7218430236355,3515.097798279667,3266.074130158852
296,-0.4,1444.8547118317342,1365.3473739456058,1374.315350199607,1384.4380422027195,1143.3385485617841,1086.6367900526366,3354.217449988872,3266.074130158851
297,-0.3,1374.2050675065504,1368.9203710645647,1504.9965886743776,1385.2286218408592,831.7800092197184,1089.512433019633,3049.2100231457753,3266.074130158852
298,-0.2,1113.0051138072638,1372.442246013515,1434.5619068638066,1386.0192014789989,932.330827067656,1092.3487719246275,3486.075847338039,3266.0741301588514
299,-0.1,1967.7134366717253,1375.9129987924564,2069.3534777192617,1386.8097811171378,1697.2302006547652,1095.145806767619,4309.561777113844,3266.0741301588514
300,0.0,2826.563663065524,1379.332629401388,2989.9128193770084,1387.600360755278,2594.2163053532995,1097.9035375486067,5962.1419171980115,3266.0741301588514
301,0.1,3495.9398738640216,1382.7011378403117,3588.420288686345,1388.3909403934167,3435.6297982952333,1100.6219642675924,6959.944807434664,3266.0741301588514
302,0.2,4675.539757235407,1386.0185241092247,4980.301040509071,1389.1815200315555,4207.785917539444,1103.301086924574,7391.763463569059,3266.0741301588514
303,0.3,5603.884280801052,1389.2847882081307,5674.576682648459,1389.9720996696951,5421.150578525693,1105.9409055195533,6402.463732879395,3266.074130158851
304,0.4,5818.306923279215,1392.4999301370276,6186.589984001856,1390.7626793078343,5248.6802451405965,1108.5414200525302,6220.871327254216,3266.074130158851
305,0.5,5470.061272774992,1395.6639498959141,5788.536269429969,1391.5532589459738,4941.490329230512,1111.1026305235027,6005.549816693924,3266.074130158852
306,0.6,5787.599158167312,1398.776847484793,6025.0724021304595,1392.3438385841127,5412.2407688416015,1113.6245369324715,5339.805825242642,3266.074130158851
307,0.7,6299.882510229622,1401.8386229036628,6269.624227691594,1393.1344182222522,5289.56045067452,1116.1071392794388,5421.589253924505,3266.074130158851
308,0.8,5021.520803443256,1404.849276152524,5256.773150020143,1393.9249978603902,4380.475594493053,1118.5504375644023,4797.8828710530415,3266.074130158851
309,0.9,6495.3488843401365,1407.8088072313758,6970.231935228486,1394.7155774985292,6157.835034840294,1120.9544317873624,6496.402148575968,3266.074130158852
310,1.0,10176.169187743539,1410.7172161402193,9979.184523080545,1395.5061571366693,9076.09249261472,1123.3191219483203,9711.114738044578,3266.0741301588528
311,1.1,12488.208998072245,1413.5745028790525,12804.727899531948,1396.2967367748095,11496.488605884233,1125.6445080472754,11911.833992256623,3266.074130158851
312,1.2,16265.035340800818,1416.3806674478772,17504.246592368305,1397.0873164129484,15965.136932545513,1127.930590084226,18182.19513206425,3266.074130158852
313,1.3,14460.981082360478,1419.1357098466929,14744.976816073971,1397.8778960510876,13948.078150412575,1130.177368059175,14904.143475571827,3266.0741301588514
314,1.4,19268.343379754446,1421.8396300755003,18984.974125568646,1398.6684756892266,18518.518518518245,1132.38484197212,23080.142289181495,3266.0741301588505
315,1.5,33695.257229571806,1424.4924281342976,34586.482262518475,1399.4590553273658,33361.82945073683,1134.5530118230624,45867.750535377985,3266.074130158852
316,1.6,40750.21128133944,1427.094104023088,41447.01160646427,1400.2496349655057,41366.43805885864,1136.6818776120012,53316.80099193964,3266.074130158851
317,1.7,45208.35153315209,1429.6446577418667,44660.59693019734,1401.040214603644,44498.50544367527,1138.7714393389372,54345.17338539617,3266.0741301588528
318,1.8,43154.050176093944,1432.1440892906394,43768.368346576004,1401.830794241784,42717.28489067703,1140.8216970038702,47218.14718311327,3266.074130158851
319,1.9,34926.03771969206,1434.5923986694022,36278.550575304274,1402.621373879923,34637.36169666307,1142.8326506067997,34060.06198567866,3266.074130158852
320,2.0,34783.16708763165,1436.9895858781554,37382.775531273626,1403.411953518061,33387.43086548883,1144.8043001477276,35375.38824033362,3266.074130158852
321,2.1,34771.72028510831,1439.335650916899,35353.1025025706,1404.2025331562002,33441.49606131068,1146.736645626651,32223.02679217909,3266.0741301588528
322,2.2,27266.206780161185,1441.6305937856355,28816.858496952853,1404.9931127943426,27020.180697458007,1148.6296870435713,22127.96188724945,3266.074130158852
323,2.3,15300.230946881993,1443.8744144843638,16975.2767145958,1405.7836924324788,14658.919999175672,1150.4834243984892,9354.746667753501,3266.074130158853
324,2.4,10132.859854282595,1446.06711301308,11735.55073116765,1406.5742720706191,9729.531269122366,1152.2978576914034,5573.200089009286,3266.0741301588528
325,2.5,21722.791707550983,1448.2086893717892,22386.18786839982,1407.3648517087588,20568.499145583824,1154.0729869223162,15708.211204227156,3266.074130158852
326,2.6,31880.48012258401,1450.2991435604874,32350.49745414212,1408.155431346897,29555.136383866626,1155.8088120912237,27166.459181735292,3266.074130158852
327,2.7,26200.55159055941,1452.3384755791787,26522.096478472133,1408.9460109850377,24587.41023810487,1157.5053331981292,19121.710047985758,3266.074130158853
328,2.8,25180.763410122378,1454.3266854278595,25053.047332926788,1409.7365906231746,22413.648908588777,1159.1625502430313,15564.724084579451,3266.0741301588505
329,2.9,25019.439715864537,1456.263773106534,25704.669751787587,1410.527170261316,23561.087015734975,1160.7804632259301,16746.609328481394,3266.0741301588505
330,3.0,23082.074247687266,1458.1497386151973,23134.8749607614,1411.3177498994544,21184.05407096783,1162.359072146827,14388.044954921366,3266.074130158852
331,3.1,20413.899356665184,1459.984581953854,20751.72931077559,1412.1083295375927,19047.816875077613,1163.8983770057193,12334.666256536271,3266.074130158849
332,3.2,20151.553001914934,1461.7683031224985,19420.60308817694,1412.8989091757342,18716.910619744354,1165.3983778026095,12363.144298191479,3266.074130158853
333,3.3,22788.596289401237,1463.5009021211367,24442.205570597624,1413.689488813871,21833.604947557236,1166.8590745374966,18653.850146365494,3266.074130158852
334,3.4,19596.63166649311,1465.182378949764,20753.458909817997,1414.4800684520121,18243.481507602046,1168.2804672103803,13039.549878844937,3266.0741301588514
335,3.5,30179.27230295913,1466.8127336083826,30138.381866032316,1415.2706480901506,27206.720418759352,1169.662555821262,23314.75973019363,3266.074130158852
336,3.6,24854.568746455727,1468.3919660969952,24493.863421797603,1416.0612277282885,22444.881395640383,1171.0053403701388,15611.135186446045,3266.0741301588496
337,3.7,20131.57346879264,1469.9200764155953,20644.97312611944,1416.8518073664288,18134.500134790185,1172.3088208570136,10438.370715365294,3266.074130158853
338,3.8,19754.49911578042,1471.39706456419,20379.04821409946,1417.642387004569,18017.83122537813,1173.5729972818847,12786.831410861438,3266.074130158851
339,3.9,16013.132627144658,1472.8229305427715,16721.4742197677,1418.4329666427072,14489.320948241913,1174.7978696447549,10547.833197056265,3266.074130158849
340,4.0,14080.016455826184,1474.197674351346,14511.547486723266,1419.2235462808458,12748.922192568076,1175.9834379456186,8568.40477062714,3266.074130158851
341,4.1,11972.797476392214,1475.5212959899131,12129.159154236833,1420.0141259189866,10605.255629571957,1177.1297021844819,6116.827351535196,3266.0741301588505
342,4.2,8400.79736381746,1476.7937954584681,9335.507541785435,1420.8047055571253,7742.328794960262,1178.2366623613407,4940.292174334657,3266.074130158852
343,4.3,7277.266914316929,1478.015172757015,8079.760961034092,1421.5952851952645,6777.597402597305,1179.3043184761991,3973.536649320206,3266.0741301588496
344,4.4,7586.374992383047,1479.1854278855558,7545.751833119953,1422.3858648334035,6293.706293706203,1180.3326705290503,4074.8809811990054,3266.074130158852
345,4.5,5829.015544041367,1480.3045608440882,5869.019671334814,1423.1764444715434,4464.105360966283,1181.3217185199005,3577.1145281231225,3266.074130158852
346,4.6,4500.504540867746,1481.3725716326067,5144.844037439027,1423.9670241096824,4126.727878115166,1182.2714624487478,3668.467306296811,3266.074130158851
347,4.7,4602.713178294507,1482.3894602511186,4592.155992006555,1424.7576037478213,3851.8936796675926,1183.1819023155917,3476.4908603558624,3266.0741301588514
348,4.8,4400.129178104248,1483.3552266996232,4615.136030377022,1425.5481833859615,3833.118140735904,1184.0530381204321,3698.9255981776973,3266.0741301588505
349,4.9,4593.268590118854,1484.2698709781162,5022.332706804835,1426.3387630240995,3373.9550810755886,1184.8848698632712,3536.5239294709822,3266.0741301588537
350,5.0,4074.223477208493,1485.1333930866022,4461.581943715364,1427.12934266224,3546.3851051825072,1185.6773975441063,3444.941375558998,3266.0741301588487
351,5.1,3952.569169960418,1485.9457930250778,4501.9582508983085,1427.9199223003782,3536.8090123132843,1186.4306211629373,4167.423462694941,3266.074130158854
352,5.2,4084.0610693180547,1486.7070707935454,4003.065319539338,1428.710501938519,3882.0658640368893,1187.1445407197657,4065.6968180625313,3266.074130158851
353,5.3,3870.3434929849473,1487.417226392004,4196.933010492273,1429.5010815766582,3668.171557562024,1187.8191562145914,3771.22574920335,3266.0741301588496
354,5.4,3728.485630214788,1488.0762598204542,4136.901158332265,1430.291661214796,3333.669050256776,1188.454467647413,3647.57567208088,3266.074130158853
355,5.5,3769.7052775873344,1488.6841710788947,3535.099204350841,1431.0822408529357,2706.291877100104,1189.050475018234,3425.20954223077,3266.0741301588473
356,5.6,3291.791660794412,1489.2409601673255,3292.852395625595,1431.8728204910726,2868.4152257492697,1189.6071783270495,3638.5993912148974,3266.074130158853
357,5.7,3160.8616871350464,1489.7466270857503,2766.0986944013766,1432.663400129216,2625.173502846415,1190.1245775738619,3091.2056709023464,3266.0741301588505
358,5.8,2867.2609106822665,1490.201171834163,2665.4060469513406,1433.453979767351,2291.7336764232546,1190.6026727586739,3577.691330901124,3266.0741301588537
359,5.9,2664.977171704944,1490.6045944125676,2695.743139937195,1434.2445594054923,2372.908622908589,1191.0414638814807,3649.046409418923,3266.074130158848
360,6.0,2271.1741769505647,1490.9568948209633,2564.102564102527,1435.0351390436326,2302.2016688448452,1191.4409509422858,3485.2330875538405,3266.0741301588487
361,6.1,2260.7157928581155,1491.2580730593513,2371.9546514432404,1435.8257186817707,1847.3895582329053,1191.8011339410846,3506.650544135379,3266.074130158852
362,6.2,2099.4475138121247,1491.5081291277288,2230.6177404444843,1436.61629831991,1827.3826258082393,1192.122012877884,3435.9067367953885,3266.0741301588528
363,6.3,2371.7639491879386,1491.7070630260962,2322.4016246757355,1437.406877958049,2018.76142458266,1192.403587752678,3241.915347750749,3266.0741301588505
364,6.4,2069.852497889927,1491.854874754457,2160.326360000773,1438.1974575961892,1636.381889368514,1192.645858565471,3130.473295351555,3266.0741301588496
365,6.5,1957.949274052626,1491.95156431281,2099.9537809215385,1438.988037234327,1696.2762220214552,1192.8488253162584,3080.08213552357,3266.0741301588505
366,6.6,1877.9248428367446,1491.9971317011523,2089.024586212408,1439.778616872468,1324.2375601925976,1193.0124880050448,3477.612241195039,3266.074130158852
367,6.7,1777.001385458682,1491.9915769194845,1898.2383544583222,1440.5691965106046,1625.787804584297,1193.1368466318263,3273.371875188802,3266.0741301588528
