,time,n1,n1_bkg,n2,n2_bkg,n9,n9_bkg,na,na_bkg,b0,b0_bkg,b1,b1_bkg
204,-9.6,1293.8556899560508,1238.0992574603922,1153.0209147967512,1238.6967215590237,1072.5526753673591,1151.4749238684522,1002.4861656908992,1118.7559619834449,2908.205365588543,2897.697392183541,3069.707522293078,3050.334077716978
205,-9.5,1193.4131616422799,1238.0992574603904,1132.832080200485,1238.6967215590205,1162.883952201443,1151.474923868452,982.3182711198289,1118.755961983446,3201.38525349329,2897.6973921835433,2927.5064888030006,3050.334077716983
206,-9.4,1344.3557125085085,1238.0992574603913,1264.0956699706871,1238.696721559025,1313.8627565041033,1151.4749238684517,1153.3909694501672,1118.7559619834446,2846.796096972095,2897.697392183539,3253.6212905694883,3050.334077716982
207,-9.3,1254.038002367606,1238.0992574603902,1264.0956699706871,1238.6967215590228,1213.6165774006367,1151.4749238684503,1283.6970474967725,1118.7559619834446,2735.097739522123,2897.6973921835374,3486.075847338039,3050.3340777169806
208,-9.2,1153.2059124365574,1238.0992574603888,1354.089349836487,1238.6967215590219,972.0412867020606,1151.474923868454,932.2560596643746,1118.755961983446,2968.463845116583,2897.697392183546,3151.493183511504,3050.3340777169824
209,-9.1,1324.2375601925976,1238.099257460391,1414.5548666706595,1238.6967215590234,1183.075997593727,1151.4749238684515,1344.1399510492124,1118.7559619834446,2786.7763938911853,2897.6973921835397,2796.893235140207,3050.3340777169806
210,-9.0,1132.9229411882495,1238.0992574603904,1213.5192056965027,1238.6967215590237,1203.272902294223,1151.4749238684524,1112.7373338412335,1118.7559619834453,2756.2064941857734,2897.6973921835415,3081.074549921419,3050.33407771698
211,-8.9,1284.0060990289521,1238.099257460389,1092.4689798945462,1238.6967215590219,1012.1254634732795,1151.4749238684526,1143.246820971543,1118.7559619834462,3039.085456667831,2897.6973921835424,2919.2671632775905,3050.334077716981
212,-8.8,1113.094402438764,1238.0992574603904,1444.390948483369,1238.6967215590241,1243.3819990373638,1151.474923868452,882.0463475262484,1118.7559619834458,2807.0104835301527,2897.697392183539,2898.317365751508,3050.334077716976
213,-8.7,1193.4131616422799,1238.0992574603904,1153.2059124365574,1238.6967215590234,1042.502004811533,1151.4749238684526,1233.5278897647095,1118.7559619834449,2938.571773609168,2897.6973921835415,3304.3197936814486,3050.3340777169856
214,-8.6,1032.4572482508222,1238.0992574603886,1162.9772216875035,1238.6967215590223,1434.7922059679124,1151.4749238684524,1153.1134061967148,1118.755961983445,2928.213487894663,2897.6973921835397,3213.5877339672743,3050.3340777169797
215,-8.5,1142.9717264888548,1238.0992574603913,962.0780886715168,1238.6967215590234,1153.0209147967512,1151.47492386845,1072.7247207907935,1118.755961983445,2675.3027316248563,2897.697392183542,2868.184288388341,3050.334077716978
216,-8.4,1163.630527244988,1238.0992574603904,1313.7573460095687,1238.6967215590219,1172.8382686100197,1151.474923868453,841.9533317296007,1118.7559619834458,2978.8261814668276,2897.6973921835424,2919.2671632775905,3050.334077716985
217,-8.3,1294.3749874575883,1238.09925746039,1133.468413344819,1238.6967215590237,1092.6441989614714,1151.474923868453,922.2133119486638,1118.755961983445,2867.4916993660922,2897.697392183537,3141.361256544458,3050.3340777169797
218,-8.2,1233.6268629771353,1238.099257460391,1163.630527244988,1238.696721559024,1102.8674553839826,1151.474923868451,1092.6441989614714,1118.7559619834449,2867.4916993660922,2897.6973921835415,3201.643107406019,3050.334077716982
219,-8.1,1444.9706992052454,1238.09925746039,1112.7373338412335,1238.6967215590216,1102.7790030877654,1151.4749238684535,1314.0736282475489,1118.7559619834458,2838.507066070741,2897.6973921835433,3082.0676040449175,3050.3340777169765
220,-8.0,1102.690564978532,1238.0992574603904,1112.6481024838959,1238.6967215590237,1102.513731307365,1151.474923868451,931.8824024529416,1118.7559619834446,2826.3362233710445,2897.697392183538,2930.100489356947,3050.334077716983
221,-7.9,1203.465982028224,1238.0992574603902,1374.425650594896,1238.6967215590216,1303.7025151429877,1151.4749238684524,1002.3253949161913,1118.755961983445,2655.294496298642,2897.697392183542,2989.1906036755545,3050.3340777169824
222,-7.8,1142.788403705024,1238.0992574603893,1324.131289623607,1238.696721559023,1102.602141052869,1151.474923868451,1073.155075923199,1118.7559619834458,2807.4624162289037,2897.6973921835415,3111.4691370455703,3050.3340777169797
223,-7.7,1273.8470179943247,1238.0992574603918,1133.1047068968812,1238.696721559022,1072.6386911802883,1151.4749238684522,1063.1042644521854,1118.7559619834449,2897.151134717486,2897.6973921835374,3029.693004529398,3050.3340777169833
224,-7.6,1193.4131616422799,1238.0992574603893,1223.3765191929551,1238.6967215590228,1143.0634099386193,1151.474923868452,1022.4128944308422,1118.7559619834446,2624.962285024603,2897.697392183544,2959.2946007971555,3050.3340777169783
225,-7.5,1273.9492426522038,1238.0992574603908,1223.4746680572653,1238.6967215590225,1143.3385485617841,1151.4749238684524,1122.784505573807,1118.7559619834449,2857.6028334540365,2897.6973921835415,2645.609093652512,3050.3340777169833
226,-7.4,1142.788403705024,1238.0992574603895,1072.4666733486868,1238.6967215590216,1233.2310653913078,1151.4749238684512,1223.5728326713831,1118.7559619834446,2776.8834513843776,2897.6973921835393,2929.8644811823747,3050.3340777169788
227,-7.3,1223.2783860746629,1238.0992574603915,1203.3694344163487,1238.6967215590234,1142.8800577455024,1151.474923868451,962.3095429029535,1118.7559619834442,3109.9659816018398,2897.697392183542,3069.954705586267,3050.3340777169783
228,-7.2,1323.9187996469361,1238.0992574603895,1274.1537411962818,1238.6967215590241,891.9444388767386,1151.4749238684537,1072.7247207907935,1118.7559619834453,2959.056322718264,2897.697392183542,3181.89141292085,3050.334077716982
229,-7.1,1153.1134061967148,1238.0992574603906,1102.9559218705976,1238.6967215590212,1182.9811124032394,1151.474923868451,1123.0547088079416,1118.755961983445,3080.82638637183,2897.6973921835393,3231.7822121095724,3050.3340777169797
230,-7.0,1414.441345825873,1238.0992574603904,1233.428932432144,1238.6967215590241,1092.7318295739192,1151.4749238684524,1283.388144701995,1118.7559619834449,3160.8616871350464,2897.697392183541,3040.5541460270997,3050.334077716982
231,-6.9,1253.7361336783438,1238.0992574603908,1193.4131616422799,1238.6967215590219,1324.0250361097549,1151.4749238684524,1092.9071329736946,1118.7559619834446,2969.1809086699654,2897.6973921835415,2927.7421172303743,3050.3340777169797
232,-6.8,1052.6315789473533,1238.09925746039,1183.3607445144041,1238.696721559023,1153.0209147967512,1151.4749238684526,1002.1646756994966,1118.7559619834458,2917.622439534748,2897.697392183541,2766.3212956442617,3050.334077716983
233,-6.7,1122.8745588706931,1238.0992574603906,1213.5192056965027,1238.6967215590237,1193.030296954247,1151.4749238684512,1072.7247207907935,1118.7559619834446,2806.332857229033,2897.6973921835397,2766.0986944013766,3050.3340777169824
234,-6.6,1233.3299909756167,1238.0992574603895,1344.2478231210434,1238.696721559023,1123.2349165596759,1151.4749238684522,1133.286530939709,1118.7559619834453,2938.335211721098,2897.697392183541,3192.2821292622048,3050.3340777169788
235,-6.5,1263.5885916001264,1238.0992574603904,1293.751880453296,1238.6967215590223,1213.227184310248,1151.4749238684517,1112.6481024838959,1118.7559619834453,2877.3793714032345,2897.6973921835393,2827.24620183113,3050.334077716981
236,-6.4,1404.832624227322,1238.0992574603893,1203.3694344163487,1238.6967215590207,1153.2059124365574,1151.474923868452,891.8014389065786,1118.7559619834442,2654.4401544401167,2897.697392183542,2837.3646717913225,3050.3340777169788
237,-6.3,1324.131289623607,1238.0992574603906,1193.6046861521625,1238.6967215590232,1112.8265795119446,1151.4749238684517,1183.265813645645,1118.7559619834458,2929.3925788720917,2897.697392183539,2947.982694436018,3050.3340777169833
238,-6.2,1485.1087741831689,1238.0992574603915,1303.9117352055982,1238.6967215590225,1223.1802686985989,1151.474923868453,1082.9456120648008,1118.7559619834446,3019.809953293563,2897.6973921835415,3242.176487172212,3050.334077716982
239,-6.1,1163.2571199358038,1238.0992574603904,1163.070506136183,1238.6967215590232,1213.5192056965027,1151.4749238684517,932.0318293880526,1118.755961983445,2867.2609106822665,2897.697392183537,3071.191219413912,3050.3340777169797
240,-6.0,1273.9492426522038,1238.0992574603888,1293.751880453296,1238.696721559023,1173.1205005313968,1151.4749238684526,1313.8627565041033,1118.7559619834453,3049.7010689050835,2897.6973921835424,3212.810957800337,3050.334077716981
241,-5.9,1414.8955385634092,1238.099257460391,1303.9117352055982,1238.6967215590237,1142.788403705024,1151.474923868452,1012.2877703610015,1118.7559619834446,3020.2963917525344,2897.697392183541,3030.4250649376363,3050.3340777169797
242,-5.8,1274.0514837182059,1238.099257460391,1263.4872247402652,1238.6967215590219,1203.5625451335784,1151.4749238684517,1062.6779484300287,1118.7559619834449,2726.083894980345,2897.697392183539,3132.491287443802,3050.334077716983
243,-5.7,1333.9752462337576,1238.0992574603904,1263.4872247402652,1238.6967215590228,1082.424631173814,1151.474923868452,1103.3099297893523,1118.7559619834453,2767.880508082171,2897.6973921835424,3111.4691370455703,3050.33407771698
244,-5.6,1132.7412337857454,1238.0992574603895,1233.8248570568587,1238.6967215590219,992.2026899717231,1151.4749238684515,951.8084360284405,1118.7559619834458,2786.1036792661184,2897.697392183541,3111.218510239791,3050.3340777169806
245,-5.5,1223.1802686985989,1238.0992574603918,1485.1087741831689,1238.6967215590223,1132.9229411882495,1151.474923868452,1002.1646756994966,1118.7559619834449,2776.4365041042574,2897.6973921835397,3040.7990656087204,3050.3340777169797
246,-5.4,1233.6268629771353,1238.0992574603897,1273.336140688586,1238.696721559023,1333.654212542347,1151.4749238684517,1193.2216985861658,1118.7559619834453,3333.937672488419,2897.6973921835397,2888.1956324846124,3050.33407771698
247,-5.3,1263.6899747261825,1238.0992574603915,1313.968183915406,1238.6967215590228,1092.9071329736946,1151.4749238684528,972.1971655942292,1118.7559619834453,3160.8616871350464,2897.6973921835447,2736.198293899848,3050.3340777169806
248,-5.2,1122.5144323283996,1238.0992574603895,1233.2310653913078,1238.6967215590223,1102.513731307365,1151.4749238684506,1032.2916875463382,1118.7559619834453,2574.4167337087324,2897.6973921835356,2877.842624270436,3050.3340777169806
249,-5.1,1093.082492629199,1238.0992574603902,1072.6386911802883,1238.6967215590234,1233.3299909756167,1151.4749238684515,1223.0821670609764,1118.7559619834446,2766.0986944013766,2897.6973921835415,3181.3788659793363,3050.3340777169788
250,-5.0,1193.5089162136512,1238.0992574603906,1283.8000481424835,1238.6967215590219,1112.6481024838959,1151.4749238684524,1113.1837053974207,1118.7559619834458,2877.3793714032345,2897.6973921835415,3253.0969886191497,3050.334077716982
251,-4.9,1193.5089162136512,1238.09925746039,1233.2310653913078,1238.6967215590228,1263.3858741426845,1151.4749238684517,1203.465982028224,1118.7559619834446,3110.216406643136,2897.697392183539,2827.018652286726,3050.3340777169806
252,-4.8,1032.540048519343,1238.0992574603897,1213.7139647320628,1238.696721559023,1062.3371417117507,1151.4749238684524,1042.5856123185351,1118.7559619834453,2867.030159145282,2897.6973921835424,3132.7437194028203,3050.334077716981
253,-4.7,992.6006136076379,1238.0992574603906,1253.4344102841608,1238.6967215590223,1102.602141052869,1151.4749238684515,1263.3858741426845,1118.7559619834442,2989.1906036755545,2897.6973921835415,2807.23643169054,3050.3340777169797
254,-4.6,1244.2803243156281,1238.0992574603906,1263.892789792543,1238.6967215590234,1042.502004811533,1151.4749238684517,942.1480976626575,1118.7559619834458,2766.543932717612,2897.697392183537,3202.158939863812,3050.3340777169806
255,-4.5,1344.1399510492124,1238.0992574603895,1012.6125403540991,1238.6967215590228,1213.6165774006367,1151.4749238684515,1233.132155675398,1118.7559619834449,2786.327881384876,2897.6973921835424,2776.8834513843776,3050.33407771698
256,-4.4,1284.212216068687,1238.0992574603895,1223.7692091642084,1238.6967215590225,952.0373599502801,1151.4749238684526,1032.3744612608853,1118.755961983445,2785.879513225345,2897.69739218354,3233.8659305675424,3050.3340777169806
257,-4.3,1193.2216985861658,1238.0992574603915,1253.5349686114666,1238.6967215590223,1313.7573460095687,1151.4749238684515,1193.3174224343506,1118.7559619834458,2969.1809086699654,2897.6973921835393,2888.1956324846124,3050.3340777169797
258,-4.2,1505.1173991571127,1238.0992574603904,1253.3338680890993,1238.6967215590228,1183.170898006641,1151.4749238684515,1153.2984335198503,1118.7559619834449,3089.712364887941,2897.697392183544,3161.880211060494,3050.3340777169824
259,-4.1,1233.9238779318057,1238.0992574603904,1082.3378497554563,1238.6967215590234,1042.5856123185351,1151.4749238684517,1082.5982357658227,1118.7559619834458,2463.450439399084,2897.6973921835393,2887.730666290986,3050.3340777169797
260,-4.0,1263.6899747261825,1238.09925746039,1344.3557125085085,1238.6967215590225,1273.4382833650677,1151.4749238684524,1112.915839499473,1118.7559619834449,2867.7225252057306,2897.6973921835397,2948.932144366793,3050.3340777169806
261,-3.9,912.024694822493,1238.0992574603908,1223.3765191929551,1238.6967215590223,1102.4253357386092,1151.4749238684512,1142.9717264888548,1118.7559619834458,3019.080589324488,2897.69739218354,2938.335211721098,3050.33407771698
262,-3.8,1182.9811124032394,1238.09925746039,1394.0986500310717,1238.6967215590228,962.0009620009483,1151.4749238684515,1012.2877703610015,1118.755961983445,3120.8472596947163,2897.69739218354,3069.954705586267,3050.3340777169806
263,-3.7,1253.3338680890993,1238.0992574603908,1133.195611624766,1238.6967215590228,1002.0843354176545,1151.474923868452,1102.7790030877654,1118.7559619834449,3070.6964943720236,2897.6973921835415,2867.7225252057306,3050.334077716982
264,-3.6,1264.0956699706871,1238.0992574603906,1213.227184310248,1238.6967215590228,1183.3607445144041,1151.4749238684512,992.1231435271341,1118.7559619834453,3211.5171650054913,2897.6973921835393,3081.074549921419,3050.3340777169788
265,-3.5,1143.522047907539,1238.0992574603904,1122.9646266142456,1238.6967215590228,1082.5982357658227,1151.4749238684515,1434.907383250697,1118.755961983445,2806.5586963081782,2897.6973921835393,3212.810957800337,3050.3340777169806
266,-3.4,1243.4817488968936,1238.0992574603906,1303.807116780982,1238.696721559023,1102.8674553839826,1151.474923868452,1102.690564978532,1118.7559619834449,3019.809953293563,2897.69739218354,3008.7142023385027,3050.3340777169806
267,-3.3,1193.5089162136512,1238.099257460391,1434.6770471737661,1238.6967215590223,901.8397530963036,1151.474923868452,1143.3385485617841,1118.7559619834458,3059.5813204508418,2897.6973921835397,3182.660543066589,3050.3340777169806
268,-3.2,1303.9117352055982,1238.0992574603904,1334.1893545733412,1238.696721559023,1042.418410712839,1151.4749238684515,1294.0633589470754,1118.7559619834453,2908.205365588543,2897.69739218354,3021.5131737973948,3050.334077716982
269,-3.1,1082.424631173814,1238.0992574603906,1133.195611624766,1238.6967215590234,1253.5349686114666,1151.4749238684515,1103.044402551025,1118.7559619834458,2766.3212956442617,2897.697392183538,3081.322753453857,3050.3340777169797
270,-3.0,1082.685058946171,1238.09925746039,1173.4970211229297,1238.6967215590223,1032.208927103988,1151.4749238684512,1122.8745588706931,1118.7559619834453,2664.977171704944,2897.697392183541,3070.943836968079,3050.334077716982
271,-2.9,1313.7573460095687,1238.0992574603908,1072.6386911802883,1238.696721559023,1162.9772216875035,1151.4749238684512,1123.0547088079416,1118.7559619834456,2695.9600836954387,2897.6973921835415,3344.8859514789556,3050.334077716982
272,-2.8,1163.537152944936,1238.0992574603906,1243.681296638031,1238.6967215590225,1193.1259900940295,1151.474923868452,1213.227184310248,1118.7559619834453,2887.730666290986,2897.697392183538,2989.672042036558,3050.3340777169806
273,-2.7,1364.47547957298,1238.0992574603906,1565.6362906463044,1238.696721559023,1092.4689798945462,1151.474923868452,1193.030296954247,1118.7559619834453,2989.1906036755545,2897.697392183541,3192.2821292622048,3050.3340777169797
274,-2.6,1082.8587470923082,1238.0992574603904,1102.602141052869,1238.6967215590228,1032.3744612608853,1151.4749238684512,1122.784505573807,1118.755961983446,2938.8083735909404,2897.6973921835393,3042.269412096503,3050.3340777169806
275,-2.5,1203.6591237361408,1238.099257460391,1172.932330827051,1238.6967215590234,1132.832080200485,1151.4749238684517,1293.9595161193067,1118.7559619834449,3191.7678567832163,2897.697392183539,2999.315592415111,3050.3340777169806
276,-2.4,1243.7810945273454,1238.0992574603908,1293.5443114132538,1238.696721559023,1213.1298750776832,1151.4749238684512,942.0725596311752,1118.7559619834458,2603.6954380038633,2897.6973921835393,3192.539327653186,3050.3340777169806
277,-2.3,1253.9373633208095,1238.0992574603904,1223.1802686985989,1238.6967215590232,1223.3765191929551,1151.474923868452,1193.4131616422799,1118.7559619834453,2816.901408450664,2897.6973921835397,3102.086858431992,3050.3340777169806
278,-2.2,1223.5728326713831,1238.0992574603908,1213.4218496158996,1238.6967215590237,972.1192198993667,1151.4749238684515,1113.3623543100005,1118.7559619834453,2927.7421172303743,2897.6973921835393,2726.083894980345,3050.3340777169806
279,-2.1,1424.5014245014042,1238.0992574603904,1364.47547957298,1238.6967215590232,1172.932330827051,1151.4749238684512,1062.5075177418557,1118.7559619834453,3018.3515775917144,2897.6973921835393,3435.6297982952333,3050.3340777169806
280,-2.0,1102.7790030877654,1238.0992574603906,1404.6071113251264,1238.6967215590228,1163.35044929395,1151.4749238684517,1062.8484338025758,1118.7559619834453,2746.313099812849,2897.697392183541,3395.876579536016,3050.3340777169806
281,-1.9,1253.8367404256849,1238.0992574603904,1253.7361336783438,1238.6967215590225,1263.6899747261825,1151.4749238684517,1082.5114265094867,1118.7559619834456,2655.0808592806766,2897.69739218354,2948.932144366793,3050.334077716982
282,-1.8,1173.8737834854853,1238.0992574603904,1173.2146080259745,1238.6967215590228,1032.4572482508222,1151.4749238684515,1072.6386911802883,1118.7559619834456,2725.2066531243954,2897.6973921835393,3262.7084508176445,3050.3340777169797
283,-1.7,1233.428932432144,1238.09925746039,1123.1448054552588,1238.696721559023,871.5862870424048,1151.4749238684512,1162.790697674402,1118.7559619834449,2856.6830288886695,2897.69739218354,2927.7421172303743,3050.3340777169806
284,-1.6,1294.2710946122018,1238.0992574603904,932.0318293880526,1238.6967215590228,1193.1259900940295,1151.4749238684517,1173.2146080259745,1118.7559619834453,3048.9645595604225,2897.69739218354,3241.915347750749,3050.3340777169806
285,-1.5,1253.5349686114666,1238.0992574603906,1133.0138167525456,1238.6967215590228,1273.4382833650677,1151.4749238684515,1072.9828924409705,1118.7559619834453,2939.281687872401,2897.6973921835415,3354.487760652717,3050.3340777169806
286,-1.4,1233.8248570568587,1238.0992574603906,1213.227184310248,1238.696721559023,1052.3783751277738,1151.4749238684512,1293.6480876070334,1118.7559619834456,2846.5670200566897,2897.69739218354,2988.709320345319,3050.3340777169806
287,-1.3,1032.3744612608853,1238.0992574603902,1243.3819990373638,1238.6967215590228,1113.0051138072638,1151.4749238684517,1333.7612066026004,1118.7559619834453,3140.0966183574433,2897.6973921835393,3059.827683388313,3050.3340777169797
288,-1.2,1274.358305404465,1238.0992574603904,1424.5014245014042,1238.696721559023,1152.9284382330957,1151.4749238684515,992.1231435271341,1118.7559619834453,2938.0986879175302,2897.6973921835393,3244.005641748896,3050.3340777169797
289,-1.1,1293.9595161193067,1238.0992574603904,1143.0634099386193,1238.696721559023,1153.1134061967148,1151.4749238684515,1102.8674553839826,1118.7559619834456,2826.7911393678046,2897.69739218354,3171.758261675046,3050.3340777169797
290,-1.0,1183.4556906165835,1238.0992574603904,1414.7819630350384,1238.6967215590228,1122.6944667201124,1151.4749238684517,1022.3309144850114,1118.7559619834453,2837.5930770778423,2897.6973921835393,2767.880508082171,3050.3340777169797
291,-0.9,1152.7435296004326,1238.0992574603904,1152.9284382330957,1238.6967215590228,1162.883952201443,1151.4749238684515,992.4414058583975,1118.7559619834453,2795.76813226594,2897.6973921835393,3344.346845031784,3050.3340777169797
292,-0.8,1203.1763856581204,1238.0992574603904,1112.7373338412335,1238.696721559023,1152.9284382330957,1151.4749238684515,1203.465982028224,1118.7559619834453,2806.5586963081782,2897.69739218354,2878.5377833245693,3050.3340777169797
293,-0.7,1203.465982028224,1238.0992574603904,1283.90306531855,1238.6967215590228,1203.0798845043141,1151.4749238684515,892.0159560606845,1118.7559619834453,3172.2693307014792,2897.69739218354,2949.4070987094665,3050.3340777169806
294,-0.6,1183.170898006641,1238.0992574603904,1112.8265795119446,1238.696721559023,1123.0547088079416,1151.4749238684515,1173.2146080259745,1118.7559619834458,2777.1069789905423,2897.69739218354,2959.532917253833,3050.3340777169797
295,-0.5,1172.932330827051,1238.0992574603904,1304.330376851127,1238.6967215590228,1082.7718960538825,1151.4749238684515,1032.540048519343,1118.7559619834453,2988.46873679334,2897.69739218354,2999.5571123726268,3050.3340777169797
296,-0.4,1283.4910957805046,1238.0992574603902,1223.1802686985989,1238.6967215590228,901.8397530963036,1151.4749238684515,1294.0633589470754,1118.7559619834456,2715.532847889892,2897.69739218354,3204.7405974119747,3050.3340777169797
297,-0.3,1243.1825473211245,1238.0992574603902,1193.6046861521625,1238.6967215590228,1172.932330827051,1151.4749238684515,1203.1763856581204,1118.7559619834453,3171.5027889087564,2897.69739218354,2716.4070988771796,3050.3340777169797
298,-0.2,1525.2468491610925,1238.0992574603904,1203.1763856581204,1238.6967215590228,1504.755025881765,1151.4749238684515,1082.3378497554563,1118.7559619834456,3070.943836968079,2897.697392183541,3161.6255185468153,3050.33407771698
299,-0.1,1495.5334738532356,1238.0992574603902,1454.9176215608552,1238.6967215590228,1776.8586744834809,1151.4749238684512,1424.3871123058818,1118.7559619834453,3150.731815344925,2897.69739218354,3689.664905842925,3050.33407771698
300,0.0,1484.9895649381713,1238.0992574603902,1525.3692999357522,1238.6967215590228,1646.3218760038312,1151.4749238684512,1565.6362906463044,1118.7559619834456,3557.6787406018316,2897.69739218354,3539.0913307386213,3050.33407771698
301,0.1,2009.3232599260284,1238.0992574603902,1918.7109477025422,1238.6967215590228,1797.2970259252309,1151.4749238684515,1726.491608447739,1118.7559619834456,3871.90449302245,2897.697392183541,4055.199128434756,3050.33407771698
302,0.2,1766.7844522967946,1238.0992574603904,1555.0695266568794,1238.6967215590228,1948.0258665702415,1151.4749238684515,1706.8958592714323,1118.7559619834456,3718.6334777788447,2897.69739218354,4299.7295005853475,3050.3340777169797
303,0.3,1756.569570192495,1238.0992574603904,1243.681296638031,1238.696721559023,1514.6955562242738,1151.4749238684512,1404.832624227322,1118.7559619834453,2978.8261814668276,2897.69739218354,3464.668439287679,3050.3340777169797
304,0.4,1213.8113676945436,1238.0992574603904,1284.212216068687,1238.6967215590228,1052.2096402444986,1151.4749238684515,922.0654265554712,1118.7559619834458,2916.9181251256873,2897.69739218354,3141.1082474226355,3050.3340777169797
305,0.5,1304.0163704208778,1238.0992574603904,1032.4572482508222,1238.6967215590228,1203.272902294223,1151.4749238684515,1203.465982028224,1118.7559619834453,2594.633734261196,2897.69739218354,3263.4971796937484,3050.3340777169797
306,0.6,1293.751880453296,1238.0992574603904,1163.070506136183,1238.696721559023,1082.5114265094867,1151.4749238684515,1153.2059124365574,1118.7559619834456,2917.387630276406,2897.69739218354,3100.5879036803935,3050.3340777169797
307,0.7,1072.5526753673591,1238.0992574603906,1384.3746238112237,1238.696721559023,1384.2635316775472,1151.4749238684515,1253.7361336783438,1118.7559619834456,3028.9612977237075,2897.6973921835393,3537.664536676762,3050.3340777169806
308,0.8,1032.208927103988,1238.0992574603904,1223.1802686985989,1238.6967215590228,1092.8194742435328,1151.4749238684515,1173.0264081329663,1118.7559619834458,3130.72540216227,2897.69739218354,2989.4313034725287,3050.3340777169797
309,0.9,1273.8470179943247,1238.0992574603902,1243.7810945273454,1238.696721559023,1082.685058946171,1151.4749238684515,1223.6710130390998,1118.7559619834456,2968.463845116583,2897.6973921835393,3009.6833289714305,3050.3340777169797
310,1.0,1243.5815147624983,1238.0992574603902,1324.0250361097549,1238.696721559023,1263.284539803471,1151.4749238684515,1122.784505573807,1118.7559619834453,2938.335211721098,2897.69739218354,3122.104499858957,3050.3340777169797
311,1.1,1203.5625451335784,1238.0992574603906,1414.5548666706595,1238.6967215590228,1072.8968214178128,1151.4749238684512,1072.8107642021944,1118.7559619834453,2917.857286593913,2897.69739218354,3202.158939863812,3050.3340777169797
312,1.2,1213.5192056965027,1238.09925746039,1415.0091323284223,1238.696721559023,1162.790697674402,1151.4749238684515,941.8460181956501,1118.7559619834456,3079.834131808805,2897.69739218354,3008.9564254804845,3050.3340777169806
313,1.3,1334.0822918129286,1238.0992574603906,1243.980738362743,1238.6967215590228,1193.030296954247,1151.4749238684512,1082.7718960538825,1118.7559619834458,2665.835060257894,2897.69739218354,2867.4916993660922,3050.3340777169797
314,1.4,1223.3765191929551,1238.0992574603904,1284.1091492776702,1238.6967215590228,1012.450129312923,1151.474923868452,1112.915839499473,1118.7559619834449,3130.72540216227,2897.6973921835393,2796.893235140207,3050.3340777169806
315,1.5,1294.3749874575883,1238.0992574603906,1313.6519524277305,1238.696721559023,1283.8000481424835,1151.4749238684515,1334.2964345191326,1118.7559619834453,2695.526231091046,2897.69739218354,2928.920828552407,3050.3340777169797
316,1.6,1203.0798845043141,1238.09925746039,1374.2050675065504,1238.6967215590228,1042.418410712839,1151.4749238684515,1072.3806851209533,1118.7559619834456,2655.294496298642,2897.6973921835393,3060.567010309235,3050.3340777169806
317,1.7,1233.3299909756167,1238.0992574603906,1566.0134918085223,1238.696721559023,911.6592197799866,1151.4749238684512,1062.5927262520397,1118.755961983445,2797.118364390027,2897.69739218354,3304.3197936814486,3050.3340777169797
318,1.8,1113.2730226866831,1238.0992574603906,1233.3299909756167,1238.6967215590228,1052.3783751277738,1151.4749238684515,1273.7448097406193,1118.7559619834453,2765.431105569036,2897.6973921835397,3293.1176861567737,3050.3340777169806
319,1.9,1274.0514837182059,1238.0992574603897,1384.041400890581,1238.6967215590232,1002.4057738572432,1151.4749238684515,1173.0264081329663,1118.7559619834453,2968.2249008914314,2897.69739218354,2989.1906036755545,3050.3340777169806
320,2.0,1213.6165774006367,1238.099257460391,1203.1763856581204,1238.6967215590228,1293.5443114132538,1151.4749238684517,1233.7258520732437,1118.7559619834456,2828.156766440508,2897.69739218354,3192.7965674918464,3050.3340777169806
321,2.1,1193.4131616422799,1238.0992574603906,1354.1980138428937,1238.696721559023,1313.8627565041033,1151.4749238684512,1112.8265795119446,1118.755961983445,2755.762964154927,2897.6973921835397,3160.607158674513,3050.334077716982
322,2.2,1284.1091492776702,1238.0992574603908,1092.6441989614714,1238.6967215590232,1102.7790030877654,1151.4749238684517,1213.7139647320628,1118.7559619834456,2877.3793714032345,2897.69739218354,3252.5728556179424,3050.3340777169806
323,2.3,1052.6315789473533,1238.0992574603906,1152.6510975242895,1238.6967215590232,1102.7790030877654,1151.4749238684515,1112.4696826955683,1118.755961983445,3150.9855638552312,2897.697392183539,3009.6833289714305,3050.334077716982
324,2.4,1112.915839499473,1238.0992574603904,1323.9187996469361,1238.6967215590232,1273.5404424299372,1151.4749238684515,1143.246820971543,1118.755961983445,2766.543932717612,2897.6973921835393,3233.0842213403243,3050.3340777169806
325,2.5,1233.7258520732437,1238.0992574603906,1384.1524573720965,1238.696721559022,1062.5075177418557,1151.474923868452,1233.5278897647095,1118.7559619834458,2655.5081676993263,2897.69739218354,3425.4856129603763,3050.334077716982
326,2.6,1283.8000481424835,1238.0992574603904,1384.708007224544,1238.6967215590223,1213.227184310248,1151.4749238684515,1103.3984672792044,1118.7559619834453,2866.799444746172,2897.6973921835393,3202.4169184289576,3050.3340777169797
327,2.7,1283.5940633774387,1238.0992574603908,1273.4382833650677,1238.6967215590232,1022.5768937722917,1151.4749238684512,881.5515306940089,1118.7559619834453,3090.2099732248466,2897.69739218354,3252.8349010050088,3050.3340777169806
328,2.8,1203.3694344163487,1238.0992574603906,1092.4689798945462,1238.696721559023,1123.0547088079416,1151.474923868452,1042.502004811533,1118.755961983446,2928.685010366094,2897.697392183541,3041.5340611529195,3050.334077716982
